objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog,mag,ang_size,prior_O,posterior_O
1261,327.3394357515213,-52.98608853009126,REX,0.02116719,0.058559213,0.10651664,0.22621383,LS_DR10,25.58101192140652,0.22621383,0.0013604873385944934,1.0065068257327058e-48
1283,327.3399979906474,-52.9852652342426,EXP,0.34990183,0.5419214,0.82929164,0.79032356,LS_DR10,23.165159246853566,0.79032356,0.00885624224378205,3.54022719757973e-15
1595,327.3498877074634,-52.98759237016573,DEV,0.3935792,0.40804046,0.4144791,4.985046,LS_DR10,23.473241928773223,4.985046,0.006851738435294042,2.2740001049353983e-05
1128,327.3355545045932,-52.9604694842303,REX,0.06408691,0.10816285,0.2844292,0.31659558,LS_DR10,24.91480469489463,0.31659558,0.0022097583054049206,1.0831560861967908e-31
1116,327.3354059993495,-52.95852560761926,REX,0.02171232,0.06474906,0.59301096,0.41713074,LS_DR10,25.4719163302703,0.41713074,0.0014705697206999486,9.317535804417558e-31
1140,327.3358433835597,-52.95705400959545,REX,0.010755535,0.15954387,-0.046286087,0.4245296,LS_DR10,24.49279969406818,0.4245296,0.0030418174347339446,7.851692715093253e-34
1169,327.3366080343214,-52.95735321947272,REX,0.028567351,0.08588249,0.06381908,0.21434017,LS_DR10,25.165238431269977,0.21434017,0.0018363294928532346,2.538037343673722e-49
1406,327.3443634758142,-52.95683247267013,DEV,0.28174174,0.38031477,0.4079214,0.21613085,LS_DR10,23.54964201972809,0.21613085,0.006434513450059544,3.2991254812000553e-37
1473,327.3462203974014,-52.95498547639478,REX,0.18747273,0.28932065,0.59926564,0.23084657,LS_DR10,23.84655141967372,0.23084657,0.00505596878377925,1.6253926944998462e-43
1168,327.336557998798,-52.98005188771299,REX,0.13034712,0.32722265,1.2696807,0.17560121,LS_DR10,23.712891606407947,0.17560121,0.005632248945983007,6.168032773594748e-36
1033,327.3328978622245,-52.97372096955606,REX,0.057596136,0.18028203,0.08821768,0.39694926,LS_DR10,24.360118900897554,0.39694926,0.003370027232558833,2.930572701369691e-19
1126,327.3355446760673,-52.97675160615629,REX,0.11514474,0.14124121,0.03934525,0.46457425,LS_DR10,24.625096426333805,0.46457425,0.002748996352353045,1.4009585173219981e-15
1146,327.3359573842949,-52.9744502513584,REX,0.10346298,0.058254395,0.34594333,0.49471515,LS_DR10,25.586678259349522,0.49471515,0.0013550238000498462,3.7246752624240283e-13
1296,327.3406398108839,-52.97563180499541,REX,0.09704929,0.11102636,0.2082969,0.7022485,LS_DR10,24.886434745748744,0.7022485,0.0022570662270246736,5.407295384610536e-08
1070,327.334010872382,-52.98261165522136,REX,0.18737611,0.20483105,0.2396205,0.8493929,LS_DR10,24.221510521809623,0.8493929,0.003754613975304373,4.058555860827271e-14
1338,327.3417142154635,-52.98244162303195,DEV,0.36566135,0.48633856,1.3688403,2.5349586,LS_DR10,23.282653238626725,2.5349586,0.008025588081400786,8.79380416051404e-06
1202,327.3376881892131,-52.98080522785054,REX,0.15684055,0.1410088,0.06808784,0.25233203,LS_DR10,24.62688445821644,0.25233203,0.0027452560697460407,7.566927947825607e-30
1484,327.3464906067433,-52.98476424284454,REX,0.21060424,0.28989476,0.452062,0.23326574,LS_DR10,23.844399086687122,0.23326574,0.00506472514551615,1.0564142905056739e-33
1522,327.3475532477325,-52.98420403291688,REX,0.060482193,0.08957777,-0.10869499,0.5933231,LS_DR10,25.11949938332705,0.5933231,0.0018989990610861313,4.283287182301749e-17
1619,327.3507848567265,-52.98628245864145,EXP,0.71597683,1.5834061,2.3775961,1.5407338,LS_DR10,22.00101921573335,1.5407338,0.024498662339778213,1.049117074246183e-08
1636,327.3511820282023,-52.98546512780911,REX,0.08276082,0.18616468,0.25044277,0.45952702,LS_DR10,24.32525677960215,0.45952702,0.0034625399164132835,1.7165061103191166e-24
1301,327.3407384317421,-52.97853956731739,REX,0.86894476,1.8380643,2.8738806,0.526798,LS_DR10,21.839098249993462,0.526798,0.028394388606934936,3.0758055379983044e-11
1513,327.3473809006734,-52.9805184123172,EXP,0.24279405,0.37179825,0.91341305,0.61123914,LS_DR10,23.574231646799838,0.61123914,0.006306140759675281,3.1990325909826603e-11
1458,327.3457848005833,-52.97938891965966,EXP,0.1749483,0.5959016,2.5101519,0.643277,LS_DR10,23.06206362122475,0.643277,0.009661724082318976,1.654308306309591e-09
1532,327.3479282342652,-52.97981102724,REX,0.14260778,0.10529403,0.32249263,0.33428198,LS_DR10,24.943990629765572,0.33428198,0.002162221884621183,7.99066237158126e-15
