objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog,mag,ang_size,prior_O,posterior_O
1251,295.9920754408969,-64.63829180596112,REX,0.15384844,0.35116008,0.7060418,0.23320138,LS_DR10,23.636237151769055,0.23320138,0.009682874014203325,0.0
1185,295.9873668533658,-64.65346537842355,EXP,0.2395925,0.38274238,0.42165613,0.90209216,LS_DR10,23.54273361723,0.90209216,0.010452564551543227,2.572446628057571e-07
1179,295.9868460403864,-64.64813394958023,REX,0.34512135,0.6030834,1.5011566,0.51212823,LS_DR10,23.04905656353335,0.51212823,0.015779317489086432,2.5470401541173826e-10
1188,295.987628339189,-64.64871426094386,REX,0.21307047,0.3542886,0.68551594,0.2537514,LS_DR10,23.62660705450961,0.2537514,0.009759236943356115,3.4637247589427755e-84
1292,295.9943958331176,-64.65113835041704,REX,0.3339939,0.6289682,1.14872,0.6427348,LS_DR10,23.0034282787304,0.6427348,0.01640273862485943,4.4134334174572814e-05
1192,295.987830453394,-64.64166944505754,REX,0.15527503,0.25255096,0.49931735,0.47237635,LS_DR10,23.994127440756625,0.47237635,0.007257482465160323,1.457212291761825e-56
1442,296.0040336004041,-64.6494871669311,REX,0.10537811,0.09811779,0.6046616,0.38587794,LS_DR10,25.02063060595454,0.38587794,0.0032994380429190815,0.29069316771328135
1453,296.0048164070457,-64.65067947673415,EXP,0.8897019,2.0188982,3.2104807,0.6927043,LS_DR10,21.737213947926787,0.6927043,0.05036591958723701,0.20594918101004686
1471,296.0057718672696,-64.64827313597404,DEV,0.26190093,0.6961303,4.0757117,0.64861155,LS_DR10,22.89327365645274,0.64861155,0.018019800874588755,0.40508639571855576
1505,296.0082754844935,-64.64939512217629,REX,0.11167172,0.37716782,1.0350904,0.20758396,LS_DR10,23.55866342101791,0.20758396,0.010316889144775928,7.898195722782324e-07
1350,295.9982789275563,-64.63742803698169,REX,0.10904055,0.44905183,0.8546578,0.28086516,LS_DR10,23.369258823527808,0.28086516,0.012061663923716402,0.0
1376,295.9995329040023,-64.63638732133433,EXP,0.32468867,0.2938234,0.6051027,0.87285537,LS_DR10,23.82978405024292,0.87285537,0.00827765619691227,1.5020382211305667e-11
1360,295.9987249913245,-64.6333665539393,REX,0.17670912,0.6386,0.9410139,0.47725186,LS_DR10,22.986927714491436,0.47725186,0.01663467509795158,0.0
1458,296.0052005201673,-64.64410332117113,REX,0.064639054,0.07837477,0.7044146,0.6797746,LS_DR10,25.264559301619254,0.6797746,0.002758775525222677,4.343029851424365e-06
1561,296.0120181112169,-64.64460644556999,REX,0.05710647,0.28483814,0.5033355,0.6153663,LS_DR10,23.86350464711634,0.6153663,0.008056280986696087,3.7198975227566553e-07
1601,296.0140122659287,-64.6458768571044,REX,0.10381012,0.25329754,1.1769516,0.28401926,LS_DR10,23.99092257003225,0.28401926,0.00727601832885608,1.1014271104002693e-19
1675,296.0181281177732,-64.64418130985581,REX,0.11529851,0.15123631,0.23430489,0.43059155,LS_DR10,24.550859818722515,0.43059155,0.004699332722748311,8.000708496495041e-20
1639,296.0160094771214,-64.6384535562755,REX,0.057680435,0.3912453,1.4686433,0.4628538,LS_DR10,23.518877166401758,0.4628538,0.010659374919654114,3.6156529893186563e-199
1680,296.0182991371682,-64.64157295543097,EXP,0.5393294,1.060336,1.5978516,0.88905936,LS_DR10,22.43639123348101,0.88905936,0.02680761315289374,2.5631852416677596e-08
1224,295.990332080359,-64.6633551007171,REX,0.13046557,0.27367067,0.27509764,0.42811668,LS_DR10,23.90692936142267,0.42811668,0.0077806114172076024,0.0
1271,295.9936136811571,-64.66462586000966,REX,0.19419788,0.19476259,0.51487255,0.26728392,LS_DR10,24.276236146836858,0.26728392,0.005810680656561372,0.0
1300,295.9951808350812,-64.66457230208921,REX,0.1839797,0.27291068,0.4812101,0.31441864,LS_DR10,23.90994867113756,0.31441864,0.007761828512422861,0.0
1236,295.9913748302956,-64.65437104021787,REX,0.19127521,0.30265087,0.46332702,0.3645419,LS_DR10,23.797645183317478,0.3645419,0.00849479980137431,7.740999726955115e-37
1298,295.9951240838564,-64.65355571687004,REX,0.11155624,0.21719822,0.3924032,0.23738672,LS_DR10,24.15785934558258,0.23738672,0.006375510978640628,6.629599990652603e-54
1268,295.9935917517976,-64.66082563936432,SER,3.5419908,14.247794,32.073177,1.2398447,LS_DR10,19.61563093173367,1.2398447,0.4053263226480006,7.437916929770598e-07
1308,295.9959288540692,-64.66385104215149,REX,0.11331876,0.19564515,0.48843944,0.7665438,LS_DR10,24.271327284235046,0.7665438,0.005832988096336169,1.855918995829992e-86
1441,296.0038453940309,-64.65875580354059,REX,0.15923621,0.14216307,0.5179741,0.7946426,LS_DR10,24.618033016368184,0.7946426,0.004464331558581092,3.7591257443770184e-10
1347,295.9980589467743,-64.65282489076608,REX,0.0045268284,0.06087786,0.83364946,0.4709397,LS_DR10,25.538851556104806,0.4709397,0.0022644685772309683,8.884174567641446e-08
1404,296.001412619628,-64.6519226855975,EXP,0.40898782,1.9259264,5.9161777,1.0496985,LS_DR10,21.78840078405236,1.0496985,0.048048272384512244,0.052838868244880224
1476,296.0060798018685,-64.65441525876446,REX,0.11147903,0.0990786,0.21731201,0.32766357,LS_DR10,25.01005034677208,0.32766357,0.0033253895044187505,9.552252948789416e-14
1508,296.0085950362019,-64.65310929473912,REX,0.19508894,0.72922635,1.0671593,0.2601003,LS_DR10,22.8428441171407,0.2601003,0.018816635039561855,5.2404581274195905e-15
1530,296.0098768463423,-64.65193498803826,REX,0.63518804,1.4559914,2.2170796,0.32777056,LS_DR10,22.0921029755787,0.32777056,0.0364434759354107,1.5678669606852485e-08
1609,296.0144190733682,-64.65360429925997,REX,0.37049425,0.8039888,1.2549411,0.46346512,LS_DR10,22.736875002917667,0.46346512,0.020617267898044214,1.4892920693762258e-10
1653,296.0167862674325,-64.65542936515287,REX,0.013914837,0.037017245,0.60420656,0.17930795,LS_DR10,26.07898976661989,0.17930795,0.001553010212642424,0.0
1478,296.0061714721617,-64.66404132994786,REX,0.10781509,0.19775055,0.7026283,0.21409906,LS_DR10,24.259705749833202,0.21409906,0.005886172792687324,0.0
1549,296.0112771868091,-64.66544139898141,EXP,0.029257026,0.2903411,1.9402446,0.57122815,LS_DR10,23.84272870529009,0.57122815,0.008191903929239474,0.0
1672,296.0179699116553,-64.66441362029941,REX,0.0350831,0.17793061,1.1614444,0.61184,LS_DR10,24.374373330878708,0.61184,0.00538366893598273,0.0
1673,296.017989115435,-64.65241029728948,EXP,0.85705173,1.9663471,3.5722554,0.51130587,LS_DR10,21.765849544961082,0.51130587,0.04905500852876377,5.459652255757297e-10
