objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog,mag,ang_size,prior_O,posterior_O
890,22.22375288771883,-52.72056066677596,DEV,0.36009663,0.81964326,1.2335389,0.39611042,LS_DR10,22.715937820029588,0.39611042,0.015905205265597962,1.2173929285380667e-13
958,22.22699606430387,-52.72103237823602,REX,0.6010488,1.0700438,2.92398,0.87183493,LS_DR10,22.426496112541678,0.87183493,0.02048730193148101,2.1000928037810494e-06
874,22.22261234953016,-52.72000140021085,REX,0.24668829,0.35871935,0.9481725,0.38117754,LS_DR10,23.61311299006665,0.38117754,0.007475396383556464,1.462123591270995e-16
908,22.22475677804579,-52.71994770276824,REX,0.18423004,0.22097817,0.29823112,0.27323318,LS_DR10,24.139126568239845,0.27323318,0.004901793775437374,4.990393837501298e-28
923,22.22555725332147,-52.71959417138849,REX,0.09219824,0.35337028,1.5105841,0.29027706,LS_DR10,23.62942494843961,0.29027706,0.007376520492899518,1.9237366129216763e-14
918,22.22518861464768,-52.71917714338186,REX,0.12583461,0.14431077,0.34165064,0.2039228,LS_DR10,24.601753140093205,0.2039228,0.0034243689668073834,1.2014046084753199e-49
1002,22.2290219391136,-52.7213530319787,REX,0.032765105,0.1227368,0.8771383,0.21476914,LS_DR10,24.777563009629944,0.21476914,0.0029971096919882605,1.1418070946652396e-31
1016,22.22981742851403,-52.72043763258198,REX,0.26864043,0.29387355,0.41531828,0.3822373,LS_DR10,23.829598751779823,0.3822373,0.006272004283468477,7.0169375631820305e-09
1056,22.23107373786734,-52.71845127034037,SER,0.6976035,4.2556906,13.329895,1.0886157,LS_DR10,20.927574884816554,1.0886157,0.0820036805958071,0.015379057784827874
1101,22.23304571430722,-52.7177367671575,REX,0.039870106,0.08483096,0.12227459,0.30147558,LS_DR10,25.178614045558923,0.30147558,0.002225244323813435,0.00406458738295151
758,22.21849098303332,-52.71700689478998,REX,0.17181137,0.35035482,0.8629496,0.32544383,LS_DR10,23.638729758327376,0.32544383,0.007320753770932613,4.728879942776999e-168
1093,22.23261485429746,-52.71737290892279,REX,3.4231532,6.5664935,10.622082,0.4253833,LS_DR10,20.456666203242662,0.4253833,0.13020680448716607,0.9799387884239111
1088,22.23237428983901,-52.71499537847344,REX,0.14848696,0.24041899,0.27861115,0.483639,LS_DR10,24.04757807912656,0.483639,0.005269634535628362,9.846332275942353e-06
739,22.21798223021125,-52.7145350150529,REX,0.06113476,0.13770673,0.5061168,0.47365388,LS_DR10,24.65261208598731,0.47365388,0.003294298070324373,7.46047126564218e-47
796,22.21976814772066,-52.71319120959726,REX,0.2519966,0.4460392,1.4834514,0.7230916,LS_DR10,23.376567429477607,0.7230916,0.009082532910110165,1.2946253640978124e-11
760,22.21864963264485,-52.7128519903176,REX,0.12189557,0.15194999,0.36665076,0.2915321,LS_DR10,24.545748310413614,0.2915321,0.0035741279543218705,0.0
708,22.21672238828921,-52.71218586476635,EXP,0.46771193,0.6150455,1.437004,0.5179741,LS_DR10,23.027731886707848,0.5179741,0.012172531063888364,2.815838801646634e-96
851,22.22155394950338,-52.71302439031221,REX,0.38969994,0.5404207,0.84088945,0.44133952,LS_DR10,23.16817006084041,0.44133952,0.010810085784270809,1.6556711393328284e-21
997,22.22875097171238,-52.71246149236411,REX,0.21004069,0.29484606,0.623821,1.0075518,LS_DR10,23.826011678208666,1.0075518,0.006290139843227789,9.9126892579804e-07
834,22.2211274627223,-52.71192079014417,EXP,0.5681831,0.687749,0.91189134,0.47268003,LS_DR10,22.906425081025443,0.47268003,0.013498751099808151,1.8512131104768897e-29
887,22.22350203147457,-52.70946819332029,REX,0.014856614,0.07583209,0.83680433,0.32698816,LS_DR10,25.30036743576355,0.32698816,0.0020363726506508074,4.541814720258951e-284
876,22.22273790458409,-52.70868573069607,REX,0.027742563,0.219131,0.5647896,0.5043426,LS_DR10,24.148240448423728,0.5043426,0.004866731913983243,1.3258032741401825e-85
744,22.21809416446546,-52.70794203516196,REX,0.13800612,0.07140657,0.25477767,0.4977158,LS_DR10,25.36565456917729,0.4977158,0.0019424204601019104,0.0
824,22.22075680903335,-52.70591396842589,REX,0.31972408,0.3903059,0.8426211,0.2530217,LS_DR10,23.521487209305995,0.2530217,0.008058131382747507,0.0
1466,22.24711673557924,-52.7315679088756,REX,0.12915607,0.47428262,1.2513723,0.34866628,LS_DR10,23.309906974246307,0.34866628,0.00960025422730665,0.0
1520,22.24900736336976,-52.72914345290854,REX,0.14541109,0.26681438,0.69912064,0.21242301,LS_DR10,23.93447691940039,0.21242301,0.005766056136490382,0.0
1363,22.24363661661124,-52.72733003102406,REX,0.10937107,0.12584059,0.27619404,0.27212608,LS_DR10,24.750448135506907,0.27212608,0.0030590164086544865,0.0
1425,22.24575811598983,-52.72504497603315,REX,0.12276275,0.18706729,0.4089768,0.2556469,LS_DR10,24.320005363083474,0.2556469,0.004254502675789158,0.0
1269,22.24051924368261,-52.72393752896771,EXP,0.2149753,0.6943526,1.2507937,0.63560843,LS_DR10,22.896049834862115,0.63560843,0.013619195726993147,8.214919418681337e-12
1301,22.24149811533167,-52.72385694263989,REX,0.29253381,0.8074522,1.0913543,0.51318645,LS_DR10,22.732207944599523,0.51318645,0.015682653749756945,1.9044499826433502e-14
1316,22.24195132425959,-52.72190765573216,REX,0.093328014,0.1489279,-0.049876355,0.5370411,LS_DR10,24.567559835858003,0.5370411,0.0035149689129115574,8.505928793983638e-13
1279,22.24086728224725,-52.72099727177521,REX,0.10959028,0.17888206,0.15990297,0.4022755,LS_DR10,24.36858303110927,0.4022755,0.0040969632751786285,6.611421427400895e-14
1247,22.24001112568508,-52.72040935857244,REX,0.19551855,0.42991808,0.56323874,1.4021412,LS_DR10,23.416535726128608,1.4021412,0.008786639695864606,1.0438098980872818e-05
1238,22.23952925491871,-52.71827881081886,REX,0.10655428,0.16486892,0.2619852,0.47024468,LS_DR10,24.457153017418154,0.47024468,0.0038258499204396825,3.4984131649538885e-09
1303,22.24157722602947,-52.71705252296201,REX,0.08059543,0.20818043,0.43519226,0.28534904,LS_DR10,24.20390024689175,0.28534904,0.004658438723075806,9.745954424204568e-23
1305,22.24161799280353,-52.71631396101159,REX,0.022275914,0.18120904,0.5848833,0.44552538,LS_DR10,24.35455035102735,0.44552538,0.004141808387557356,1.0804339156401706e-11
1377,22.24411566799382,-52.71579522175453,EXP,0.5067496,0.72681767,0.82403743,0.5120402,LS_DR10,22.846436307254905,0.5120402,0.014211356338716662,1.8965031482219515e-12
1258,22.24019681206393,-52.71495187861604,REX,0.07251465,0.14752756,0.4306699,0.40780967,LS_DR10,24.57781710111527,0.40780967,0.0034875188561629186,7.271719329714746e-12
1210,22.23824929532769,-52.71447800020353,DEV,0.679005,0.71952975,1.7855462,2.0281982,LS_DR10,22.85737811205392,2.0281982,0.014078419788366126,0.00016356119161994154
1134,22.23469468525899,-52.71315472869806,REX,0.09793762,0.13400972,0.019097395,0.58273774,LS_DR10,24.682159250556843,0.58273774,0.0032212195681871436,3.4809309319053436e-08
1378,22.24418617968084,-52.71446979577451,REX,0.22567548,0.29424667,0.6057438,0.30837452,LS_DR10,23.828221108456926,0.30837452,0.006278962668392991,3.0098852017694687e-108
1490,22.24795630749102,-52.71368022259325,REX,0.07204943,0.28466716,0.29794258,0.4988672,LS_DR10,23.864156578474546,0.4988672,0.00610016327151514,7.495607134577922e-60
1171,22.23632305253959,-52.70989403483417,REX,0.020274607,0.17935488,0.1219525,0.50027066,LS_DR10,24.36571700567691,0.50027066,0.0041060792126451345,3.1799567310072125e-14
1039,22.23059478130932,-52.70956058021663,EXP,1.0996981,1.6081314,1.8067703,1.0963753,LS_DR10,21.984196170120313,1.0963753,0.030440439255779727,1.5523473186151078e-07
1147,22.23511154915485,-52.70800401438193,REX,0.08558789,0.10455129,0.0373617,0.288652,LS_DR10,24.951676510740224,0.288652,0.002630851247880434,0.0
1309,22.24173041450318,-52.71007891036876,REX,0.12714623,0.20367493,0.41470543,0.79958564,LS_DR10,24.227656060694386,0.79958564,0.004572510382965121,2.2366352552727798e-11
955,22.22674196501078,-52.70541294205367,REX,0.16691965,0.2590825,0.33486712,0.29973048,LS_DR10,23.966404802252804,0.29973048,0.005620964129258735,0.0
1198,22.23786613545326,-52.7022917884577,REX,0.026587566,0.20334391,1.0043716,0.16415225,LS_DR10,24.22942207465943,0.16415225,0.004566191707926025,0.0
1295,22.24135153322149,-52.70218969700483,REX,0.37624738,0.5400898,1.2423667,0.3131722,LS_DR10,23.168835061544033,0.3131722,0.010804039548816412,0.0
1485,22.24781504209346,-52.70755497285496,DEV,1.2696664,2.5824609,3.7979295,2.1180203,LS_DR10,21.469915613090837,2.1180203,0.04891724715898988,2.9815345439733054e-07
1491,22.2479911602796,-52.70334537429949,REX,0.08769848,0.12543328,0.6727875,0.18122967,LS_DR10,24.753968052646663,0.18122967,0.0030509014899397792,0.0
1347,22.24299475135516,-52.70183433235466,REX,0.04626698,0.18590754,0.9632769,0.22109298,LS_DR10,24.326757489610223,0.22109298,0.004232215470571642,0.0
1352,22.24336460341893,-52.70115473730743,REX,0.071932785,0.16811816,0.21491547,0.3112966,LS_DR10,24.435963429640264,0.3112966,0.0038888817607562725,0.0
1470,22.2472858813022,-52.7020193608852,REX,0.15008876,0.15394343,0.46022424,1.0071694,LS_DR10,24.531597102979127,1.0071694,0.0036130913189725573,1.4307328830751325e-30
868,22.22240232729535,-52.70480281135632,REX,0.10377272,0.15796618,0.29418764,0.34895095,LS_DR10,24.50358971001225,0.34895095,0.0036915804501514403,0.0
987,22.22821092336509,-52.70337361935633,EXP,0.2813347,0.43491027,1.0937394,0.6013245,LS_DR10,23.40400084188709,0.6013245,0.008878300922983395,6.342758435343323e-293
1060,22.2313356162606,-52.70210939306779,REX,0.06395182,0.12214013,0.021134354,0.18611209,LS_DR10,24.782854055245082,0.18611209,0.00298519024452659,0.0
889,22.22372135488876,-52.70245925436464,REX,0.14210626,0.12658687,0.36349708,0.28333512,LS_DR10,24.744028346030998,0.28333512,0.003073877689129296,0.0
1200,22.23793965345027,-52.70125169630461,EXP,0.38678414,0.72958094,0.9651827,0.22148845,LS_DR10,22.84231630073744,0.22148845,0.014261761398585765,0.0
