objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog,mag,ang_size,prior_O,posterior_O
411,56.69139124960073,-25.58418317890257,REX,0.265339,0.37757686,0.802411,0.5719977,LS_DR10,23.557486573820594,0.5719977,0.0023162798293245163,0.0
385,56.69051072274858,-25.57992599377394,REX,0.095711626,0.12810178,0.37613928,0.24163,LS_DR10,24.731112089010512,0.24163,0.0009189952974268895,0.0
354,56.6894248230627,-25.57862279135853,REX,0.21668646,0.20713495,0.4332777,0.29076108,LS_DR10,24.209366540410933,0.29076108,0.0013733073679620595,0.0
492,56.69405005453991,-25.5828294767416,REX,0.420253,0.7944338,1.1050868,0.3970834,LS_DR10,22.7498557165397,0.3970834,0.00457275583534832,0.0
748,56.70048378832831,-25.58639895585623,DEV,-0.1256275,1.1463896,7.001753,0.6683119,LS_DR10,22.351669406236958,0.6683119,0.006480814204194193,0.0
575,56.69631236476928,-25.58200824317658,EXP,0.16711105,0.29683095,0.51452243,1.1944028,LS_DR10,23.818727044925964,1.1944028,0.001873254851185623,5.0974292976379054e-12
632,56.69745451037641,-25.58099604326305,DEV,0.07406274,0.42012623,2.4949274,0.34790385,LS_DR10,23.441550507600834,0.34790385,0.002548172728711744,0.0
713,56.69956152921897,-25.5820405815227,REX,0.02684087,0.15375234,0.61339164,0.386114,LS_DR10,24.5329456646317,0.386114,0.001068609641126864,0.0
733,56.70013855629496,-25.58219617324563,REX,0.0806622,0.16013405,0.08207997,0.1864464,LS_DR10,24.488790780838727,0.1864464,0.001105453775840563,0.0
740,56.70027041075299,-25.58162231959323,REX,0.08649818,0.21177787,0.6257188,0.21940313,LS_DR10,24.185298560040415,0.21940313,0.0013994912594166107,0.0
758,56.70077713301006,-25.58287064191938,REX,0.2517354,0.36824527,0.46270153,0.2550307,LS_DR10,23.584657057079536,0.2550307,0.002265303119644826,0.0
997,56.70761761575411,-25.58591419545938,REX,0.085511245,0.238092,0.38767463,0.2833637,LS_DR10,24.058137992107547,0.2833637,0.0015471577261257947,0.0
958,56.70660582610657,-25.58478538643225,EXP,0.20289966,0.6107147,2.0442533,1.3959178,LS_DR10,23.035404065852607,1.3959178,0.003580481179459296,6.8900237968623e-11
1074,56.71024601337288,-25.5854974998867,REX,0.096026346,0.16253641,0.13480985,0.35719404,LS_DR10,24.472623342238215,0.35719404,0.0011192893744788569,0.0
