objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog,mag,ang_size,prior_O,posterior_O
9184,303.1071983220749,-55.33981713627176,REX,0.017015062,0.10208353,0.65790427,0.3271084,LS_DR10,24.977610801665662,0.3271084,0.0036196360987951967,0.0
9017,303.1010548165345,-55.35028202328387,REX,0.027557863,0.14273345,1.266272,0.43023956,LS_DR10,24.613685591949775,0.43023956,0.0047595834177476875,7.819566668487904e-133
9035,303.1018391234405,-55.36525682192665,REX,0.024599234,0.1697443,0.15296014,0.45353997,LS_DR10,24.425512000941325,0.45353997,0.005498808558242354,1.7905253167233163e-298
8996,303.1004024380313,-55.36137583897672,REX,0.07834248,0.50753695,1.8827351,0.27149355,LS_DR10,23.23633083626124,0.27149355,0.014319236475715362,0.0
9053,303.1024421934438,-55.35781894968545,REX,0.15876883,0.33084297,0.43339512,0.19633801,LS_DR10,23.700945222844485,0.19633801,0.009761395111893554,7.132402501203705e-272
9055,303.1025833525254,-55.35665185161113,REX,0.91694593,1.7328739,2.43744,0.51243687,LS_DR10,21.9030825985913,0.51243687,0.04596729999203861,7.424719777026027e-12
9069,303.1032528187155,-55.35977000797732,REX,0.057318438,0.1280018,0.0962725,0.28086656,LS_DR10,24.731959807822303,0.28086656,0.004350964444644729,7.8015971425031e-156
9172,303.1069947429899,-55.35483000147927,REX,0.051851444,0.26206765,0.5319468,0.6264594,LS_DR10,23.95396646416912,0.6264594,0.007962681751530616,7.023310219113333e-08
9183,303.1071946060731,-55.35638895672178,REX,0.23319834,0.30480927,0.26972637,0.2791103,LS_DR10,23.78992957291912,0.2791103,0.00908302199274869,2.981091580029566e-14
9212,303.1079877997644,-55.36125465313403,REX,0.011491969,0.11983006,0.25820792,0.30010527,LS_DR10,24.803585558069088,0.30010527,0.0041222747093510505,5.412470395129089e-53
9311,303.1109170612456,-55.36223761367707,REX,0.16819546,0.44245353,0.6896895,0.35594228,LS_DR10,23.38533083910667,0.35594228,0.012647055295525322,3.858413484178063e-20
9321,303.1112072597908,-55.36178489480363,REX,0.21965265,0.21374704,0.28526944,0.23170857,LS_DR10,24.175249726827747,0.23170857,0.0066826606438110895,2.6018590493512825e-87
9070,303.1032780360794,-55.36888096579739,REX,0.073559314,0.07903753,0.31859404,0.22731748,LS_DR10,25.255416600837627,0.22731748,0.0029510621850802384,0.0
9074,303.103442174244,-55.36629450046077,REX,0.11194856,0.18669297,0.5097847,0.3755478,LS_DR10,24.3221800881976,0.3755478,0.005957356454557249,0.0
9163,303.1067445066206,-55.36757813673213,REX,0.081673324,0.2301259,0.56595945,0.22726464,LS_DR10,24.095086250002883,0.22726464,0.007118481274147316,0.0
9127,303.1051853917811,-55.36991392078318,REX,0.098492615,0.10622147,0.45269448,0.46988386,LS_DR10,24.93446923167389,0.46988386,0.0037376499311914647,0.0
9285,303.1101222079278,-55.36909308004277,REX,0.097470865,0.08811613,0.20711721,0.32085276,LS_DR10,25.137361462545584,0.32085276,0.0032169690951666875,0.0
9330,303.1114862807433,-55.36842020788574,REX,0.15113679,0.22758539,0.2211183,0.4024164,LS_DR10,24.107139053034665,0.4024164,0.007051024949468825,0.0
9372,303.1128606326453,-55.36443286645018,REX,1.2245265,2.1196573,2.652425,0.3413344,LS_DR10,21.68433587214713,0.3413344,0.0561970534823405,4.483204336769177e-117
9440,303.1155263739118,-55.3646180792383,REX,0.08155081,0.15741472,0.22943826,0.21749735,LS_DR10,24.50738664697121,0.21749735,0.005162802517194126,0.0
9485,303.1169713650086,-55.36294821951512,REX,0.070919536,0.12059957,0.35851592,0.2884434,LS_DR10,24.79663560169531,0.2884434,0.004143877637641228,1.7530367924911798e-68
9550,303.1188224018734,-55.3639030815926,EXP,0.30642542,0.56186515,1.5392146,0.61957145,LS_DR10,23.125919761069337,0.61957145,0.01571186756506381,3.729592762236694e-11
9575,303.1196614304446,-55.36615195931902,REX,0.054463793,0.24095538,0.19084248,0.8269775,LS_DR10,24.04515843105138,0.8269775,0.007405482367090622,1.9681073856506972e-11
9583,303.1198787671414,-55.36514638887903,REX,0.18492337,0.30191594,0.70340914,0.36165977,LS_DR10,23.80028489323479,0.36165977,0.009007459681332338,1.6901904942231354e-157
9490,303.1171763757397,-55.37002957291357,REX,0.11520696,0.34637287,0.60324365,0.5171902,LS_DR10,23.65114032967596,0.5171902,0.010164892439934702,0.0
9600,303.1206209128281,-55.36781747777967,EXP,0.5963702,2.184597,6.7840405,0.3216419,LS_DR10,21.65157166769333,0.3216419,0.057927666078636475,0.0
9646,303.1220550894137,-55.36620040543571,REX,0.14528121,0.38532722,1.2193882,0.40550837,LS_DR10,23.535425776985765,0.40550837,0.011173819945972946,5.699327091265138e-219
9677,303.1228365586898,-55.3721671887535,EXP,0.3941434,0.5920386,1.4845458,1.0326346,LS_DR10,23.069124942565573,1.0326346,0.016484527509671665,4.0252531880565756e-14
9156,303.1063088828202,-55.34620954774883,REX,0.10908339,0.29160514,0.61302334,0.21202472,LS_DR10,23.838012062905364,0.21202472,0.008737879175072048,0.0
9175,303.1070568853258,-55.35292907294166,REX,0.13187143,0.17142864,0.40281284,0.34776855,LS_DR10,24.414791550622184,0.34776855,0.005544543030922326,1.3218581809817084e-14
9193,303.107479178273,-55.35200058763793,REX,0.09114086,0.20759623,0.48544773,0.2924411,LS_DR10,24.20695134412378,0.2924411,0.00651839577302725,1.224786677779276e-40
9164,303.1067486000766,-55.34346541682721,EXP,0.5833674,1.2642945,1.6459475,1.1451097,LS_DR10,22.245379378370785,1.1451097,0.033749127566460056,7.360985336833642e-11
9204,303.1077380008576,-55.34506540065288,EXP,0.19560313,0.2991256,0.8084838,0.5276835,LS_DR10,23.810366043124052,0.5276835,0.008934552394886844,8.471744913440771e-163
