objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog,mag,ang_size,prior_O,posterior_O
3101,150.37829372531462,37.60100143865762,REX,0.329822,0.309595,0.398595,0.468223,LS_DR10,23.773015154613883,0.468223,0.0022475694520476034,0.0
3139,150.3808531910606,37.60048359285582,REX,0.250579,0.369932,0.524214,0.330017,LS_DR10,23.579695248878835,0.330017,0.0026302173745230803,0.0
3121,150.37976475280146,37.60361820463771,REX,0.343526,0.617705,0.762069,0.361694,LS_DR10,23.023047208151553,0.361694,0.004184075618429527,0.0
3163,150.38226280840453,37.608751511865854,REX,0.369987,0.511484,1.125958,0.566456,LS_DR10,23.227919867833574,0.566456,0.00351990819316424,3.15089152002627e-56
3149,150.38173238576826,37.61051014763435,REX,0.356967,0.700131,0.932101,0.397721,LS_DR10,22.887051731199094,0.397721,0.004698834604329439,1.8526926995418746e-199
3083,150.3770964451757,37.61653580966178,REX,0.230877,0.361464,1.711301,0.735054,LS_DR10,23.604837374415233,0.735054,0.00257668417182245,9.986064823487742e-18
3258,150.3878183131282,37.61477806116531,REX,0.152077,0.453436,0.883885,0.379858,LS_DR10,23.358710006395572,0.379858,0.003155998998023714,4.239241415132432e-10
3203,150.3852036877188,37.61587968887605,REX,0.211378,0.492789,0.790842,0.387873,LS_DR10,23.268347487562707,0.387873,0.0034028093739192798,1.530898319584541e-13
3157,150.38197321131216,37.62003758737061,REX,0.249033,0.722557,1.261067,0.527795,LS_DR10,22.85281971811008,0.527795,0.004838878939888829,3.066898579839011e-19
3156,150.38187516812002,37.62369699256446,DEV,9.551722,22.463022,37.89312,1.493645,LS_DR10,19.121329543868754,1.493645,0.1774883072470266,2.3560015757576602e-06
3297,150.39049299978078,37.60236039520132,EXP,0.905506,1.930398,2.358426,0.510001,LS_DR10,21.785882852630863,0.510001,0.012491299959053558,2.5297865697247274e-178
3303,150.3908827420746,37.60642589382005,DEV,1.191303,2.365539,2.832974,1.312569,LS_DR10,21.565174718652607,1.312569,0.01532144401981955,2.9123613204974524e-07
3335,150.39264905550715,37.60668051065257,REX,0.73939,1.709119,2.194124,0.266017,LS_DR10,21.91806924453795,0.266017,0.011067889634785088,4.0943011084408096e-147
3344,150.39318944475065,37.6040941204196,REX,3.88528,5.456511,6.632243,0.319099,LS_DR10,20.657712412370714,0.319099,0.03653532716781691,8.883399598179605e-240
3427,150.39814387110553,37.60748679013788,REX,0.178326,0.514172,1.641594,0.732953,LS_DR10,23.222228943000832,0.732953,0.0035367381274910774,1.0976565691890126e-11
3501,150.4042152063949,37.60606611955077,EXP,0.596438,0.991645,2.368588,1.432395,LS_DR10,22.509109433864385,1.432395,0.006522083080667191,4.52854191071556e-09
3482,150.40276757947876,37.60995341336159,REX,0.443347,0.857135,1.275564,0.294674,LS_DR10,22.667376926704026,0.294674,0.005679808076124444,1.2115835803142149e-151
3530,150.4060480094878,37.608600008897575,REX,0.285765,0.494666,1.161069,0.345164,LS_DR10,23.26421984769896,0.345164,0.003414570141121827,7.49824581376869e-300
3466,150.40139854507484,37.61176083284565,REX,0.310595,0.510245,1.138772,0.634838,LS_DR10,23.23055310583913,0.634838,0.0035121501026056743,4.951571561204171e-11
3541,150.40651978134483,37.6160379042224,REX,0.586114,1.004312,1.168106,0.232838,LS_DR10,22.495328370295855,0.232838,0.006601525071696934,0.0
3266,150.38824444359358,37.615303094293694,DEV,0.2334,1.510604,4.171418,0.460349,LS_DR10,22.052123424120914,0.460349,0.009799850822500969,2.3488880611660525e-07
3308,150.39098758729875,37.61596168079539,REX,0.093067,0.663317,3.458638,0.202832,LS_DR10,22.94569718031209,0.202832,0.00446894767279654,1.0029591384305458e-06
3350,150.3935642798215,37.61643226592607,EXP,16.122278,30.234682,45.888905,2.497195,LS_DR10,18.79873648705733,2.497195,0.2517719302785646,0.9942837452285853
3440,150.39912399192022,37.61925306204567,REX,0.245319,0.394592,0.822719,0.355503,LS_DR10,23.50962930981724,0.355503,0.0027858569600233848,6.180948377527601e-13
3558,150.40781424596926,37.62104857561976,REX,0.475416,0.388703,-0.396834,0.541713,LS_DR10,23.525955268704713,0.541713,0.0027487215404818667,1.385947222830909e-152
3562,150.40801526830944,37.62197863002905,EXP,6.922661,11.80124,15.219632,2.342891,LS_DR10,19.82018089341601,2.342891,0.08500564599383265,2.266984596967245e-05
3512,150.40511250605033,37.622255813323946,REX,0.120937,0.221964,0.809717,0.373049,LS_DR10,24.134293643481016,0.373049,0.0016846117666882677,1.4412112707999347e-277
298,150.39163537152527,37.62589240307748,REX,0.287488,0.346443,0.749483,0.399437,LS_DR10,23.65092052327834,0.399437,0.002481599875608282,2.738845983636268e-53
296,150.39152504219777,37.627529732299,REX,0.707926,1.153454,1.456962,0.81195,LS_DR10,22.344999301393234,0.81195,0.0075387825146291144,6.2790899311418496e-12
389,150.39931643658352,37.63165204424707,REX,0.272235,0.219942,0.832967,0.516125,LS_DR10,24.144229575227584,0.516125,0.0016714753459083223,0.0
446,150.4034624996743,37.63286486196471,REX,0.203424,0.423882,0.752952,0.333053,LS_DR10,23.4318875630065,0.333053,0.002970289852119417,0.0
3579,150.40901137368635,37.6237550504836,EXP,3.467663,6.570934,9.364344,1.586535,LS_DR10,20.45593223735766,1.586535,0.04461098356228879,3.880486209601749e-08
150,150.38028241823088,37.63220933985956,REX,0.320544,0.521821,1.247137,0.753755,LS_DR10,23.206196118184348,0.753755,0.0035846210280175484,3.4019082588325297e-189
