objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog,mag,ang_size,prior_O,posterior_O
11245,159.2171894108964,-0.9692198083533756,REX,0.042825975,0.075707555,-0.036817618,0.45793352,LS_DR10,25.302151948175446,0.45793352,0.0012678055828484723,0.0
11315,159.2184844381298,-0.9685608652408566,REX,0.13286063,0.1808013,0.4418967,0.4609146,LS_DR10,24.356996127948143,0.4609146,0.0025770512961597776,2.746e-320
11948,159.2307553470073,-0.9683138793841496,EXP,0.16656066,0.53833044,1.0415406,0.8512042,LS_DR10,23.172377655558957,0.8512042,0.00671505230809787,2.0271975433609924e-16
12053,159.2326375098822,-0.968952795374748,REX,1.8369762,3.725446,5.0844736,0.38417503,LS_DR10,21.0720543181992,0.38417503,0.04447339859980634,3.188341728835325e-158
12026,159.2321161039219,-0.9683981361789415,EXP,0.18798535,0.5617922,0.7251286,0.76019126,LS_DR10,23.126060737241918,0.76019126,0.006982227758332537,3.1788710526383637e-27
12493,159.2406941038757,-0.9693847358866832,SER,2.1248205,5.522942,10.708158,1.9488939,LS_DR10,20.644573793901795,1.9488939,0.06739002290678274,1.125868950545988e-08
12773,159.2451045273966,-0.9688771740050628,REX,0.2083257,0.2785367,0.6961687,0.25840607,LS_DR10,23.88779393518071,0.25840607,0.003731323916736197,0.0
11039,159.2134011229474,-0.964405161539036,DEV,0.81648445,4.4279103,13.366695,0.72847664,LS_DR10,20.88450296395574,0.72847664,0.053299767753025334,6.633734024571041e-194
11228,159.2168035624745,-0.966976547951268,REX,0.07896214,0.17425047,0.1715948,0.22112957,LS_DR10,24.397065104550762,0.22112957,0.0024982593302477958,0.0
11203,159.2164189618445,-0.9651268978362846,EXP,0.0503764,0.19135077,0.36520633,0.53443867,LS_DR10,24.295424464561883,0.53443867,0.0027034562432316847,1.1161116765727508e-241
11014,159.2130026712651,-0.9629962099897132,REX,0.027597519,0.11219937,0.0552026,0.30743864,LS_DR10,24.87502395409652,0.30743864,0.0017365491525780932,0.0
10991,159.2126503798458,-0.9626761159713806,REX,0.061566234,0.09452493,0.12759256,0.30475578,LS_DR10,25.061134088950197,0.30475578,0.0015122724659585136,0.0
11083,159.21420901226,-0.961188949657152,REX,0.45859754,1.034089,1.6377463,0.2611871,LS_DR10,22.46360520401061,0.2611871,0.012360385628351015,0.0
11326,159.2187100115627,-0.9676684551947276,DEV,0.30326816,0.49080586,0.63121915,0.19290622,LS_DR10,23.272725651585937,0.19290622,0.006173271186675193,0.0
11414,159.220438115694,-0.9672280349173508,REX,0.61692804,1.015894,1.7143958,0.5859298,LS_DR10,22.482879011667386,0.5859298,0.012152475944636537,1.2525647390654196e-118
11443,159.2209375497499,-0.9668107174439314,REX,0.09247109,0.07954115,0.23248775,0.28041622,LS_DR10,25.24852033576874,0.28041622,0.0013181840858597826,4.806e-320
11575,159.2231560813211,-0.9653289167526482,REX,0.05432393,0.09466279,0.09836134,0.46373233,LS_DR10,25.059551749254144,0.46373233,0.0015140396772550134,1.402743321033278e-85
11296,159.2181161455506,-0.963937327113678,REX,0.11704627,0.14496893,0.14871745,0.2723569,LS_DR10,24.596812666402702,0.2723569,0.002142766760970851,0.0
11539,159.2225387358347,-0.9642322231104198,EXP,0.37578982,0.51147354,0.8276524,0.6258403,LS_DR10,23.227942071689075,0.6258403,0.006408994597866125,4.028153045582557e-28
11040,159.2134658895949,-0.9602124642317188,EXP,0.22602525,0.30600515,0.43700668,0.7193007,LS_DR10,23.785678160938527,0.7193007,0.0040507782072622305,2.121609462898109e-126
11049,159.2137760568129,-0.9593395190645406,SER,0.9351478,4.889458,14.902867,1.4809041,LS_DR10,20.776848200174157,1.4809041,0.05919088488708534,2.487145169556875e-09
11137,159.2150344704872,-0.9604857574982952,REX,-0.022737559,0.04153249,0.59581375,0.2512051,LS_DR10,25.954030077062598,0.2512051,0.0007992152413134326,0.0
11153,159.2151909575777,-0.9601651495794964,REX,0.71203923,1.1108788,2.8153944,0.57991236,LS_DR10,22.38583330305849,0.57991236,0.013238897961355064,4.89494159976346e-156
11189,159.2159986925816,-0.957987047156523,REX,0.08424091,0.47468337,1.2010252,0.36784744,LS_DR10,23.308989957589215,0.36784744,0.005989245430475086,5.992122828696105e-281
11054,159.2138049733335,-0.9560580674490268,SER,0.94952184,2.358744,3.7047787,0.9841064,LS_DR10,21.56829797888015,0.9841064,0.02781652297093097,5.653490503100832e-13
11115,159.2147222927628,-0.956400169959308,REX,0.053457413,0.0751415,-0.10111766,0.350401,LS_DR10,25.310300349132454,0.350401,0.0012603387121257648,0.0
11334,159.2188666125209,-0.9601026432378368,REX,0.11317436,0.2625509,0.62451106,0.3506125,LS_DR10,23.951966221633477,0.3506125,0.003544626609726168,4.905811559868199e-173
11351,159.2192316088931,-0.959563113629258,REX,0.19049068,0.23661038,0.360945,0.3153433,LS_DR10,24.06491551742492,0.3153433,0.0032401963439928684,8.901830324753417e-176
11294,159.2181092512229,-0.9588139129965452,REX,0.11038842,0.21260759,0.34788477,0.25043452,LS_DR10,24.181053088521942,0.25043452,0.0029565608746966784,4.324436094984182e-289
11371,159.2196072179661,-0.95898415944842,REX,0.07466197,0.16239208,0.37887275,0.90896225,LS_DR10,24.473587888724975,0.90896225,0.002354985739814057,3.6599493279923296e-11
11279,159.2178100444078,-0.9563597535133264,EXP,0.03134607,0.68106925,-0.06576832,2.450591,LS_DR10,22.91702181873552,2.450591,0.008338990589223423,1.2599046961920486e-05
11274,159.2177525843764,-0.9546645381497092,REX,0.16644011,0.21097524,0.25057358,0.6723079,LS_DR10,24.189421276001497,0.6723079,0.0029371932863305945,1.6662111019627568e-15
11429,159.2207117645874,-0.9561381683583148,REX,0.19303142,0.305622,0.56694347,0.29344383,LS_DR10,23.787038466416366,0.29344383,0.004046332723574853,3.1341287497868655e-87
11436,159.220795849353,-0.9548091351145648,EXP,0.2638196,0.5729667,1.1770499,0.501769,LS_DR10,23.104676544673563,0.501769,0.007109428312117111,2.920740353764989e-14
11513,159.222043625466,-0.956093090911896,REX,0.07139511,0.16033353,0.26732153,0.59121907,LS_DR10,24.487439114089177,0.59121907,0.002330023536483795,2.4206433315644482e-11
11091,159.2143068741078,-0.9528773278187208,REX,0.21768425,0.38223034,0.4837837,0.58653253,LS_DR10,23.544187108144843,0.58653253,0.004930562963487547,5.158123534745045e-131
11238,159.2169786482111,-0.9534053814720193,REX,0.028076867,0.08895032,0.03621684,0.50206816,LS_DR10,25.12713121299218,0.50206816,0.0014405451839173183,2.0580137371175093e-82
11192,159.2160532614448,-0.95168134489222,REX,0.02418578,0.08997441,0.15474208,0.44212762,LS_DR10,25.114702481292642,0.44212762,0.0014537620753284348,4.3854821558185514e-162
11215,159.2166583176478,-0.9519521530494902,REX,0.042816933,0.13073851,0.36142063,0.88125926,LS_DR10,24.708991172267716,0.88125926,0.001967651724688287,9.317029335110142e-13
11052,159.2137999264839,-0.95093098256146,SER,0.62399006,1.1349449,2.1486695,0.7585411,LS_DR10,22.362563055883793,0.7585411,0.013514593839883154,1.403001433970526e-50
11384,159.2198868005437,-0.9530871219449464,REX,0.1226142,0.18829274,0.55439186,0.25403106,LS_DR10,24.31291606186384,0.25403106,0.002666872963336678,1.5757250645310725e-129
11303,159.2182464062577,-0.9515392390962552,REX,0.07330363,0.12682891,0.20370072,0.96674544,LS_DR10,24.74195434992145,0.96674544,0.0019192175085654063,1.2529857197124369e-10
11353,159.2192421039888,-0.95174720792959,REX,0.04803544,0.07234145,0.05303831,0.3786669,LS_DR10,25.351531976401866,0.3786669,0.0012232910490061779,6.629943463684053e-75
