objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog,mag,ang_size,prior_O,posterior_O
4506,17.62514146652512,-44.45090526971529,REX,0.091992676,0.15298794,0.25275752,0.7502019,LS_DR10,24.53835700788877,0.7502019,0.001538798735918457,2.6994105199625395e-14
4771,17.63428003665017,-44.44971783949397,REX,1.8515592,3.3481123,5.0393977,0.588547,LS_DR10,21.187999959095105,0.588547,0.027335657831887215,4.949744125598797e-131
4533,17.62605851532181,-44.44578877602949,REX,0.07763496,0.07567731,0.023349185,0.37479478,LS_DR10,25.30258578404074,0.37479478,0.000870385092917876,5.1920206580683065e-21
4843,17.63696208523003,-44.44528191050586,REX,0.37955317,0.76200646,1.264107,0.18016276,LS_DR10,22.795103367154734,0.18016276,0.006358810001680103,0.0
4442,17.62284128455443,-44.44277217804893,REX,0.15488687,0.3977946,0.398596,0.4407087,LS_DR10,23.500852791629512,0.4407087,0.0035087834679350264,2.7904835189662223e-07
4585,17.62826891995001,-44.44388010802118,EXP,0.15246885,0.30411038,0.75166905,0.5692248,LS_DR10,23.792421890285944,0.5692248,0.002766751794986788,2.5031818152309643e-10
4648,17.63034223373257,-44.44309281088228,REX,0.1573272,0.28799823,0.5666979,0.21770641,LS_DR10,23.851525453376187,0.21770641,0.0026381580064708783,4.0101585038635345e-112
4336,17.61901362033416,-44.44081907415315,REX,0.19644263,0.21338746,0.1616134,0.52577525,LS_DR10,24.177077765146986,0.52577525,0.0020367548304377307,2.594265087944898e-05
4477,17.62412142995818,-44.44116007524778,REX,0.064918995,0.12038051,0.2599098,0.3610022,LS_DR10,24.79860955272502,0.3610022,0.0012629185455476553,1.4771272006908337e-06
4507,17.62514306456333,-44.4406718419233,REX,0.11292324,0.08202868,0.3741908,0.24103746,LS_DR10,25.21508569257596,0.24103746,0.0009275888355924542,1.2516794523510863e-09
4547,17.62669824653485,-44.44022410891614,REX,0.08152603,0.09904568,0.22538014,0.32687208,LS_DR10,25.010411155010118,0.32687208,0.0010782351386109605,7.714179890258526e-10
4412,17.62184686386698,-44.43933060686356,SER,6.2751727,9.544071,12.788356,0.9593447,LS_DR10,20.050665846334248,0.9593447,0.08390902110638872,0.9419909818241787
4474,17.62404840717843,-44.43941133603749,EXP,0.25149083,0.32201314,0.86704427,0.41750476,LS_DR10,23.73031601553481,0.41750476,0.0029092381295826933,0.00038240881291775117
4829,17.63635592806564,-44.44251116739327,REX,0.063817166,0.15875725,0.31137493,0.42775413,LS_DR10,24.498166081419132,0.42775413,0.0015869919485628704,1.4236268648516955e-127
4722,17.63282614729727,-44.43990730359736,REX,0.5400092,1.013825,2.5370805,0.31351238,LS_DR10,22.4850925091867,0.31351238,0.008329418222679456,2.4380222185514645e-73
4635,17.62996196718615,-44.43873786533885,REX,0.062213823,0.10859811,0.21583998,0.29115337,LS_DR10,24.91044433244144,0.29115337,0.0011614223896463445,1.1486495657227978e-23
4661,17.63091196032599,-44.4388821647723,REX,0.10039761,0.11176323,0.2269134,0.25119552,LS_DR10,24.879252638590582,0.25119552,0.001188800375744587,2.0642642515972177e-61
4439,17.62275386376149,-44.43865484599542,EXP,1.3861376,2.264059,3.0266485,0.975318,LS_DR10,21.61278064971586,0.975318,0.018328594687739796,0.04775718571953888
4409,17.62139368146342,-44.43860912970033,REX,0.07058992,0.22656621,0.40211475,0.84423465,LS_DR10,24.112012150400297,0.84423465,0.0021438511215931487,0.007200705945574573
4503,17.62507150767759,-44.43474017386583,REX,0.09699114,0.23993476,0.24538298,0.43051842,LS_DR10,24.049767075134266,0.43051842,0.0022520582103129592,7.938067870421009e-11
4335,17.61901143988736,-44.43230347425238,REX,0.4403022,0.9267678,1.2684133,0.2318417,LS_DR10,22.582572659813195,0.2318417,0.007647117803944092,1.3044000306467475e-120
4597,17.6287482286972,-44.43530778902114,REX,0.31025496,0.4459943,1.1309862,0.3757091,LS_DR10,23.37667672930914,0.3757091,0.003887947873759946,1.1031498319885184e-14
4546,17.62668004812004,-44.43253425950036,REX,0.11988375,0.1586427,0.29213247,0.24902539,LS_DR10,24.498949768295294,0.24902539,0.0015860366203767334,1.4740936529240335e-131
4577,17.62782330745117,-44.43112494371569,DEV,0.35635597,0.6040216,0.27467737,0.92547387,LS_DR10,23.047368826489066,0.92547387,0.0051250346727689895,1.2733835295593632e-09
4830,17.63636278034987,-44.43133194357475,REX,0.81630534,1.2853473,2.2616422,0.6722861,LS_DR10,22.227448775978445,0.6722861,0.010467271958538627,4.951649081951326e-50
4736,17.63315497262124,-44.43108307285922,REX,0.030829666,0.09492567,0.34030667,0.31457993,LS_DR10,25.05654082215,0.31457993,0.0010420725715589386,0.0
4105,17.61242643654854,-44.43265905401136,REX,0.09492799,0.1740361,0.39677808,0.43064925,LS_DR10,24.39840164359449,0.43064925,0.001713893201846106,9.109297255007342e-62
4166,17.6142493898436,-44.43163249861979,REX,0.12303142,0.44697416,1.0876613,0.26896837,LS_DR10,23.374293957795373,0.26896837,0.00389564319712135,6.218971455146745e-221
4400,17.62102787484704,-44.43136029876158,REX,0.12528542,0.1830939,0.25195172,0.25212476,LS_DR10,24.34331531128931,0.25212476,0.001788675410060489,3.281832070120644e-146
4278,17.61750212000797,-44.43048212998033,REX,1.6742942,3.0138483,4.564014,0.19589937,LS_DR10,21.302196528469985,0.19589937,0.02452550875597837,0.0
4344,17.6193482909627,-44.43024917084261,EXP,0.21712618,0.8262672,3.30737,0.88305396,LS_DR10,22.707198717291206,0.88305396,0.006860911813434786,7.485852114195391e-10
4196,17.6152338707688,-44.4284893807905,REX,0.10965654,0.13270304,0.33698812,0.17211077,LS_DR10,24.692797820191917,0.17211077,0.0013679503548267174,0.0
4297,17.61809908893045,-44.42860202126956,REX,0.16486885,0.74730784,3.733412,0.25689092,LS_DR10,22.81625115385082,0.25689092,0.006244007016894687,0.0
4233,17.61652780794282,-44.42670559207947,REX,0.07563795,0.14600575,0.13241072,0.45544904,LS_DR10,24.58907510122216,0.45544904,0.0014802502094479648,4.65702457024877e-288
4341,17.61915571630017,-44.42596335951309,REX,0.07023105,0.12996083,0.25994757,0.38414136,LS_DR10,24.71546880919812,0.38414136,0.001344666497269636,0.0
4497,17.62492734421142,-44.42983621390417,REX,0.19159421,0.24179055,0.6463023,0.22608694,LS_DR10,24.041401692135736,0.22608694,0.002267047589864606,0.0
4575,17.62780106822298,-44.42872020583861,REX,0.06724508,0.20443459,0.24041766,0.5926879,LS_DR10,24.223614051001,0.5926879,0.001963732667829626,1.9071124593157046e-40
4548,17.62680452586077,-44.42759680810707,REX,0.13172981,0.2757774,0.8342998,0.38400346,LS_DR10,23.898603318002422,0.38400346,0.002540367154778463,0.0
4719,17.6327729562094,-44.42802106260594,REX,0.15657012,0.12525228,0.09636181,0.23056717,LS_DR10,24.755535899531903,0.23056717,0.0013045696542853796,0.0
4769,17.63426336206672,-44.42631883345292,EXP,0.14270614,0.31065938,1.058573,0.8330598,LS_DR10,23.76928882208564,0.8330598,0.0028189206264992977,9.560933409506641e-51
4463,17.62343270185027,-44.42584181449074,REX,0.1747589,0.20469013,0.512363,0.23917782,LS_DR10,24.22225774544291,0.23917782,0.0019658201234630615,0.0
4586,17.62829723720819,-44.42572100606709,REX,0.07229515,0.18090284,0.25687116,0.29774523,LS_DR10,24.35638653770609,0.29774523,0.001770614136349941,0.0
4700,17.6322298759343,-44.42561591976045,REX,8.127491,17.852324,28.526134,1.1811093,LS_DR10,19.37076309948477,1.1811093,0.17008845010679213,8.199591169965004e-11
4567,17.62749070452758,-44.42386561039783,REX,0.17948496,0.25592792,0.32717675,0.22014718,LS_DR10,23.979705832365802,0.22014718,0.0023810027468200976,0.0
4016,17.60875733087216,-44.42313424015165,REX,0.19313227,0.28993943,0.83156246,0.2987592,LS_DR10,23.844231798047716,0.2987592,0.0026536705357811745,0.0
4202,17.61554085366402,-44.42489948437735,REX,0.14454453,0.178032,0.25511786,0.46991602,LS_DR10,24.37375482323951,0.46991602,0.0017469222985693547,0.0
4433,17.62260652656098,-44.42402152529022,DEV,0.15520069,0.8025781,4.2646585,0.6737651,LS_DR10,22.73878173765458,0.6737651,0.006675773636827357,2.8506679567440535e-169
