objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog,mag,ang_size,prior_O,posterior_O
583,351.0600453386099,-33.53002482854064,REX,0.4058229,0.5136259,1.2985063,0.6115562,LS_DR10,23.223382711844327,0.6115562,0.0028332177564216426,0.0
566,351.059038305327,-33.52689061409519,REX,0.19577692,0.4461094,1.2770267,0.2510996,LS_DR10,23.376396564037183,0.2510996,0.0024937702388239777,0.0
644,351.0630636380534,-33.52568941640833,REX,0.15641178,0.56509364,0.6286763,0.8044894,LS_DR10,23.11969895139978,0.8044894,0.003091404982956304,5.651545317151561e-34
592,351.0604478782632,-33.52442274378483,EXP,0.4900857,1.4784476,1.858231,1.271366,LS_DR10,22.07548515845699,1.271366,0.007694004019486161,1.4629736393898368e-08
590,351.060417855364,-33.52349064462798,REX,0.15639283,0.6922855,2.3430917,0.32685047,LS_DR10,22.899286911603852,0.32685047,0.003728510822400901,0.0
588,351.0604000624164,-33.52123516289787,REX,0.19437349,0.25196046,1.0862197,0.31408763,LS_DR10,23.996669018593163,0.31408763,0.0015063633081515732,0.0
671,351.064647938926,-33.51866566031428,REX,0.20365389,0.14451267,0.38722515,0.5627734,LS_DR10,24.600235187288217,0.5627734,0.0009411770179928607,1.687060457358519e-11
526,351.0567765869267,-33.51065959141934,REX,0.13761331,0.31266123,0.7099115,0.19390199,LS_DR10,23.762314919861577,0.19390199,0.0018178837306070462,0.0
594,351.0605504535642,-33.51334800164295,REX,0.2477558,0.2513685,-0.4702256,0.8787115,LS_DR10,23.999222866081293,0.8787115,0.001503305684216085,3.854131881898455e-09
601,351.0609769593614,-33.51187174637766,REX,0.3711942,1.0124749,1.4408662,0.36176163,LS_DR10,22.486539336151417,0.36176163,0.005334541722887128,1.802425042122473e-286
552,351.0581406451341,-33.50844898342731,REX,0.057994567,0.23975112,0.027323514,0.34857973,LS_DR10,24.05059838835275,0.34857973,0.0014432063809795052,0.0
646,351.0630910330941,-33.50888163735419,REX,0.3886715,0.53655875,0.28103033,1.4920226,LS_DR10,23.17595679606287,1.4920226,0.002948306349890931,4.927282118790769e-05
568,351.0591728429704,-33.50598588767311,REX,0.19068632,0.22533815,0.2521323,0.3151968,LS_DR10,24.117913188778676,0.3151968,0.0013683810859393645,0.0
637,351.0627769641708,-33.50618218539297,REX,0.32649264,0.6270261,1.6291959,0.5765457,LS_DR10,23.006785953146245,0.5765457,0.0034017185890990627,2.2443303348600778e-70
534,351.0571182678715,-33.50229239637127,EXP,0.5254859,1.4514365,2.5068393,0.5555184,LS_DR10,22.09550489924121,0.5555184,0.007556312293425805,0.0
640,351.0628700244256,-33.50352342741942,REX,0.11462522,0.29951862,-0.07611514,0.44130453,LS_DR10,23.808940434756863,0.44130453,0.00175073365328794,0.0
663,351.0640403790677,-33.50441277728822,REX,1.2629582,3.3660133,6.252548,0.9873288,LS_DR10,21.182210430863947,0.9873288,0.017626321700215563,2.197872093625466e-08
738,351.0680064726935,-33.52820243300017,REX,0.25721657,0.4266132,1.1247507,0.30808178,LS_DR10,23.424914277523136,0.30808178,0.002395522263632781,0.0
708,351.0663562339309,-33.52574730727614,REX,0.67671347,0.97629666,0.9975809,0.5371488,LS_DR10,22.526045491118808,0.5371488,0.005152619617929116,6.72808615524201e-288
758,351.0691548334061,-33.52608776095418,REX,0.25157294,0.3087944,1.6145134,0.8274097,LS_DR10,23.775826460535953,0.8274097,0.0017981415606507637,1.4263005844425348e-11
832,351.0736594356937,-33.52932348845856,REX,0.12305333,0.24847797,-0.27937683,0.31718132,LS_DR10,24.011780274183266,0.31718132,0.0014883689474826827,0.0
948,351.0804276383561,-33.52885731813781,SER,24.281544,55.551125,84.49349,3.2014418,LS_DR10,18.138267853673455,3.2014418,0.4211441931874557,0.024334405124060453
934,351.0792145215074,-33.52835269774557,REX,0.33085623,0.31248698,0.816345,0.51239616,LS_DR10,23.762920182855385,0.51239616,0.0018169943509056556,0.0
1041,351.0875119516039,-33.52700483896442,REX,1.0906614,2.457376,0.0,0.79801506,LS_DR10,21.523820968962802,0.79801506,0.01276877273476246,1.225580577274825e-286
773,351.0700813491957,-33.52338272734546,REX,0.29009187,0.44004694,0.8925438,0.77655524,LS_DR10,23.39125248665009,0.77655524,0.002463232526465373,2.4784667632835357e-09
839,351.0740830433741,-33.52446681861186,EXP,0.9845937,1.582547,2.0545125,0.47861007,LS_DR10,22.001608457561602,0.47861007,0.008225798563424884,3.0796552743431936e-116
842,351.0742294732809,-33.52348222513302,DEV,0.22243917,2.1963468,2.4600708,1.1035004,LS_DR10,21.645747710833913,1.1035004,0.01139931030642689,7.132415656936608e-06
860,351.0752873794676,-33.52373894827016,EXP,1.1377074,1.9462122,1.3446072,0.854128,LS_DR10,21.77702452339525,0.854128,0.010098137083829974,4.963309338884433e-08
845,351.0744875850351,-33.5233495674185,SER,11.405377,29.904266,59.835968,2.0836291,LS_DR10,18.810667132190193,2.0836291,0.1992694906803036,0.0626823021847205
849,351.074652022954,-33.52266455633784,EXP,1.3273362,2.955863,3.794806,1.3412352,LS_DR10,21.32328924683886,1.3412352,0.015416539177368413,0.0002994543212130499
813,351.0724522550801,-33.52167170145409,REX,0.17959672,0.30517247,1.0310045,0.5617845,LS_DR10,23.78863661803109,0.5617845,0.0017796387093760094,3.8786078056858845e-10
746,351.068395201885,-33.51778370986722,REX,0.1415293,0.18626636,0.3724234,0.33494622,LS_DR10,24.324663930735188,0.33494622,0.0011637583024423595,2.6084515125983888e-12
899,351.0772244479901,-33.51933723113395,REX,0.26339453,0.5949496,1.4777544,1.2059734,LS_DR10,23.063799557817198,1.2059734,0.003241034744408832,0.0008315369662126834
929,351.0790810500228,-33.52608783014695,REX,0.1569271,0.34555134,-0.06987909,0.3495131,LS_DR10,23.653718546395485,0.3495131,0.0019853588767435476,0.0
992,351.0832385808005,-33.52360471323625,REX,0.85109735,1.7422699,0.0,0.30412745,LS_DR10,21.89721141579928,0.30412745,0.009045322592117946,0.0
923,351.0788748703982,-33.51936835767345,REX,0.5585173,0.7450872,1.8613535,0.32777274,LS_DR10,22.819482243422282,0.32777274,0.003992918661850516,8.01667524570232e-57
980,351.0823372763056,-33.51990303572978,REX,0.20227556,0.3241142,0.0,0.6625413,LS_DR10,23.72325485340877,0.6625413,0.001876288997311762,8.622666711932271e-11
995,351.0833967519455,-33.52004954680093,REX,0.21979325,1.005936,0.0,0.5652391,LS_DR10,22.49357412307848,0.5652391,0.005301649533135257,8.356118347165741e-29
714,351.0666773772747,-33.51505925591741,REX,0.4157923,0.41472936,0.36830503,0.34698802,LS_DR10,23.455588046177365,0.34698802,0.0023355717835082555,2.7509140682564734e-11
878,351.0762719500009,-33.51429584700082,REX,0.17470169,0.30410147,-0.005557386,0.5226896,LS_DR10,23.792453701272805,0.5226896,0.0017741653541803086,0.005469578406217159
722,351.0671781357175,-33.51071476497842,EXP,1.74045,5.2939444,10.994937,0.87930036,LS_DR10,20.69055156054285,0.87930036,0.028365627848326573,0.0009829593739046703
691,351.0654911919667,-33.5087142800795,EXP,0.2718239,1.6131073,6.2957096,0.8109552,LS_DR10,21.98084185857654,0.8109552,0.00838226349856389,7.351820908566885e-07
679,351.0648671577855,-33.50626660840793,EXP,0.3566908,1.0847963,1.9110116,0.6837876,LS_DR10,22.41162951189202,0.6837876,0.005698688958303141,1.0538490412600861e-10
739,351.0681264828103,-33.50660733351107,REX,0.43715698,0.82682407,0.9036592,0.36687347,LS_DR10,22.70646722235903,0.36687347,0.004402428625195445,4.983176683311645e-88
830,351.073599157022,-33.51030606430348,REX,0.39079705,1.0314571,1.3463618,0.24606024,LS_DR10,22.466372075845396,0.24606024,0.005430055886149601,3.1473985976488074e-09
907,351.0777498476279,-33.50693563165886,REX,0.37475953,0.87675387,2.7616825,0.34414208,LS_DR10,22.64280577115554,0.34414208,0.0046527957412287055,8.446524540996035e-83
1042,351.0875701456185,-33.51439064771417,REX,0.6718296,0.76848024,0.0,0.35485256,LS_DR10,22.785918237682196,0.35485256,0.004110085873877712,0.0
957,351.080909638052,-33.51162737204051,REX,1.302831,2.6285563,0.0,0.89117134,LS_DR10,21.4507067914137,0.89117134,0.013673242561879986,0.00010646444003993392
1070,351.0898664331784,-33.51137144307375,REX,0.2897155,1.22481,0.0,2.3056,LS_DR10,22.279828191210704,2.3056,0.006405685838467491,0.00010574007653004071
715,351.0667390780128,-33.50417083216319,REX,0.13504218,0.41229594,1.2768338,0.6544991,LS_DR10,23.461977354509326,0.6544991,0.0023232894325186304,1.6433460726095102e-13
748,351.0685834253133,-33.50586633397263,REX,0.31624842,0.47233036,0.88304067,0.56297934,LS_DR10,23.314385345899932,0.56297934,0.0026257284899742603,2.0847180842445363e-11
770,351.0698434119724,-33.50545781884507,REX,0.18434648,0.32151872,0.43984297,0.38196966,LS_DR10,23.731984339462013,0.38196966,0.0018630618007951952,1.7602865163402555e-103
801,351.0716990578935,-33.50490960568504,REX,0.17416176,0.19417235,0.68754256,0.3173032,LS_DR10,24.279531533101014,0.3173032,0.001205403042579152,3.11165044454749e-219
898,351.0772122037561,-33.50592780870635,REX,0.5395153,0.8092267,1.0361091,0.5282501,LS_DR10,22.7298244908796,0.5282501,0.004314232329770818,1.6365408794537435e-11
841,351.0742271439878,-33.50405478105498,REX,0.26667365,0.40842998,0.86517674,0.43224615,LS_DR10,23.472205967205372,0.43224615,0.0023037718155312675,7.522570459016584e-117
736,351.0679218523055,-33.50015347805454,REX,0.2990535,0.6583111,1.0346167,0.5853583,LS_DR10,22.953922055160174,0.5853583,0.0035583916994238714,0.0
775,351.0701810227441,-33.49964376800358,REX,0.35394552,0.6852885,0.7148899,0.8171627,LS_DR10,22.910316390318062,0.8171627,0.0036934754986118713,1.8975501559012564e-23
917,351.0785329453639,-33.50546036101096,REX,0.09155299,0.29170835,0.4897006,0.33090517,LS_DR10,23.837627848115947,0.33090517,0.0017107579260858237,2.3785480691288775e-253
