objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog,mag,ang_size,prior_O,posterior_O
9069,8.769273868144822,-28.26877337418239,EXP,0.8131829,1.4011594,1.9374297,0.4913063,LS_DR10,22.133781138226393,0.4913063,0.0002722788110305518,1.0450882159721615e-27
8893,8.764891174148628,-28.26580090941923,REX,0.18294694,0.27192748,0.53796494,0.25552505,LS_DR10,23.913867254943366,0.25552505,6.001985559199886e-05,0.0
9022,8.767969143510893,-28.26531015164216,REX,0.13302082,0.1761257,0.44691724,0.25474676,LS_DR10,24.385443169510822,0.25474676,4.1404386325879434e-05,0.0
8892,8.76488124075286,-28.26416384142533,REX,0.06407166,0.15871894,0.29793733,0.3926757,LS_DR10,24.498428114009393,0.3926757,3.7948371868493135e-05,0.0
9028,8.768146420224838,-28.26222552969711,REX,0.071678944,0.13306622,0.12926012,0.43843606,LS_DR10,24.689830449772234,0.43843606,3.279087192494485e-05,0.0
9029,8.768217714884301,-28.25809385095388,REX,0.5957944,1.2954437,3.089979,0.3613145,LS_DR10,22.218953641779603,0.3613145,0.00025225427227607196,0.0
9121,8.77088957624898,-28.25760935981939,REX,0.04484568,0.11011153,-0.03513125,0.25767738,LS_DR10,24.895418006993896,0.25767738,2.8091041180747257e-05,0.0
8960,8.766687404280434,-28.25666989652938,REX,0.14977708,0.18395826,0.38217497,0.314964,LS_DR10,24.338201767314096,0.314964,4.2949961852909805e-05,0.0
8974,8.767044015631708,-28.25465681829969,REX,0.13722508,0.2018448,0.17770416,0.5256244,LS_DR10,24.23745608640944,0.5256244,4.646026617010383e-05,0.0
9146,8.771525640392284,-28.28342697121511,REX,0.06098619,0.12300366,0.44506317,0.53695625,LS_DR10,24.77520491460973,0.53695625,3.074205212208352e-05,0.0
9427,8.778824756285568,-28.28526480470473,REX,0.16963163,0.19273634,0.3200279,0.3875073,LS_DR10,24.287590980959656,0.3875073,4.4675853025207004e-05,0.0
9723,8.78705180965978,-28.28609440592479,REX,0.13589045,0.71536034,1.9850342,0.52973497,LS_DR10,22.863687852655914,0.52973497,0.0001433706374244311,0.0
9733,8.787289816670034,-28.28441475082025,REX,0.06706059,0.11616994,-0.0730968,0.2930903,LS_DR10,24.837265587373146,0.2930903,2.934076970353115e-05,0.0
133,8.787733916496094,-28.2832302907307,SER,0.8350526,1.7206753,2.3910196,0.9244057,LS_DR10,21.91075268868225,0.9244057,0.0003332189831149109,2.7549329579454062e-14
204,8.78991491788671,-28.28270384491329,SER,0.5921466,2.9190898,7.882278,0.5785008,LS_DR10,21.33688136149828,0.5785008,0.0005676480066113568,4.9037871843840785e-291
241,8.790923044582078,-28.28274147115856,EXP,0.2568875,1.1137216,3.0181785,0.7327213,LS_DR10,22.383058393404603,0.7327213,0.00021798158886756757,1.9255043074522705e-125
405,8.795145726485607,-28.28529003507231,REX,0.06667347,0.14852655,0.4884451,0.3743641,LS_DR10,24.570489766744718,0.3743641,3.5909333559705936e-05,0.0
9264,8.774799199817236,-28.28204703057182,REX,0.49449936,0.96876764,2.3887956,0.59911317,LS_DR10,22.534450941188503,0.59911317,0.00019076455535819016,4.2422433651673317e-66
9168,8.772389285806577,-28.28135544115954,DEV,0.197911,1.0110924,4.656122,0.4632709,LS_DR10,22.488022885066858,0.4632709,0.00019870160477061195,6.621627742757475e-268
9393,8.778120571809046,-28.28212780387971,REX,0.8429654,1.3158619,2.8725445,0.57980907,LS_DR10,22.201974219083066,0.57980907,0.0002561167227953814,1.1049192799861348e-51
9299,8.775739820207905,-28.28030802086509,REX,0.34012184,0.75433904,1.1590408,0.47362292,LS_DR10,22.806083538154706,0.47362292,0.0001506510340170907,1.408649170549805e-74
9173,8.772606852513364,-28.27827320543172,REX,0.14308006,0.351654,0.52373505,0.80382425,LS_DR10,23.634711095505242,0.80382425,7.520343164063929e-05,4.4139645354531905e-12
9151,8.771667479872521,-28.27697106544299,EXP,3.829779,9.578273,15.961721,8.449909,LS_DR10,20.04678197213207,8.449909,0.0020148091093523646,0.00039186286067624895
9375,8.777635397657047,-28.27350003551771,REX,16.60447,25.127287,33.859684,4.8208,LS_DR10,18.999635999423315,4.8208,0.006052004273262117,0.0078733861820161
9476,8.780118369503327,-28.27192390939371,SER,47.71484,67.433685,82.72286,5.3482814,LS_DR10,17.927807767743083,5.3482814,0.01996454696956383,0.04617915704787449
9621,8.784343360745405,-28.27346463971605,REX,0.07896324,0.14831774,0.20666344,0.6395634,LS_DR10,24.57201725184008,0.6395634,3.586742850326184e-05,7.62753874703343e-09
202,8.789868183508812,-28.28180345638125,EXP,0.18110582,0.2486309,0.357415,1.5989197,LS_DR10,24.01111224489209,1.5989197,5.5540787626191935e-05,2.3035909794584888e-10
9688,8.786104144595457,-28.2791262340066,REX,0.073257364,0.2070909,0.34511727,0.85322934,LS_DR10,24.209597461199678,0.85322934,4.748525070239528e-05,3.4436738816103798e-12
119,8.787403037325248,-28.27887404140502,DEV,0.25702554,0.73984367,1.6830366,0.17662463,LS_DR10,22.82715009401317,0.17662463,0.00014794341344051125,0.0
145,8.788094184510442,-28.27837304935334,REX,0.054162115,0.21412283,0.37238994,0.19313179,LS_DR10,24.17334256326283,0.19313179,4.88561841037467e-05,0.0
377,8.794450852498986,-28.28138136598775,EXP,0.25272268,0.31242335,0.83897436,1.0718416,LS_DR10,23.76314128784159,1.0718416,6.775584515585196e-05,3.0904899324839323e-15
417,8.795378410635799,-28.28131839928506,EXP,0.21279767,0.34192827,0.5265255,0.6822674,LS_DR10,23.665162477626467,0.6822674,7.33606811821628e-05,0.0
305,8.792671253584036,-28.27866455640712,REX,0.2660596,0.3408845,0.6328783,0.3484102,LS_DR10,23.668481864172634,0.3484102,7.316278515013519e-05,0.0
229,8.790545046666939,-28.27512919903112,EXP,0.22809277,0.30561027,0.4281927,1.2772448,LS_DR10,23.787080138580315,1.2772448,6.645815145672975e-05,1.3724834720282299e-09
9727,8.787177932703024,-28.27351839995718,REX,0.039889954,0.089525834,0.21945737,0.2681439,LS_DR10,25.12012906129948,0.2681439,2.378276543285012e-05,3.325235778648145e-89
172,8.788916678525188,-28.27144855561992,REX,0.17136617,0.23708284,0.31736672,0.18351331,LS_DR10,24.062749697540905,0.18351331,5.331109084268637e-05,9.999656582948245e-284
408,8.795184391706169,-28.27596427185289,REX,0.07601551,0.063563965,0.073907405,0.27989358,LS_DR10,25.491972550376843,0.27989358,1.8163159204518884e-05,0.0
396,8.79491251798642,-28.27499154911367,REX,0.061073057,0.18592189,0.28482673,0.6793891,LS_DR10,24.326673686052523,0.6793891,4.333659459190418e-05,1.6334818260178786e-93
386,8.794660097205355,-28.27439802794476,REX,1.8073281,3.8078115,6.775102,0.25684428,LS_DR10,21.048311397131787,0.25684428,0.000747319568707157,0.0
382,8.794513368079103,-28.27384535991813,REX,0.04371441,0.21349387,0.22369716,0.639359,LS_DR10,24.176536475641814,0.639359,4.873369669042175e-05,1.4325492212313782e-95
322,8.793018470171328,-28.2725106613692,REX,0.07663904,0.13076489,0.19563636,0.49814633,LS_DR10,24.708772117974895,0.49814633,3.2323733685136654e-05,3.614405313765292e-148
9347,8.776929807980265,-28.27199737790098,SER,763.6301,1102.5736,1446.5596,7.5142016,LS_DR10,14.893981026176395,7.5142016,0.8581572123960182,0.8166205293461339
9220,8.77345871636047,-28.26848741653225,REX,0.084490635,0.3032222,0.38340336,0.21493018,LS_DR10,23.795597513993833,0.21493018,6.600295603634338e-05,1.3065021271902469e-64
9210,8.77317811280929,-28.26735714444752,REX,0.10699368,0.16899882,0.20587267,0.2544787,LS_DR10,24.430290819372292,0.2544787,3.99931036542241e-05,1.0831577636216586e-67
9357,8.777210649334574,-28.26796968927973,DEV,0.34213388,0.70251936,1.3608195,1.9495536,LS_DR10,22.883354257470675,1.9495536,0.0001409724885301682,0.0001527257215538228
9382,8.777857444404566,-28.26721416378247,REX,0.16572016,0.21965012,0.57578725,0.54946005,LS_DR10,24.145671387833396,0.54946005,4.993151430681051e-05,6.261739211876063e-08
9463,8.779683167563437,-28.27106675724108,REX,7.64359,8.222831,7.616504,0.8847173,LS_DR10,20.212446588751245,0.8847173,0.0017030809256526143,0.10967087202823556
9633,8.784754784819421,-28.26875570667087,REX,0.18276869,0.29243684,0.26712567,1.1039796,LS_DR10,23.834919794052023,1.1039796,6.394484060827931e-05,1.6408056713211582e-06
9646,8.785040371030941,-28.26742403465583,REX,0.22340651,0.44214046,0.7047241,2.3056,LS_DR10,23.386099353140583,2.3056,9.226389115664795e-05,1.8438669385379935e-05
9227,8.773644279720774,-28.26601323417172,REX,0.135266,0.089351505,0.23822126,0.63024557,LS_DR10,25.122245320047757,0.63024557,2.3745810211214384e-05,1.1730362348196242e-11
9272,8.775009014739716,-28.26646727701316,REX,0.19193238,0.2957683,0.80339646,0.9936753,LS_DR10,23.82262093717997,0.9936753,6.458097697833357e-05,1.6265061386824476e-07
9358,8.77724704968558,-28.26614482420955,EXP,0.28405285,0.44328037,0.05849883,1.157146,LS_DR10,23.383303750870994,1.157146,9.247805122722192e-05,2.806489601550725e-06
9384,8.777926669274954,-28.26618977754015,SER,2.5842316,9.810349,25.436626,2.6767862,LS_DR10,20.020788856147952,2.6767862,0.002068954373265778,0.0011746223357113395
9141,8.771432329627284,-28.26365433118405,EXP,0.15582864,0.5898407,2.4669023,0.9581293,LS_DR10,23.073163159252132,0.9581293,0.00011992526326238562,8.009719688140769e-11
9187,8.77286193802527,-28.26332780493005,REX,0.08163398,0.2085817,0.59038174,0.9021531,LS_DR10,24.201809493101273,0.9021531,4.777617268661994e-05,3.690741880124927e-11
9351,8.777006809114797,-28.26292380353924,REX,0.05695172,0.11783587,0.11348712,0.1980022,LS_DR10,24.821806218443992,0.1980022,2.9683164344005676e-05,6.878045416034187e-256
9486,8.780366625992341,-28.26580090818303,REX,1.616224,3.634412,5.9139833,0.49858838,LS_DR10,21.09891460562419,0.49858838,0.0007118907846668925,4.790015509221468e-09
9447,8.779299353025513,-28.26473659891048,REX,0.11158878,0.15856437,0.29050913,1.0554924,LS_DR10,24.49948598407792,1.0554924,3.79175397893649e-05,1.2361265159234712e-07
9601,8.783685719422717,-28.26107058842197,REX,0.06915576,0.09413673,0.40360412,0.69503826,LS_DR10,25.065602229318852,0.69503826,2.47570784222255e-05,1.3228672958137021e-14
9686,8.786093396336863,-28.27001227570852,SER,0.8733829,1.8967502,4.7000933,6.0784,LS_DR10,21.804974653675895,6.0784,0.00036707947662995255,0.00018197956572821617
126,8.787561258411658,-28.26947267338401,EXP,0.31032747,0.79629105,3.010058,1.0504946,LS_DR10,22.74732041386613,1.0504946,0.00015848922065601385,7.262901447685507e-08
163,8.788577634650812,-28.27013633751609,REX,0.09722893,0.10111833,0.032389782,0.23398434,LS_DR10,24.98792527877007,0.23398434,2.622159693805001e-05,8.692231340652396e-185
9714,8.786663686856121,-28.26760005786364,EXP,0.45082918,1.4011544,4.4055147,1.0951744,LS_DR10,22.133785012654034,1.0951744,0.0002722778623591591,2.430267351688622e-07
9724,8.78707313314571,-28.26652243205876,REX,0.10409599,0.07629578,0.09186393,0.40189677,LS_DR10,25.293748706665802,0.40189677,2.0950826572385798e-05,1.288426184851317e-31
128,8.78762405264579,-28.26654704616544,REX,0.17243102,0.29911113,0.529984,1.0456802,LS_DR10,23.810418566154144,1.0456802,6.521891156943322e-05,4.3316317755758046e-09
232,8.79062398127287,-28.26746117981457,REX,0.09275121,0.10529456,0.3853534,0.35967606,LS_DR10,24.94398516470036,0.35967606,2.7091970657574908e-05,4.655422908268812e-215
164,8.788594425590416,-28.26696139030858,DEV,0.40106627,0.6461419,2.209061,1.6705049,LS_DR10,22.974180238992304,1.6705049,0.0001304435762457643,3.6710000778300416e-07
367,8.794135514849016,-28.26982173446215,REX,0.2008813,0.39706624,0.5705909,0.5146486,LS_DR10,23.502842591613714,0.5146486,8.378212105042995e-05,1.1654373094868645e-203
9729,8.787187884488171,-28.26529832070364,REX,0.15369062,0.35704783,0.6617156,0.21879148,LS_DR10,23.618184005141913,0.21879148,7.622449405633527e-05,3.96995697514028e-304
9652,8.78528187616798,-28.26445656578074,EXP,0.19686536,0.3056272,0.6172627,0.9096076,LS_DR10,23.78701999333447,0.9096076,6.646137788636193e-05,1.0172819439873534e-09
177,8.789032721334369,-28.26400602346025,REX,0.076173015,0.21061964,0.44217813,0.32582784,LS_DR10,24.191252834705296,0.32582784,4.817362159324222e-05,0.0
9207,8.77313208438328,-28.25995333389419,DEV,0.39588827,1.3214277,4.342095,0.93054974,LS_DR10,22.197391484187307,0.93054974,0.0002571700107383009,1.7659039666062942e-12
9211,8.773297498985372,-28.25866386575113,REX,0.15504242,0.3475358,0.36332306,0.9148219,LS_DR10,23.647501129183727,0.9148219,7.442341454696799e-05,4.1050209803348354e-14
9535,8.781676375718448,-28.25998427554001,REX,0.11892108,0.19078723,0.24683325,0.23461893,LS_DR10,24.298626743447386,0.23461893,4.42931756881632e-05,0.0
9412,8.778553322009895,-28.25857304652457,REX,0.11566962,0.16371898,0.04373126,0.24848855,LS_DR10,24.46475242438636,0.24848855,3.894431072405529e-05,0.0
9507,8.780973734731315,-28.25805143785353,REX,0.27694976,0.5716626,0.7547064,0.30765817,LS_DR10,23.107150549484142,0.30765817,0.00011652745922235475,0.0
9430,8.778886164003564,-28.25650696613912,DEV,0.38620955,0.42132154,0.64399964,2.0800943,LS_DR10,23.43846584266468,2.0800943,8.834976556870186e-05,9.1525658436056e-09
9329,8.776366986932484,-28.25564280739331,REX,0.057332665,0.22060277,0.5972123,0.39897218,LS_DR10,24.140972596600832,0.39897218,5.011665853649262e-05,0.0
9599,8.783649047073055,-28.25472522783485,REX,0.14485547,0.2737765,0.35134804,0.32813567,LS_DR10,23.906509582235643,0.32813567,6.037436598925573e-05,0.0
9690,8.786120051412267,-28.25922670194955,REX,0.014713747,0.036116764,0.7319457,0.6084334,LS_DR10,26.105727921637,0.6084334,1.1828585053547052e-05,1.5859953210286208e-105
194,8.789641485276498,-28.25959817721824,REX,0.007649333,0.11829267,0.09037602,0.5036803,LS_DR10,24.81760541394115,0.5036803,2.977695856111107e-05,0.0
147,8.788132505081949,-28.25689907174207,SER,0.6194075,2.607031,12.057765,0.606356,LS_DR10,21.459634511598843,0.606356,0.0005057151098026347,0.0
154,8.788347875735882,-28.25633416865183,EXP,0.31657052,1.2451435,3.498116,0.912007,LS_DR10,22.26195148554346,0.912007,0.00024274938388407189,3.9940001467974983e-32
406,8.795146238755544,-28.25866924850937,REX,0.2431606,0.24931927,0.2927724,0.4280096,LS_DR10,24.00811038345134,0.4280096,5.567348832587772e-05,0.0
