objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog
1351,327.342161144662,-52.979657803382,PSF,0.13336262,0.17013544,0.3473556,0.0,LS_DR10
1513,327.3473809006734,-52.9805184123172,EXP,0.24279405,0.37179825,0.91341305,0.61123914,LS_DR10
1458,327.3457848005833,-52.97938891965966,EXP,0.1749483,0.5959016,2.5101519,0.643277,LS_DR10
1532,327.3479282342652,-52.97981102724,REX,0.14260778,0.10529403,0.32249263,0.33428198,LS_DR10
1523,327.3475568065003,-52.97904199158864,EXP,0.14351593,0.28421506,0.552839,0.8934981,LS_DR10
1405,327.3443216714432,-52.9769456715705,EXP,0.14244881,0.3377108,0.7027075,1.279562,LS_DR10
1414,327.3447342104082,-52.97627316305572,REX,0.83924603,1.8576351,4.2330704,0.4314489,LS_DR10
1401,327.344134659221,-52.97550289031078,PSF,0.035045806,0.057337742,-0.048778594,0.0,LS_DR10
1560,327.3487640014113,-52.97804853894689,EXP,0.13495202,0.371805,0.6842568,0.33474743,LS_DR10
1747,327.3547970070313,-52.97913951097754,REX,0.11560494,0.10996191,0.16748916,0.48699048,LS_DR10
1123,327.3354714498766,-52.97248131653231,REX,0.8937022,1.9935412,2.9779477,0.48460877,LS_DR10
1078,327.3341541267733,-52.97016696091599,PSF,0.13554625,0.15838127,0.1578936,0.0,LS_DR10
1035,327.3329187844181,-52.96833076829656,REX,0.30278724,0.40267485,0.9774385,0.25268742,LS_DR10
1107,327.3351898638356,-52.96795297315406,REX,0.34789813,1.0008883,1.7415856,0.65739125,LS_DR10
1277,327.3397477921598,-52.96918708326429,REX,0.24787454,0.40085658,0.3440166,0.29331434,LS_DR10
1230,327.3386070505942,-52.97200143453199,REX,0.03776551,0.13526472,0.5035046,0.46771717,LS_DR10
1242,327.338941778807,-52.97126592966507,REX,0.078778,0.11332682,0.13063803,0.7235953,LS_DR10
1271,327.3396377169675,-52.97157195474915,REX,0.05176823,0.099865265,0.18962601,0.46651256,LS_DR10
1264,327.3395013550313,-52.97237102580147,PSF,0.05167887,0.19594464,1.0500048,0.0,LS_DR10
1354,327.3423905757621,-52.97413913582528,REX,0.25879982,0.4739356,1.569242,0.72994286,LS_DR10
1387,327.3436451140881,-52.97471987740547,SER,0.5221727,0.797149,1.6033583,0.99882483,LS_DR10
1331,327.3415939435288,-52.9699186584272,PSF,0.054943834,0.10291775,0.27314964,0.0,LS_DR10
1495,327.3466502383046,-52.97268708057547,PSF,0.07002087,0.1764185,0.16264813,0.0,LS_DR10
1154,327.3361320011047,-52.96504436836747,REX,0.10318139,0.10272092,0.2525243,0.2944083,LS_DR10
1187,327.3372389150364,-52.96621111417446,REX,0.07133334,0.06515038,0.11896373,0.24956205,LS_DR10
1245,327.3390927490623,-52.96712960378235,EXP,0.42762938,0.5747833,0.7522841,1.7235895,LS_DR10
1291,327.3404216307228,-52.96732433746745,REX,0.13431625,0.12751214,0.24463733,0.3193945,LS_DR10
1173,327.3367663696284,-52.9645041658008,REX,0.00028367396,-0.005929962,0.20324239,0.5919752,LS_DR10
1349,327.3420047780647,-52.9639605485498,PSF,0.059248354,0.10602906,0.30152816,0.0,LS_DR10
1319,327.3411829418293,-52.96484807154926,PSF,0.02535222,0.047184583,0.06334947,0.0,LS_DR10
1423,327.3448601170244,-52.96774116983367,PSF,0.06306906,0.08179641,0.18118949,0.0,LS_DR10
1491,327.3465447646143,-52.97043224243752,PSF,0.03471577,0.07200288,0.15691416,0.0,LS_DR10
1535,327.3481198572289,-52.97079428676427,PSF,0.061944216,0.01709816,-0.012134167,0.0,LS_DR10
1553,327.3486014197615,-52.97096661497775,REX,0.7861949,1.7730128,2.3715472,0.6286612,LS_DR10
1566,327.3489826680672,-52.96995489473166,EXP,0.4024436,0.29858214,0.6075867,1.7454352,LS_DR10
1585,327.3496202378338,-52.96960188485098,SER,2.6254392,11.978479,26.705635,0.9378041,LS_DR10
1573,327.3492363634432,-52.96641272673039,REX,0.060776714,-0.008378037,-0.05930014,0.5117706,LS_DR10
1630,327.3510743978932,-52.96823179447322,REX,0.04013011,0.09457006,0.19732969,0.2767061,LS_DR10
1580,327.3495763438436,-52.96752498043333,PSF,1.8842388,6.7277036,28.176453,0.0,LS_DR10
1607,327.3502421582594,-52.96735315866728,EXP,0.12395261,0.17904204,0.44243976,0.987677,LS_DR10
1421,327.3448549338817,-52.97462246457319,PSF,0.026697947,0.05819034,0.1605936,0.0,LS_DR10
1465,327.3460269686544,-52.97462020399454,PSF,0.03922975,0.08240258,0.16881755,0.0,LS_DR10
1476,327.3462846926253,-52.97370421602641,REX,0.06605344,0.085307054,0.015493686,0.34233958,LS_DR10
1541,327.3483574585887,-52.97287687372767,REX,0.49181286,1.1195812,1.9630716,0.5955196,LS_DR10
1533,327.3480849698424,-52.97209825932639,PSF,0.024140831,0.06542035,0.08168489,0.0,LS_DR10
1672,327.3522763982894,-52.97344903502688,EXP,0.24151377,0.3870354,0.48116753,0.49997362,LS_DR10
1779,327.3556244372334,-52.97445973491006,PSF,0.038225636,0.035546593,0.09559382,0.0,LS_DR10
1725,327.3538308223828,-52.97798226300446,REX,0.10686859,0.15037325,0.47111836,0.48659402,LS_DR10
1786,327.3557897223615,-52.97767364034418,REX,0.093594186,0.15024623,0.29811633,0.2036403,LS_DR10
1765,327.3551585697401,-52.97604830489674,REX,0.05224303,0.077760436,0.22120768,0.31195492,LS_DR10
1846,327.3574981413987,-52.97891558642349,PSF,0.048921686,0.11669367,0.12410291,0.0,LS_DR10
1874,327.3582077273191,-52.97913159987571,REX,0.11042304,0.14539304,0.07015903,0.289777,LS_DR10
2000,327.362275561906,-52.97555026012871,PSF,0.046661813,0.09184866,0.16508731,0.0,LS_DR10
1615,327.3507095255932,-52.97097311739702,REX,0.027159343,0.05410248,0.027639119,0.43935826,LS_DR10
1708,327.3531642431149,-52.97096667302979,PSF,0.048326638,0.12699807,0.22447762,0.0,LS_DR10
1772,327.3553941780199,-52.97151994560299,REX,0.18757989,0.22769034,0.27487403,0.2429714,LS_DR10
1707,327.3531006000039,-52.9695483667567,REX,0.063205786,0.22997573,0.8147218,0.20089953,LS_DR10
1813,327.3564995535744,-52.9705906897816,PSF,0.038481798,0.08316872,-0.0027390013,0.0,LS_DR10
1883,327.3584382846083,-52.97054533979751,PSF,0.040205557,0.037138596,0.25476697,0.0,LS_DR10
1907,327.3592696031347,-52.97056714775402,PSF,0.1069349,0.5821774,1.2729932,0.0,LS_DR10
1890,327.3586009631175,-52.97022798281041,REX,0.5973812,1.0992178,2.465973,0.3323106,LS_DR10
1933,327.3600614241358,-52.96951519586936,DEV,0.18142636,0.22311205,0.3548931,0.6331292,LS_DR10
1855,327.3576549398627,-52.97384794497525,PSF,0.03911482,0.079218954,0.13489553,0.0,LS_DR10
1916,327.3596150970872,-52.97170851696225,PSF,0.057986677,0.042288266,-0.03702761,0.0,LS_DR10
1687,327.3527090902215,-52.98611342466633,PSF,0.22346433,0.28107956,0.23926578,0.0,LS_DR10
1717,327.3536127649975,-52.98443890524875,REX,0.11820915,0.13090813,0.35994336,0.55557644,LS_DR10
1911,327.3594646741276,-52.98719669567421,REX,1.6468891,2.9415462,4.1538353,0.49798325,LS_DR10
1912,327.3595081348231,-52.98671812195896,PSF,0.025702037,0.094037786,-0.13298285,0.0,LS_DR10
1967,327.3611452808353,-52.98673194085857,REX,0.049444027,0.11066507,0.18782927,0.23618773,LS_DR10
1791,327.3558857121667,-52.98272790955338,PSF,0.052242413,0.06228357,0.30006397,0.0,LS_DR10
2105,327.3650070876617,-52.983740506847,EXP,0.18378174,0.25349662,0.06390316,0.50305784,LS_DR10
2086,327.3645186018051,-52.98314231952019,REX,0.09287079,0.18267095,0.5244263,0.47679523,LS_DR10
2030,327.3630102338362,-52.98058446376728,REX,0.017399583,0.11334565,0.18499207,0.16320117,LS_DR10
2059,327.364048949761,-52.97833857521497,REX,0.60111743,1.3246408,1.7391121,0.5852688,LS_DR10
1376,327.3432694303007,-52.96224979334631,REX,0.2315231,0.37563014,0.36735547,0.5593773,LS_DR10
1382,327.343454927593,-52.96362438196219,PSF,0.18318363,0.4996597,0.8742627,0.0,LS_DR10
1437,327.3451544009142,-52.96332433490622,PSF,0.1492362,0.15798719,0.3230997,0.0,LS_DR10
1324,327.3412990400907,-52.96081474326487,PSF,0.05480467,0.046496317,0.08796885,0.0,LS_DR10
1368,327.342980443088,-52.96042338924702,REX,0.049902197,0.08845169,0.3083053,0.30549252,LS_DR10
1590,327.3497175870586,-52.9624054143418,REX,0.074029446,0.058214217,0.14073667,0.21827523,LS_DR10
1606,327.3502097590851,-52.96588043589988,EXP,1.4161291,2.1157384,2.7139044,0.9989482,LS_DR10
1540,327.3483542474295,-52.96449178909271,REX,0.07847216,0.03936018,0.13893734,0.18446228,LS_DR10
1669,327.3522588574141,-52.96476042330919,PSF,0.0687292,0.03143903,0.017338634,0.0,LS_DR10
1835,327.3571567848958,-52.9649811059337,REX,0.039853044,0.12278058,0.14274523,0.24822535,LS_DR10
1404,327.3443102152746,-52.95883570980965,PSF,0.030502144,0.02405713,0.09051057,0.0,LS_DR10
1597,327.34994268731,-52.95806247067661,PSF,0.14304836,0.14733861,0.33586594,0.0,LS_DR10
1545,327.3483919173667,-52.95594113729064,PSF,0.1232472,0.09104451,0.28407478,0.0,LS_DR10
1632,327.3511021266212,-52.95823215361633,PSF,0.04421128,0.10393905,0.13731354,0.0,LS_DR10
1746,327.3547955031468,-52.95762634626914,REX,0.05372484,0.07101563,-0.031959444,0.36243916,LS_DR10
1790,327.3558814648331,-52.96270856134955,REX,0.079203196,0.14706555,0.21191606,0.21002617,LS_DR10
1852,327.3576066342556,-52.96109278727997,REX,0.06114165,0.0630837,0.05826465,0.31773034,LS_DR10
1795,327.355978367466,-52.95965158063389,REX,0.1511315,0.40757468,0.28240436,1.5874754,LS_DR10
1850,327.3575633443774,-52.96024819817966,REX,0.17359722,0.21268144,0.4619606,0.319252,LS_DR10
1844,327.3573558509583,-52.95952948223125,PSF,0.3866816,0.5115038,0.5782815,0.0,LS_DR10
1878,327.3583481887334,-52.96071330760195,REX,0.34065738,1.115286,2.1785994,0.26247138,LS_DR10
1920,327.3597259310312,-52.96058456373314,REX,0.54586923,1.5894064,3.0028577,0.41917282,LS_DR10
1931,327.3600047358499,-52.96735912079338,REX,0.06356272,0.04432827,0.17259997,0.21551903,LS_DR10
1966,327.3611074735324,-52.96760036105022,PSF,0.02861257,0.12162112,0.3824818,0.0,LS_DR10
1969,327.3611593408756,-52.96832790118071,REX,0.07806747,0.08460505,0.13792501,0.32317862,LS_DR10
1908,327.3593949858094,-52.96546141614557,PSF,0.014317597,0.12073162,-0.0075540557,0.0,LS_DR10
2039,327.3632589759918,-52.96564957632799,PSF,0.0016610571,0.038916092,0.1473562,0.0,LS_DR10
2088,327.3645878753618,-52.96629306750333,REX,0.065699056,0.0765833,0.068872236,0.7031414,LS_DR10
1997,327.362188694446,-52.97005261940095,REX,0.11820459,0.19673799,0.11833277,0.49541956,LS_DR10
2067,327.3641129709316,-52.97003018802602,PSF,0.03159518,0.03295944,0.17219569,0.0,LS_DR10
2078,327.3643659669841,-52.9695218804915,EXP,0.30038106,0.43872845,1.2635599,0.573857,LS_DR10
2057,327.364022053206,-52.96854411927595,PSF,0.10943902,0.10786266,0.21784322,0.0,LS_DR10
2061,327.3640621441792,-52.96365490873175,PSF,0.20611717,0.2788458,0.63787913,0.0,LS_DR10
2069,327.3641537676402,-52.96484629046702,REX,0.97711045,2.867005,5.2385445,0.3929323,LS_DR10
2084,327.3644881960134,-52.96524733633439,REX,0.030835818,0.075513646,0.33641535,0.40772563,LS_DR10
2109,327.3651219581217,-52.9624248904397,EXP,0.3447924,1.1686926,2.4141433,0.49431098,LS_DR10
2103,327.3649488880966,-52.96149355096819,PSF,0.0909827,0.09064731,0.25199467,0.0,LS_DR10
1730,327.3539240818439,-52.95618006540884,EXP,0.38630828,0.45784926,1.0708523,0.8700771,LS_DR10
1833,327.3570557158035,-52.95677704692357,PSF,0.013384185,0.053992722,0.001831891,0.0,LS_DR10
1756,327.3550342513676,-52.95498101023004,PSF,0.062135715,0.0763849,0.09206689,0.0,LS_DR10
1870,327.3581021615372,-52.95517667740983,REX,0.07682063,0.07464518,-0.0542038,0.4472432,LS_DR10
1993,327.362073846894,-52.95692475990209,REX,0.08149565,0.09778101,0.41518602,0.56798875,LS_DR10
1979,327.3615604551803,-52.95848543896045,DEV,0.18601319,0.31924948,0.14532503,0.92435896,LS_DR10
2082,327.3644693887258,-52.95952898930586,PSF,0.050670356,0.07826629,-0.016287718,0.0,LS_DR10
2026,327.3629465517042,-52.95563272164876,REX,0.09716024,0.053628933,0.26537177,0.9182051,LS_DR10
2048,327.3635274932465,-52.95445008390546,REX,0.0319172,0.15417449,0.19744974,0.53267926,LS_DR10
2108,327.3650954387996,-52.95447112129439,REX,0.10867409,0.14837262,0.05540517,0.31644043,LS_DR10
