objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog
4235,17.61657134256677,-44.4550556051603,SER,1.5875542,3.9623625,6.5434585,1.4725108,LS_DR10
4320,17.61852476123759,-44.4548928125472,PSF,0.10330258,0.42454368,1.8878572,0.0,LS_DR10
4431,17.62254104700962,-44.45354204123867,PSF,0.059990562,0.12134788,0.12872842,0.0,LS_DR10
3958,17.60678376523284,-44.45506382353585,REX,0.08182588,0.5482835,2.7703886,0.20071672,LS_DR10
3994,17.60813487389998,-44.45445682058602,PSF,0.10104642,0.08473411,0.19348288,0.0,LS_DR10
4018,17.60889890087807,-44.45420044851873,PSF,0.008937269,0.20164302,2.0810583,0.0,LS_DR10
3973,17.60725184854221,-44.4526241905215,REX,0.1752373,0.26201144,0.48162177,0.2716169,LS_DR10
4131,17.61308576013849,-44.45200052314224,REX,0.10169773,0.17772299,0.13665706,0.24687162,LS_DR10
4265,17.61721516157315,-44.45091232164656,PSF,0.021467477,0.096123345,0.23983636,0.0,LS_DR10
4093,17.61187568800095,-44.45081756163848,REX,0.08715366,0.09380795,0.43231055,0.36759567,LS_DR10
4124,17.61298236468583,-44.4506670395572,PSF,-0.0062963483,0.035726666,0.5964884,0.0,LS_DR10
4146,17.61361042606514,-44.45034156741882,DEV,0.8960656,1.8745935,2.831101,0.51422775,LS_DR10
4091,17.61181152278789,-44.44994503199548,PSF,0.07103807,0.12439322,0.047204092,0.0,LS_DR10
4001,17.60830758431029,-44.44934888919961,SER,13.581096,20.433207,28.287737,0.9091848,LS_DR10
4130,17.6130395519463,-44.44925115064279,REX,0.03467681,0.19565576,0.6779557,0.41090363,LS_DR10
4199,17.61537863217405,-44.44867826993743,DEV,0.2501596,0.38990143,0.19569543,0.6899155,LS_DR10
4220,17.61613926782599,-44.44757400504434,REX,0.09980402,0.3060496,1.2296584,0.39882648,LS_DR10
3959,17.60681434305451,-44.44715158967551,REX,0.10164802,0.07105526,-0.10004716,0.23557553,LS_DR10
4019,17.6089256127003,-44.44701260023067,REX,0.05265025,0.14952019,0.14392196,0.3546326,LS_DR10
4139,17.6133682430593,-44.44657742374146,REX,0.103433,0.19994587,0.33329803,0.24928941,LS_DR10
4269,17.61727154967637,-44.44617729959538,PSF,0.045793112,0.26854172,0.6327645,0.0,LS_DR10
3963,17.60692223336073,-44.44465720299036,PSF,0.09419498,0.05250515,0.05816457,0.0,LS_DR10
3933,17.60581830167778,-44.44335361556559,REX,0.33691147,0.36873806,0.72218925,0.2877449,LS_DR10
4022,17.608997076383,-44.44456017192463,PSF,0.14667238,0.15557328,0.090964675,0.0,LS_DR10
4039,17.60962895238224,-44.44454564254983,REX,5.094243,9.177614,12.453284,0.98842925,LS_DR10
3943,17.6062762171784,-44.44249628176096,REX,0.22132355,0.43282327,1.1063249,0.4104604,LS_DR10
4127,17.61301719656922,-44.44295856946657,REX,0.15059899,0.15058409,0.26889807,0.27295503,LS_DR10
4080,17.61117332604945,-44.44132411264631,PSF,0.08136043,0.10019951,0.31935707,0.0,LS_DR10
4161,17.61410226355777,-44.44183986136404,REX,0.17364223,0.17344745,0.22985257,0.21116175,LS_DR10
4209,17.6157067155684,-44.44127022429091,REX,0.09414963,0.12203689,0.35656676,0.33077836,LS_DR10
3930,17.6057513704784,-44.44037666308409,REX,0.1213488,0.22397973,0.48400414,0.5683925,LS_DR10
3981,17.60763717976614,-44.43962373124199,REX,0.4035982,0.6506017,1.4823267,0.4873638,LS_DR10
4013,17.60863483537905,-44.43954855742082,PSF,0.08606049,0.10163776,0.078362085,0.0,LS_DR10
4122,17.61294211071926,-44.43882744889462,REX,0.10619064,0.18074222,0.8364028,0.61006624,LS_DR10
3976,17.6074326205556,-44.43865121747367,EXP,0.38449255,0.82373977,1.0705614,0.65852654,LS_DR10
4049,17.61019116321625,-44.4338730636623,REX,0.09956804,0.26779535,0.54827607,0.36444426,LS_DR10
4055,17.61046513742492,-44.43306325658313,REX,0.11373134,0.6679533,2.385167,0.2626569,LS_DR10
4025,17.60910876640969,-44.43160680532518,PSF,0.08051195,0.043986022,-0.13272125,0.0,LS_DR10
3948,17.60640776218326,-44.43032137605363,EXP,0.45367742,0.86279386,1.388396,0.51313186,LS_DR10
3980,17.6076339033962,-44.42848964266307,REX,0.1340453,0.17350943,0.19928418,0.22764133,LS_DR10
4738,17.63324996924029,-44.45555296425012,PSF,1.6810818,3.120347,4.2750034,0.0,LS_DR10
4632,17.62984371729324,-44.45450754510806,REX,0.46620443,0.6841855,1.7293016,0.32239386,LS_DR10
4603,17.62882765458878,-44.45395181129218,PSF,0.046542875,0.10516623,0.1370909,0.0,LS_DR10
4726,17.63295096616587,-44.45285808836736,PSF,0.059616186,0.039949857,0.08529173,0.0,LS_DR10
4877,17.63821908994874,-44.45300745380479,EXP,0.5832589,1.2865276,1.9304924,0.58623606,LS_DR10
4880,17.63833227027126,-44.45091360756305,REX,1.1319801,2.60689,7.3119907,0.60096186,LS_DR10
4510,17.62533266513516,-44.45135195709656,SER,1.6013561,1.8060049,3.2124152,0.9709291,LS_DR10
4568,17.6275088629958,-44.45159335921898,REX,0.38479772,0.5632322,1.5767156,0.5487146,LS_DR10
4506,17.62514146652512,-44.45090526971529,REX,0.091992676,0.15298794,0.25275752,0.7502019,LS_DR10
4771,17.63428003665017,-44.44971783949397,REX,1.8515592,3.3481123,5.0393977,0.588547,LS_DR10
4614,17.6291155831784,-44.44891034222388,PSF,0.0775461,0.09029982,0.26080862,0.0,LS_DR10
4748,17.63360480813947,-44.4491429044288,PSF,0.033600964,0.081486754,0.037158627,0.0,LS_DR10
4542,17.62634979222138,-44.44856874782228,PSF,0.12259219,0.14245798,0.25852346,0.0,LS_DR10
4440,17.62276472838246,-44.44696996937988,PSF,0.060517367,0.079970315,0.056793626,0.0,LS_DR10
4515,17.6254520612087,-44.44661696370445,PSF,0.06897092,0.06325575,0.12444915,0.0,LS_DR10
4704,17.63242536106854,-44.44728428981738,PSF,0.05154104,0.11848079,0.0047830367,0.0,LS_DR10
4533,17.62605851532181,-44.44578877602949,REX,0.07763496,0.07567731,0.023349185,0.37479478,LS_DR10
4658,17.63076310662104,-44.44525125898436,PSF,0.09902123,0.09924674,0.09541225,0.0,LS_DR10
4799,17.63535017879063,-44.44436087152989,PSF,0.06382246,0.049139168,0.0722649,0.0,LS_DR10
4843,17.63696208523003,-44.44528191050586,REX,0.37955317,0.76200646,1.264107,0.18016276,LS_DR10
4461,17.62342787654236,-44.44482793256878,PSF,0.07157158,0.056938503,0.05990224,0.0,LS_DR10
4280,17.61753576824142,-44.44353926216846,PSF,0.051669125,0.09658886,0.015005555,0.0,LS_DR10
4442,17.62284128455443,-44.44277217804893,REX,0.15488687,0.3977946,0.398596,0.4407087,LS_DR10
4585,17.62826891995001,-44.44388010802118,EXP,0.15246885,0.30411038,0.75166905,0.5692248,LS_DR10
4648,17.63034223373257,-44.44309281088228,REX,0.1573272,0.28799823,0.5666979,0.21770641,LS_DR10
4529,17.62584956561415,-44.44235097157593,PSF,0.06442527,0.06237816,0.06865941,0.0,LS_DR10
4336,17.61901362033416,-44.44081907415315,REX,0.19644263,0.21338746,0.1616134,0.52577525,LS_DR10
4228,17.61632443470437,-44.44007675947962,PSF,2.4988909,9.377016,50.045593,0.0,LS_DR10
4477,17.62412142995818,-44.44116007524778,REX,0.064918995,0.12038051,0.2599098,0.3610022,LS_DR10
4448,17.62308869291892,-44.4406741084299,PSF,0.07067351,0.10244218,0.14866114,0.0,LS_DR10
4507,17.62514306456333,-44.4406718419233,REX,0.11292324,0.08202868,0.3741908,0.24103746,LS_DR10
4547,17.62669824653485,-44.44022410891614,REX,0.08152603,0.09904568,0.22538014,0.32687208,LS_DR10
4412,17.62184686386698,-44.43933060686356,SER,6.2751727,9.544071,12.788356,0.9593447,LS_DR10
4474,17.62404840717843,-44.43941133603749,EXP,0.25149083,0.32201314,0.86704427,0.41750476,LS_DR10
4829,17.63635592806564,-44.44251116739327,REX,0.063817166,0.15875725,0.31137493,0.42775413,LS_DR10
4722,17.63282614729727,-44.43990730359736,REX,0.5400092,1.013825,2.5370805,0.31351238,LS_DR10
4635,17.62996196718615,-44.43873786533885,REX,0.062213823,0.10859811,0.21583998,0.29115337,LS_DR10
4661,17.63091196032599,-44.4388821647723,REX,0.10039761,0.11176323,0.2269134,0.25119552,LS_DR10
4720,17.63279504858999,-44.43783953020449,PSF,0.07654007,0.12424392,0.047366776,0.0,LS_DR10
4790,17.63497475061209,-44.43755309420906,PSF,0.06805475,0.063191034,0.10094433,0.0,LS_DR10
4258,17.61700299034682,-44.43913811295106,PSF,0.038128883,0.1780825,1.1134855,0.0,LS_DR10
4439,17.62275386376149,-44.43865484599542,EXP,1.3861376,2.264059,3.0266485,0.975318,LS_DR10
4409,17.62139368146342,-44.43860912970033,REX,0.07058992,0.22656621,0.40211475,0.84423465,LS_DR10
4459,17.62339242033279,-44.43872644868028,PSF,0.09115802,0.17747812,0.4457228,0.0,LS_DR10
4511,17.62536680915365,-44.43780616004538,PSF,0.07105754,0.061431773,-0.0007711657,0.0,LS_DR10
4275,17.61745744898118,-44.43337480946939,PSF,0.087332875,0.07204704,0.13079931,0.0,LS_DR10
4435,17.62265408015283,-44.43461873937896,PSF,-0.0055119153,0.044484038,0.23593278,0.0,LS_DR10
4503,17.62507150767759,-44.43474017386583,REX,0.09699114,0.23993476,0.24538298,0.43051842,LS_DR10
4335,17.61901143988736,-44.43230347425238,REX,0.4403022,0.9267678,1.2684133,0.2318417,LS_DR10
4597,17.6287482286972,-44.43530778902114,REX,0.31025496,0.4459943,1.1309862,0.3757091,LS_DR10
4698,17.63218755381829,-44.43406316555727,PSF,0.05271514,0.10486214,0.14948276,0.0,LS_DR10
4546,17.62668004812004,-44.43253425950036,REX,0.11988375,0.1586427,0.29213247,0.24902539,LS_DR10
4573,17.62774185449652,-44.43163996706551,PSF,0.11624572,0.10148251,0.06216331,0.0,LS_DR10
4609,17.62898612958404,-44.43140554258179,PSF,0.03353905,0.063020945,0.23088057,0.0,LS_DR10
4577,17.62782330745117,-44.43112494371569,DEV,0.35635597,0.6040216,0.27467737,0.92547387,LS_DR10
4795,17.63528183484325,-44.43225586617454,PSF,0.07226117,0.11414804,0.17803663,0.0,LS_DR10
4830,17.63636278034987,-44.43133194357475,REX,0.81630534,1.2853473,2.2616422,0.6722861,LS_DR10
4736,17.63315497262124,-44.43108307285922,REX,0.030829666,0.09492567,0.34030667,0.31457993,LS_DR10
4701,17.63227365228665,-44.4307528788038,PSF,0.20152721,0.22430724,0.166826,0.0,LS_DR10
4105,17.61242643654854,-44.43265905401136,REX,0.09492799,0.1740361,0.39677808,0.43064925,LS_DR10
