objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog
4391,339.9668963278806,-16.16664930634396,REX,0.20483996,0.0,0.45407552,0.35775366,LS_DR10
47,339.9717326970458,-16.1664778500402,PSF,0.08810855,0.0,0.29601976,0.0,LS_DR10
69,339.9729792528902,-16.16618896847892,PSF,0.2307871,0.0,0.34637982,0.0,LS_DR10
52,339.9721124496611,-16.16463675366135,REX,1.048295,0.0,4.3421736,0.9151528,LS_DR10
4294,339.9628246163472,-16.15827730241574,REX,0.15433356,0.0,0.83181554,1.03912,LS_DR10
4361,339.9655560311908,-16.15880204438432,REX,0.7241017,0.0,4.37121,0.34260944,LS_DR10
4448,339.9699036513054,-16.15834978557814,REX,0.6302299,0.0,0.91510606,0.44898936,LS_DR10
4397,339.9670915719273,-16.15661772949894,REX,0.27185446,0.0,0.7210455,0.24865024,LS_DR10
40,339.9713614338593,-16.15857140945812,PSF,-0.032593716,0.0,0.5045821,0.0,LS_DR10
122,339.9766209310789,-16.16747769898841,PSF,0.09455082,0.0,4.5789957,0.0,LS_DR10
207,339.9823664620949,-16.16492621521966,PSF,6.6809053,0.0,41.27931,0.0,LS_DR10
258,339.9845385548084,-16.1642697084601,REX,0.2506521,0.0,0.4843889,0.5898038,LS_DR10
125,339.9767904860608,-16.15709009543422,EXP,0.6224001,0.0,1.5408407,1.2189263,LS_DR10
192,339.9815924840951,-16.16306904881076,REX,0.14750353,0.0,0.76023376,0.27429727,LS_DR10
269,339.9851059082181,-16.16344957133923,PSF,0.061395913,0.0,2.039472,0.0,LS_DR10
230,339.9835436617565,-16.16092048408569,REX,0.21163525,0.0,1.2269024,0.97455883,LS_DR10
4315,339.963784857577,-16.15006136925256,PSF,0.1641198,0.0,0.4075585,0.0,LS_DR10
4467,339.9710979476631,-16.15449160924651,PSF,0.4924746,0.0,1.5925263,0.0,LS_DR10
4442,339.9696617037204,-16.1521545136161,REX,0.52542126,0.0,1.3082138,0.73523957,LS_DR10
4404,339.9676935368695,-16.15072316694489,REX,0.32221937,0.0,1.2866217,1.1206369,LS_DR10
4393,339.9669751786813,-16.150415527494,REX,0.4411485,0.0,1.5251989,0.617691,LS_DR10
4405,339.9677849717241,-16.14621761506433,REX,0.2713832,0.0,0.83674926,0.38974905,LS_DR10
4424,339.9687212745927,-16.14559169996659,PSF,0.22135867,0.0,0.15413444,0.0,LS_DR10
147,339.9786783436611,-16.15517275973861,PSF,0.11271282,0.0,0.4773116,0.0,LS_DR10
255,339.9844866424744,-16.15679030227817,PSF,0.20796093,0.0,0.9401356,0.0,LS_DR10
156,339.9794531137781,-16.15147557163765,REX,0.18508841,0.0,0.60434854,0.29235393,LS_DR10
220,339.9829787953328,-16.15204777660052,PSF,0.11973198,0.0,3.4561477,0.0,LS_DR10
85,339.9739925505839,-16.15055368442498,REX,1.3182033,0.0,6.845025,0.70575356,LS_DR10
88,339.9743708267842,-16.14903053597368,REX,0.14345993,0.0,2.0417705,0.31710342,LS_DR10
135,339.9778988827603,-16.14743734367348,REX,0.17300844,0.0,0.5805594,0.2816131,LS_DR10
242,339.983891750936,-16.14936501989702,REX,0.04709352,0.0,1.6884619,0.30267313,LS_DR10
268,339.9849997753025,-16.14869365186849,REX,0.179127,0.0,1.558386,0.491146,LS_DR10
4300,339.9630855613995,-16.1429849227289,REX,1.0031184,0.0,5.729009,0.6968954,LS_DR10
4377,339.9662346655314,-16.142679114643,PSF,0.09387183,0.0,0.7039151,0.0,LS_DR10
4301,339.9631296478494,-16.13596539597189,PSF,0.3316584,0.0,0.91554385,0.0,LS_DR10
