objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog
456,149.8910744100355,14.07293060575789,PSF,0.25104973,1.2447964,10.186722,0.0,LS_DR10
582,149.8977767107409,14.07197311593594,PSF,0.1923412,0.26585162,0.40579435,0.0,LS_DR10
592,149.8981645957594,14.07271893936614,SER,9.843356,20.695658,33.70633,1.2338855,LS_DR10
702,149.9035310738724,14.07363703206411,REX,0.06776811,0.17719513,0.16382438,0.30923447,LS_DR10
425,149.8896819276561,14.07630176742475,PSF,0.12407594,0.11438506,0.041278686,0.0,LS_DR10
423,149.8896433381018,14.07693824664091,REX,0.24424382,0.21665335,0.28426644,0.1916131,LS_DR10
476,149.8919935566858,14.08204886805759,PSF,-0.018912682,0.03730452,0.4493994,0.0,LS_DR10
413,149.8893377758855,14.08347967923678,PSF,0.1316735,0.13568848,0.45492166,0.0,LS_DR10
623,149.8994545368534,14.07721330656795,DEV,0.2977247,0.4607401,0.985809,0.53540766,LS_DR10
501,149.8936618371535,14.08248231779349,REX,0.2124792,0.37582928,0.7179214,0.50580394,LS_DR10
507,149.8938779189672,14.08336609705234,PSF,0.06238856,0.16592725,0.36668932,0.0,LS_DR10
518,149.8947838370091,14.08393370285241,PSF,0.41255155,0.6714639,1.2323308,0.0,LS_DR10
577,149.8974647696462,14.08330692493997,REX,0.1603852,0.33536142,0.6083196,0.31882638,LS_DR10
692,149.9030351264245,14.0835200536378,PSF,0.47219026,0.57482386,0.563089,0.0,LS_DR10
628,149.8996781768468,14.08467157421601,REX,0.12996572,0.029991698,0.5901339,0.2582768,LS_DR10
684,149.9028331546898,14.08483055841106,EXP,0.39401993,0.58567923,2.0537484,0.60818326,LS_DR10
793,149.9084468837906,14.07540304451851,DEV,0.8493827,1.5938146,2.8645587,1.1305193,LS_DR10
890,149.9133864521048,14.07213802744984,REX,1.1067961,2.2359147,3.5962179,2.7248,LS_DR10
885,149.9128683169428,14.07594707853793,REX,0.89845765,1.940975,3.6951146,1.6958811,LS_DR10
930,149.9151262358617,14.07382834670049,EXP,1.0088259,1.7535633,2.9416852,2.9344,LS_DR10
942,149.9158116003218,14.07308008927757,EXP,1.2862537,2.4439812,3.7211802,1.0569795,LS_DR10
947,149.9160640040394,14.07699684531654,EXP,2.8909893,6.82982,12.745986,13.8336,LS_DR10
844,149.9109699737351,14.07648085389451,REX,0.8922229,1.6158419,3.3362653,2.312075,LS_DR10
910,149.9141060135663,14.07718006916282,EXP,1.2319994,2.534666,4.1837983,2.9344,LS_DR10
883,149.9128227345607,14.07868241525732,DEV,0.5828255,1.4576745,6.8980446,1.0355105,LS_DR10
904,149.91402091314,14.07941241415267,EXP,1.7222253,3.823629,5.6473246,6.9168,LS_DR10
837,149.9104810600822,14.08037866302369,REX,1.1564044,2.394902,3.7499576,2.7883961,LS_DR10
866,149.9118387427405,14.07952554371391,REX,0.14519495,0.37803796,0.47643894,0.54894775,LS_DR10
913,149.9142296700089,14.08206858704139,REX,0.70153844,0.6901877,2.442319,2.3056,LS_DR10
742,149.9054950350657,14.0827567725987,PSF,0.042286422,0.23355022,-0.08698701,0.0,LS_DR10
875,149.9123110003824,14.08280975884378,EXP,4.9998255,10.772907,18.890501,12.3664,LS_DR10
901,149.9138701867702,14.08315965471376,REX,0.7752507,1.5803325,2.7476704,1.5519577,LS_DR10
903,149.9139852739972,14.08471483614677,EXP,2.0233574,4.728242,8.324776,13.8336,LS_DR10
812,149.9092864963289,14.08693300522718,EXP,1.8903167,2.8174913,4.9562016,7.336,LS_DR10
931,149.9151918999896,14.07763245939182,REX,0.9443521,1.4805927,2.3901458,2.3056,LS_DR10
998,149.9182168561608,14.07825988656853,REX,1.8571,2.7950895,3.7159388,0.60341465,LS_DR10
993,149.9180379942586,14.07972944740369,REX,1.4275991,3.1416447,4.32874,3.144,LS_DR10
940,149.9156539834728,14.08141098301487,REX,0.7998058,2.2398653,2.3165689,2.5152,LS_DR10
990,149.917965306347,14.08113464049528,REX,0.90443486,2.366679,5.543225,0.6075539,LS_DR10
980,149.9175311120087,14.08226367746362,SER,3.6912322,12.048312,32.72658,6.9168,LS_DR10
1031,149.9193399490708,14.08206847960462,REX,0.82666063,2.1497674,2.869721,3.144,LS_DR10
926,149.9148910688282,14.08273481352786,REX,0.5396811,0.96416706,1.9983815,1.5264876,LS_DR10
936,149.9154911749086,14.08722789100646,EXP,3.0017095,7.1051817,11.698506,11.528,LS_DR10
1062,149.9208177243217,14.08506126517862,REX,0.62833583,0.8760018,2.8873212,1.533695,LS_DR10
422,149.8896310505116,14.08528520838791,PSF,2.4398534,9.30911,31.57639,0.0,LS_DR10
437,149.890424020272,14.08683341322617,REX,0.05731724,0.68063927,3.1418636,0.25562814,LS_DR10
460,149.891164759039,14.08611426717987,REX,0.37359166,1.0587081,5.3619447,0.37780756,LS_DR10
493,149.8932892318512,14.08599512638896,PSF,1.9648149,3.4179564,4.289258,0.0,LS_DR10
457,149.8910766818293,14.08982149841583,REX,0.25196382,0.15583801,0.487344,0.2769227,LS_DR10
448,149.8908955208857,14.09069066537527,REX,0.22573629,0.4528076,0.59453726,0.75670254,LS_DR10
433,149.8901441702825,14.09115545946098,REX,0.09010973,0.18541074,0.17129883,0.29002094,LS_DR10
465,149.8914037493975,14.09197466992395,REX,0.038364276,0.26275027,0.2350513,0.293497,LS_DR10
614,149.898858005614,14.08723418021104,REX,0.17092873,0.23715463,0.33419216,0.6650425,LS_DR10
498,149.8934480486108,14.09211127619638,REX,0.25303432,0.31649056,0.3520283,0.29110417,LS_DR10
649,149.9009088788881,14.09291272240637,PSF,0.13623393,0.14523931,0.2390515,0.0,LS_DR10
657,149.9013845139249,14.09501916142816,PSF,1.8001207,1.5339158,1.7272831,0.0,LS_DR10
669,149.9019379393453,14.0952732237952,PSF,0.7783455,1.02187,0.7473711,0.0,LS_DR10
591,149.8981146911014,14.09821322871603,DEV,263.38065,556.2333,1024.7374,6.2169514,LS_DR10
5422,149.8981123570184,14.09822732277454,DUP,0.0,0.0,0.0,0.0,LS_DR10
548,149.8961624092116,14.09872881994626,REX,10.369993,10.798942,9.357664,0.67801243,LS_DR10
532,149.8954432011494,14.10030355727843,PSF,0.93153775,1.1899035,1.4009943,0.0,LS_DR10
643,149.900404844634,14.10275624092247,EXP,0.28286305,0.42528218,0.97162616,0.71008503,LS_DR10
701,149.9034570154441,14.10341694248287,REX,0.09082358,0.328216,0.2932574,0.5683823,LS_DR10
604,149.8985428718796,14.10347987709546,PSF,0.18863295,0.13933295,0.1379175,0.0,LS_DR10
611,149.8987163431313,14.10418539082909,REX,0.46733004,0.8648714,1.4579061,1.0495455,LS_DR10
750,149.9060285226441,14.08873891497873,SER,78.51885,167.44173,310.84583,4.6805444,LS_DR10
720,149.904186429023,14.09081770908075,REX,-0.013894534,0.479199,1.685956,1.8864,LS_DR10
751,149.9061094651314,14.09214753325877,REX,0.04278703,0.19081123,0.6709802,0.19349316,LS_DR10
825,149.9097996581852,14.08850363897996,PSF,0.24645899,1.2099907,17.894115,0.0,LS_DR10
816,149.9094424209193,14.09104158833711,REX,1.4215735,3.415087,6.0279055,2.7968795,LS_DR10
861,149.911612726587,14.09204316588182,REX,0.7238178,2.0360866,3.9433808,3.3744779,LS_DR10
