objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog
3101,150.37829372531462,37.60100143865762,REX,0.329822,0.309595,0.398595,0.468223,LS_DR10
3139,150.3808531910606,37.60048359285582,REX,0.250579,0.369932,0.524214,0.330017,LS_DR10
3121,150.37976475280146,37.60361820463771,REX,0.343526,0.617705,0.762069,0.361694,LS_DR10
3163,150.38226280840453,37.608751511865854,REX,0.369987,0.511484,1.125958,0.566456,LS_DR10
3149,150.38173238576826,37.61051014763435,REX,0.356967,0.700131,0.932101,0.397721,LS_DR10
3083,150.3770964451757,37.616535809661784,REX,0.230877,0.361464,1.711301,0.735054,LS_DR10
3258,150.3878183131282,37.61477806116531,REX,0.152077,0.453436,0.883885,0.379858,LS_DR10
3203,150.38520368771879,37.61587968887605,REX,0.211378,0.492789,0.790842,0.387873,LS_DR10
3254,150.38746297272348,37.61859596086025,PSF,0.113133,0.46804,0.699848,0.0,LS_DR10
3157,150.38197321131216,37.620037587370604,REX,0.249033,0.722557,1.261067,0.527795,LS_DR10
3143,150.38114813945495,37.62382765597249,PSF,0.398659,0.46173,0.247729,0.0,LS_DR10
3156,150.38187516812002,37.62369699256446,DEV,9.551722,22.463022,37.89312,1.493645,LS_DR10
3297,150.39049299978078,37.602360395201316,EXP,0.905506,1.930398,2.358426,0.510001,LS_DR10
3409,150.39728954382133,37.603870767230106,PSF,0.191939,0.218457,0.407596,0.0,LS_DR10
3278,150.3889917858224,37.60551206529165,PSF,1.096095,2.402778,3.516001,0.0,LS_DR10
3317,150.39156701189737,37.60594770200171,PSF,0.09358,0.302022,0.481886,0.0,LS_DR10
3303,150.3908827420746,37.60642589382005,DEV,1.191303,2.365539,2.832974,1.312569,LS_DR10
3335,150.39264905550715,37.60668051065257,REX,0.73939,1.709119,2.194124,0.266017,LS_DR10
3344,150.39318944475065,37.6040941204196,REX,3.88528,5.456511,6.632243,0.319099,LS_DR10
3427,150.39814387110553,37.60748679013788,REX,0.178326,0.514172,1.641594,0.732953,LS_DR10
3464,150.40120627566233,37.60522628006592,PSF,0.297121,0.384244,0.348224,0.0,LS_DR10
3513,150.40514494424966,37.60376378306673,PSF,0.114417,0.196635,0.543517,0.0,LS_DR10
3501,150.4042152063949,37.60606611955077,EXP,0.596438,0.991645,2.368588,1.432395,LS_DR10
3482,150.40276757947876,37.60995341336159,REX,0.443347,0.857135,1.275564,0.294674,LS_DR10
3530,150.4060480094878,37.608600008897575,REX,0.285765,0.494666,1.161069,0.345164,LS_DR10
3270,150.38842943618513,37.6088528254979,PSF,0.207196,0.27696,0.374129,0.0,LS_DR10
3466,150.40139854507484,37.611760832845654,REX,0.310595,0.510245,1.138772,0.634838,LS_DR10
3541,150.40651978134483,37.6160379042224,REX,0.586114,1.004312,1.168106,0.232838,LS_DR10
3581,150.40921784294335,37.60965107794306,PSF,1.265606,5.244693,36.186428,0.0,LS_DR10
3266,150.38824444359358,37.615303094293694,DEV,0.2334,1.510604,4.171418,0.460349,LS_DR10
3308,150.39098758729875,37.61596168079539,REX,0.093067,0.663317,3.458638,0.202832,LS_DR10
3350,150.3935642798215,37.61643226592607,EXP,16.122278,30.234682,45.888905,2.497195,LS_DR10
3391,150.39633683757916,37.61924948528889,PSF,0.271648,0.488705,1.005081,0.0,LS_DR10
3440,150.39912399192022,37.61925306204567,REX,0.245319,0.394592,0.822719,0.355503,LS_DR10
3507,150.40445404962148,37.61857509143603,PSF,0.090709,0.201609,0.496724,0.0,LS_DR10
3571,150.40863607749807,37.619382265311664,PSF,0.125796,0.494963,1.674553,0.0,LS_DR10
3558,150.40781424596926,37.62104857561976,REX,0.475416,0.388703,-0.396834,0.541713,LS_DR10
3562,150.40801526830944,37.62197863002905,EXP,6.922661,11.80124,15.219632,2.342891,LS_DR10
3512,150.40511250605033,37.622255813323946,REX,0.120937,0.221964,0.809717,0.373049,LS_DR10
512,150.4078616109294,37.62502109771305,PSF,2.36464,9.959266,41.95791,0.0,LS_DR10
298,150.39163537152527,37.62589240307748,REX,0.287488,0.346443,0.749483,0.399437,LS_DR10
249,150.38820759345123,37.6252739784956,PSF,0.163646,0.329413,0.606908,0.0,LS_DR10
296,150.39152504219777,37.627529732298996,REX,0.707926,1.153454,1.456962,0.81195,LS_DR10
297,150.39156873379608,37.62953850115197,PSF,0.399484,0.69374,0.787255,0.0,LS_DR10
389,150.39931643658352,37.63165204424707,REX,0.272235,0.219942,0.832967,0.516125,LS_DR10
446,150.4034624996743,37.632864861964705,REX,0.203424,0.423882,0.752952,0.333053,LS_DR10
3579,150.40901137368635,37.6237550504836,EXP,3.467663,6.570934,9.364344,1.586535,LS_DR10
150,150.38028241823088,37.63220933985956,REX,0.320544,0.521821,1.247137,0.753755,LS_DR10
182,150.38231786077714,37.632491462963856,REX,0.440367,0.625542,0.620393,0.67333,LS_DR10
205,150.3844976530756,37.632165368372256,DEV,5.942499,19.522799,36.308052,0.73602,LS_DR10
271,150.38963383263322,37.62938508194349,EXP,0.416803,1.176087,1.961976,0.813704,LS_DR10
336,150.3942722594453,37.63114534898392,REX,0.136705,0.385985,1.424258,0.825262,LS_DR10
