objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog
1177,295.9867521247669,-64.63364321436295,PSF,0.10062222,0.1925245,0.18327312,0.0,LS_DR10
1212,295.9891789699553,-64.63743352114814,PSF,0.047157854,0.1168167,0.85583264,0.0,LS_DR10
1251,295.9920754408969,-64.63829180596112,REX,0.15384844,0.35116008,0.7060418,0.23320138,LS_DR10
1185,295.9873668533658,-64.65346537842355,EXP,0.2395925,0.38274238,0.42165613,0.90209216,LS_DR10
1179,295.9868460403864,-64.64813394958023,REX,0.34512135,0.6030834,1.5011566,0.51212823,LS_DR10
1188,295.987628339189,-64.64871426094386,REX,0.21307047,0.3542886,0.68551594,0.2537514,LS_DR10
1292,295.9943958331176,-64.65113835041704,REX,0.3339939,0.6289682,1.14872,0.6427348,LS_DR10
1187,295.9876111701338,-64.64314393349062,PSF,11.63349,18.859465,23.406574,0.0,LS_DR10
1192,295.987830453394,-64.64166944505754,REX,0.15527503,0.25255096,0.49931735,0.47237635,LS_DR10
1336,295.9974534652777,-64.6508831968239,PSF,0.080640465,0.46659893,1.3647443,0.0,LS_DR10
1375,295.9995074162425,-64.64961624592276,PSF,0.12144096,0.15611374,0.29675406,0.0,LS_DR10
1395,296.0007818785796,-64.64899494946414,PSF,0.031767033,0.1624608,1.318631,0.0,LS_DR10
1368,295.999171033004,-64.64651008904994,PSF,0.12892053,0.18337731,0.11185528,0.0,LS_DR10
1402,296.0012563594816,-64.64649771095591,PSF,0.06247129,0.21909136,0.96412975,0.0,LS_DR10
1435,296.0030450481664,-64.647380944486,PSF,0.075836495,0.2654722,0.85283554,0.0,LS_DR10
1449,296.0042876792726,-64.64576205772842,PSF,0.000997098,0.06572373,0.36008403,0.0,LS_DR10
1431,296.0027500200895,-64.64851143964397,PSF,1.7645572,3.430092,5.0830817,0.0,LS_DR10
1442,296.0040336004041,-64.6494871669311,REX,0.10537811,0.09811779,0.6046616,0.38587794,LS_DR10
1453,296.0048164070457,-64.65067947673415,EXP,0.8897019,2.0188982,3.2104807,0.6927043,LS_DR10
1471,296.0057718672696,-64.64827313597404,DEV,0.26190093,0.6961303,4.0757117,0.64861155,LS_DR10
1494,296.0076862999399,-64.64894079687483,PSF,0.010652946,0.061480306,0.38897273,0.0,LS_DR10
1505,296.0082754844935,-64.64939512217629,REX,0.11167172,0.37716782,1.0350904,0.20758396,LS_DR10
1273,295.9937378362267,-64.6357499267537,PSF,0.2452019,1.0653177,3.3418229,0.0,LS_DR10
1350,295.9982789275563,-64.63742803698169,REX,0.10904055,0.44905183,0.8546578,0.28086516,LS_DR10
1376,295.9995329040023,-64.63638732133433,EXP,0.32468867,0.2938234,0.6051027,0.87285537,LS_DR10
1360,295.9987249913245,-64.6333665539393,REX,0.17670912,0.6386,0.9410139,0.47725186,LS_DR10
1413,296.0021389141456,-64.63411894534104,PSF,0.09891944,0.4180265,0.7353356,0.0,LS_DR10
1488,296.0072346747376,-64.63332391119604,PSF,0.03325996,0.11544925,0.74008065,0.0,LS_DR10
1573,296.0124108075024,-64.63331534304454,PSF,0.06722821,0.26637158,1.1492437,0.0,LS_DR10
