objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog
306,136.3152036997404,-16.17412131985272,PSF,28.448858,39.901516,42.812256,0.0,LS_DR10
304,136.3151778159999,-16.16442549819304,PSF,0.13014738,0.34925905,0.6918082,0.0,LS_DR10
319,136.3156679727159,-16.15943522857676,PSF,0.027096642,0.13457294,1.3461006,0.0,LS_DR10
310,136.3152902657681,-16.1583766572888,PSF,0.16505034,0.2672029,1.4345769,0.0,LS_DR10
325,136.3160163715902,-16.156996673465,PSF,106.80144,187.93127,235.92072,0.0,LS_DR10
296,136.3144983181984,-16.1557525240255,PSF,1.3000299,5.5942135,19.452436,0.0,LS_DR10
302,136.3150964753935,-16.15611128405591,PSF,18.104948,36.36287,51.1886,0.0,LS_DR10
360,136.3176740936802,-16.17673942683738,EXP,1.1250249,2.3824947,3.523002,0.9310609,LS_DR10
602,136.329930725651,-16.18284148696071,PSF,0.09836296,0.25548327,0.6750995,0.0,LS_DR10
596,136.3296664873695,-16.18153211603375,REX,0.09602698,0.32615465,0.69537014,0.36213088,LS_DR10
341,136.3168853621798,-16.1725307078495,PSF,0.06820544,0.38789722,0.49213976,0.0,LS_DR10
426,136.321321184627,-16.17532023773188,REX,0.21917759,0.4022294,1.110493,0.69856405,LS_DR10
452,136.3224280551538,-16.17532407192995,REX,0.155105,0.3488061,0.6878714,0.42516318,LS_DR10
348,136.3172158559236,-16.16952951505435,EXP,1.6681608,3.0532908,4.6305304,1.0435276,LS_DR10
375,136.318400615926,-16.16796786255638,REX,0.11717782,0.88330746,4.345328,0.30796748,LS_DR10
398,136.320018210504,-16.17144449095387,DEV,0.6298779,1.1878533,3.7486243,2.1931255,LS_DR10
414,136.320617009333,-16.1710429142925,REX,0.05271044,0.38145757,0.93160933,0.8573662,LS_DR10
438,136.3218630048798,-16.17190951113499,PSF,0.09474198,0.31295496,0.47381926,0.0,LS_DR10
409,136.3203735666781,-16.16801488830351,PSF,0.0855169,0.1636368,0.377044,0.0,LS_DR10
479,136.3240812435238,-16.17738139518296,PSF,0.058687594,0.07315285,0.98752266,0.0,LS_DR10
492,136.3246325957702,-16.17827811726401,PSF,0.070368566,0.5103968,1.2403855,0.0,LS_DR10
600,136.3299136530159,-16.17779663767063,REX,0.11562764,0.2742474,1.4212779,0.49112797,LS_DR10
515,136.3257863871241,-16.1719602910285,REX,0.027001262,0.08093558,1.0053362,0.17147818,LS_DR10
746,136.3357731288347,-16.18157874078873,PSF,0.050596144,0.12217511,-0.09763377,0.0,LS_DR10
632,136.3311284624606,-16.1790660743742,PSF,0.08716066,0.12803055,0.32410705,0.0,LS_DR10
675,136.332830996972,-16.17842420578516,EXP,1.559052,3.4616199,5.0260983,0.8930489,LS_DR10
646,136.3317067334005,-16.17650561874378,PSF,0.037902903,0.21210887,1.6525719,0.0,LS_DR10
786,136.338070906042,-16.18140541662072,PSF,0.17262979,0.34115064,0.85940003,0.0,LS_DR10
761,136.3364766236708,-16.17947851636307,REX,0.11037361,0.24245389,0.41122597,0.35940957,LS_DR10
781,136.3379601194978,-16.18009331733537,REX,0.14010932,0.4209362,0.50722414,0.20868279,LS_DR10
709,136.3342357843227,-16.17556104225705,EXP,0.86541736,5.3632946,14.180121,0.8652291,LS_DR10
