objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog
583,351.0600453386099,-33.53002482854064,REX,0.4058229,0.5136259,1.2985063,0.6115562,LS_DR10
566,351.059038305327,-33.52689061409519,REX,0.19577692,0.4461094,1.2770267,0.2510996,LS_DR10
644,351.0630636380534,-33.52568941640833,REX,0.15641178,0.56509364,0.6286763,0.8044894,LS_DR10
592,351.0604478782632,-33.52442274378483,EXP,0.4900857,1.4784476,1.858231,1.271366,LS_DR10
590,351.060417855364,-33.52349064462798,REX,0.15639283,0.6922855,2.3430917,0.32685047,LS_DR10
586,351.0600659672554,-33.52319763943395,PSF,0.0160584,0.074939415,0.8427889,0.0,LS_DR10
588,351.0604000624164,-33.52123516289787,REX,0.19437349,0.25196046,1.0862197,0.31408763,LS_DR10
671,351.064647938926,-33.51866566031428,REX,0.20365389,0.14451267,0.38722515,0.5627734,LS_DR10
526,351.0567765869267,-33.51065959141934,REX,0.13761331,0.31266123,0.7099115,0.19390199,LS_DR10
594,351.0605504535642,-33.51334800164295,REX,0.2477558,0.2513685,-0.4702256,0.8787115,LS_DR10
601,351.0609769593614,-33.51187174637766,REX,0.3711942,1.0124749,1.4408662,0.36176163,LS_DR10
552,351.0581406451341,-33.50844898342731,REX,0.057994567,0.23975112,0.027323514,0.34857973,LS_DR10
619,351.0617046462363,-33.50928128547634,PSF,0.1269458,0.12882024,0.42830762,0.0,LS_DR10
646,351.0630910330941,-33.50888163735419,REX,0.3886715,0.53655875,0.28103033,1.4920226,LS_DR10
665,351.064104553173,-33.50847092442406,PSF,1.3969492,5.1415277,19.341969,0.0,LS_DR10
568,351.0591728429704,-33.50598588767311,REX,0.19068632,0.22533815,0.2521323,0.3151968,LS_DR10
637,351.0627769641708,-33.50618218539297,REX,0.32649264,0.6270261,1.6291959,0.5765457,LS_DR10
534,351.0571182678715,-33.50229239637127,EXP,0.5254859,1.4514365,2.5068393,0.5555184,LS_DR10
640,351.0628700244256,-33.50352342741942,REX,0.11462522,0.29951862,-0.07611514,0.44130453,LS_DR10
663,351.0640403790677,-33.50441277728822,REX,1.2629582,3.3660133,6.252548,0.9873288,LS_DR10
525,351.0567390527069,-33.49754414170526,PSF,0.45318234,1.3881925,2.6467695,0.0,LS_DR10
639,351.0628621031076,-33.49854598022776,PSF,0.96707237,1.5493848,1.5394914,0.0,LS_DR10
675,351.0647373245653,-33.5303133357653,PSF,0.0032688344,0.14180668,1.1656948,0.0,LS_DR10
738,351.0680064726935,-33.52820243300017,REX,0.25721657,0.4266132,1.1247507,0.30808178,LS_DR10
744,351.0683705461062,-33.52878023512238,PSF,0.08381011,0.35033265,0.8743929,0.0,LS_DR10
683,351.0652174539612,-33.52628289837071,PSF,0.13341409,0.1943888,0.280412,0.0,LS_DR10
708,351.0663562339309,-33.52574730727614,REX,0.67671347,0.97629666,0.9975809,0.5371488,LS_DR10
726,351.0674466248125,-33.52642701753769,PSF,0.09074906,0.2965252,0.6246526,0.0,LS_DR10
758,351.0691548334061,-33.52608776095418,REX,0.25157294,0.3087944,1.6145134,0.8274097,LS_DR10
832,351.0736594356937,-33.52932348845856,REX,0.12305333,0.24847797,-0.27937683,0.31718132,LS_DR10
869,351.0757993755279,-33.52943819290362,PSF,0.6890902,2.4130445,9.454434,0.0,LS_DR10
895,351.0769800126345,-33.52733030731212,PSF,0.13519396,0.10196304,0.061667822,0.0,LS_DR10
948,351.0804276383561,-33.52885731813781,SER,24.281544,55.551125,84.49349,3.2014418,LS_DR10
934,351.0792145215074,-33.52835269774557,REX,0.33085623,0.31248698,0.816345,0.51239616,LS_DR10
1041,351.0875119516039,-33.52700483896442,REX,1.0906614,2.457376,0.0,0.79801506,LS_DR10
773,351.0700813491957,-33.52338272734546,REX,0.29009187,0.44004694,0.8925438,0.77655524,LS_DR10
831,351.0736272229722,-33.52477024496411,PSF,4.276631,15.855657,68.56294,0.0,LS_DR10
839,351.0740830433741,-33.52446681861186,EXP,0.9845937,1.582547,2.0545125,0.47861007,LS_DR10
842,351.0742294732809,-33.52348222513302,DEV,0.22243917,2.1963468,2.4600708,1.1035004,LS_DR10
860,351.0752873794676,-33.52373894827016,EXP,1.1377074,1.9462122,1.3446072,0.854128,LS_DR10
845,351.0744875850351,-33.5233495674185,SER,11.405377,29.904266,59.835968,2.0836291,LS_DR10
849,351.074652022954,-33.52266455633784,EXP,1.3273362,2.955863,3.794806,1.3412352,LS_DR10
813,351.0724522550801,-33.52167170145409,REX,0.17959672,0.30517247,1.0310045,0.5617845,LS_DR10
751,351.0687529396889,-33.51987598391573,PSF,0.19576107,0.352773,0.9811716,0.0,LS_DR10
746,351.068395201885,-33.51778370986722,REX,0.1415293,0.18626636,0.3724234,0.33494622,LS_DR10
750,351.0687284948859,-33.51686676553158,PSF,0.30171344,0.33008337,1.0887074,0.0,LS_DR10
766,351.069699709128,-33.5168435004995,PSF,3.4497745,4.0964417,6.0192833,0.0,LS_DR10
913,351.078309653529,-33.52048419166746,PSF,1.038664,1.5600781,1.9658787,0.0,LS_DR10
899,351.0772244479901,-33.51933723113395,REX,0.26339453,0.5949496,1.4777544,1.2059734,LS_DR10
929,351.0790810500228,-33.52608783014695,REX,0.1569271,0.34555134,-0.06987909,0.3495131,LS_DR10
951,351.0806181936116,-33.52315009814742,PSF,0.36231193,0.8872528,0.0,0.0,LS_DR10
992,351.0832385808005,-33.52360471323625,REX,0.85109735,1.7422699,0.0,0.30412745,LS_DR10
1045,351.087783809383,-33.52437058899781,PSF,0.13117394,0.17498225,0.0,0.0,LS_DR10
1063,351.0893150743617,-33.5241459893641,PSF,0.12980087,0.075541876,0.0,0.0,LS_DR10
961,351.0811832006693,-33.52081074233047,PSF,0.13992521,0.018884072,0.0,0.0,LS_DR10
923,351.0788748703982,-33.51936835767345,REX,0.5585173,0.7450872,1.8613535,0.32777274,LS_DR10
980,351.0823372763056,-33.51990303572978,REX,0.20227556,0.3241142,0.0,0.6625413,LS_DR10
995,351.0833967519455,-33.52004954680093,REX,0.21979325,1.005936,0.0,0.5652391,LS_DR10
714,351.0666773772747,-33.51505925591741,REX,0.4157923,0.41472936,0.36830503,0.34698802,LS_DR10
734,351.0676888676839,-33.5110878358667,PSF,0.12368695,0.13875966,-0.15708171,0.0,LS_DR10
769,351.0697860244182,-33.51180149808228,PSF,0.11225808,0.22925563,1.1941485,0.0,LS_DR10
792,351.0712764959652,-33.51150536898697,PSF,0.13272198,0.3322327,0.36661527,0.0,LS_DR10
878,351.0762719500009,-33.51429584700082,REX,0.17470169,0.30410147,-0.005557386,0.5226896,LS_DR10
814,351.0725302564936,-33.51192147797551,PSF,0.11007866,0.18454964,-0.2676488,0.0,LS_DR10
722,351.0671781357175,-33.51071476497842,EXP,1.74045,5.2939444,10.994937,0.87930036,LS_DR10
691,351.0654911919667,-33.5087142800795,EXP,0.2718239,1.6131073,6.2957096,0.8109552,LS_DR10
778,351.0703357892465,-33.50994949124532,PSF,0.21484277,0.20882088,0.9298265,0.0,LS_DR10
679,351.0648671577855,-33.50626660840793,EXP,0.3566908,1.0847963,1.9110116,0.6837876,LS_DR10
739,351.0681264828103,-33.50660733351107,REX,0.43715698,0.82682407,0.9036592,0.36687347,LS_DR10
790,351.0711571239841,-33.50656001261375,PSF,6.7028847,14.50548,27.126944,0.0,LS_DR10
830,351.073599157022,-33.51030606430348,REX,0.39079705,1.0314571,1.3463618,0.24606024,LS_DR10
907,351.0777498476279,-33.50693563165886,REX,0.37475953,0.87675387,2.7616825,0.34414208,LS_DR10
988,351.0830327321644,-33.51620808478461,PSF,0.11956675,0.13995413,0.0,0.0,LS_DR10
922,351.0787895214724,-33.51207007192264,PSF,0.13507146,0.1833045,-0.029869553,0.0,LS_DR10
1042,351.0875701456185,-33.51439064771417,REX,0.6718296,0.76848024,0.0,0.35485256,LS_DR10
957,351.080909638052,-33.51162737204051,REX,1.302831,2.6285563,0.0,0.89117134,LS_DR10
982,351.0825007040835,-33.5077780827819,PSF,0.38542986,0.8254826,0.0,0.0,LS_DR10
1070,351.0898664331784,-33.51137144307375,REX,0.2897155,1.22481,0.0,2.3056,LS_DR10
715,351.0667390780128,-33.50417083216319,REX,0.13504218,0.41229594,1.2768338,0.6544991,LS_DR10
748,351.0685834253133,-33.50586633397263,REX,0.31624842,0.47233036,0.88304067,0.56297934,LS_DR10
770,351.0698434119724,-33.50545781884507,REX,0.18434648,0.32151872,0.43984297,0.38196966,LS_DR10
703,351.0661848265064,-33.50300041828208,PSF,0.15931354,0.16759855,0.088815965,0.0,LS_DR10
848,351.0746265316006,-33.50597000094622,PSF,0.052079663,0.22440596,0.20745933,0.0,LS_DR10
801,351.0716990578935,-33.50490960568504,REX,0.17416176,0.19417235,0.68754256,0.3173032,LS_DR10
898,351.0772122037561,-33.50592780870635,REX,0.5395153,0.8092267,1.0361091,0.5282501,LS_DR10
841,351.0742271439878,-33.50405478105498,REX,0.26667365,0.40842998,0.86517674,0.43224615,LS_DR10
