objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog
5256,353.3110568507836,-35.99404070026333,PSF,0.051268354,0.08723218,0.21734995,0.0,LS_DR10
5204,353.3101081172359,-35.99269717691548,PSF,0.0605123,0.10781541,0.10330872,0.0,LS_DR10
5389,353.3131595427429,-35.994277855829,REX,0.057521224,0.06721086,0.10683262,0.3271709,LS_DR10
5434,353.3141209675958,-35.99372510492398,PSF,0.0721108,0.06181468,0.17961997,0.0,LS_DR10
5449,353.3144308563439,-35.99327919609849,REX,0.12227124,0.16914763,0.20660663,0.7071292,LS_DR10
5076,353.3080083740861,-35.99131756309378,REX,0.027357602,0.08113378,0.16944274,0.34020483,LS_DR10
4999,353.3064145920167,-35.9911709781099,PSF,0.028439926,0.036064196,0.12174161,0.0,LS_DR10
5038,353.3072667689027,-35.9908958109007,DEV,0.31743568,0.56066996,0.9297318,0.5294894,LS_DR10
5017,353.3068105831093,-35.98813402877774,PSF,0.045122147,0.034085553,0.017576477,0.0,LS_DR10
5065,353.3077534746175,-35.98873379158891,REX,0.10292123,0.20982651,0.3326278,0.29199806,LS_DR10
5263,353.3112097021669,-35.99232313512538,REX,0.14420147,0.21057756,0.4384675,0.5806953,LS_DR10
5305,353.3117425981796,-35.99178661398069,PSF,0.042825263,0.03246407,0.079035364,0.0,LS_DR10
5255,353.311047436123,-35.99156963127959,REX,0.12685236,0.15811075,0.4123655,0.49537954,LS_DR10
5151,353.309422997553,-35.99089211805902,REX,0.059940323,0.07211256,0.0899741,0.3858153,LS_DR10
5467,353.3147034852939,-35.99113625760414,SER,0.8554366,2.6592333,4.4178014,2.2778778,LS_DR10
5223,353.3104829738215,-35.9898696562694,PSF,0.11549932,0.13756771,0.18055785,0.0,LS_DR10
5311,353.3118621610331,-35.98994146377638,PSF,0.03762318,0.09389864,0.13571961,0.0,LS_DR10
5299,353.3116334093525,-35.98873973865027,PSF,0.428069,0.70943934,0.83728725,0.0,LS_DR10
5330,353.3121938654104,-35.98835060886136,REX,0.032390025,0.062439445,0.09529997,0.2851181,LS_DR10
5502,353.3153415320076,-35.99026830421361,SER,37.560715,75.48708,129.70505,1.7218236,LS_DR10
5408,353.3135977656619,-35.9883157888237,REX,0.018498922,0.07029179,0.08521731,0.4074573,LS_DR10
4601,353.2992476849381,-35.98517257814519,PSF,0.07217717,0.09919438,0.1446919,0.0,LS_DR10
4611,353.2994937286608,-35.98447410427294,REX,0.09826053,0.1597983,0.38220084,0.381291,LS_DR10
4719,353.3016185584596,-35.98413265838483,REX,0.1505415,0.31455517,0.5525312,0.21920119,LS_DR10
4655,353.300172087738,-35.98362286017436,PSF,0.132366,0.13495475,0.15446188,0.0,LS_DR10
4654,353.3001648764784,-35.98182118599547,REX,0.042846624,0.077434056,0.15443864,0.7132532,LS_DR10
4734,353.3019097296167,-35.98141470665119,PSF,0.021974433,0.06819013,0.06309619,0.0,LS_DR10
4729,353.3017903308019,-35.98074972278862,REX,0.055638682,0.08029871,0.10644174,0.5526822,LS_DR10
4759,353.3025635266388,-35.98725972426075,REX,0.046525825,0.0567631,0.12447465,0.4851775,LS_DR10
4777,353.302825708225,-35.98579144223503,REX,0.03394516,0.20249784,0.7110237,0.20321746,LS_DR10
4966,353.3058288931296,-35.98722060161277,PSF,0.10164527,0.09158066,0.06920882,0.0,LS_DR10
5028,353.3071014773972,-35.9863368020698,PSF,0.052073076,0.07861854,0.09263303,0.0,LS_DR10
4882,353.3045227381697,-35.9844424980413,REX,0.005493126,0.041097052,0.25397143,0.283564,LS_DR10
4773,353.3027962649957,-35.98353124000084,REX,0.14030993,0.41711372,1.6422664,0.4109102,LS_DR10
4884,353.3045296289488,-35.9838269757411,DEV,0.15920244,0.80529225,4.5113297,1.0581208,LS_DR10
4912,353.305066886742,-35.98359908449268,REX,0.26405272,0.4909999,0.6310501,0.2660355,LS_DR10
5121,353.3088368465546,-35.9840232290074,REX,0.20208953,0.33565077,0.63237983,1.4894878,LS_DR10
5347,353.3124223208658,-35.98712346256563,PSF,0.045697283,0.037943132,-0.006210105,0.0,LS_DR10
5190,353.3098407439199,-35.98683949783213,PSF,0.03052836,0.05314747,0.19245897,0.0,LS_DR10
5348,353.3124546281111,-35.98666174149864,EXP,0.08566763,0.45798665,2.9565077,0.5988782,LS_DR10
5504,353.3153536951373,-35.9867281206595,DEV,0.37942827,0.5321584,1.1486375,0.67032844,LS_DR10
5181,353.3097354859668,-35.9851959273054,PSF,0.0978998,0.20949417,0.27457166,0.0,LS_DR10
5238,353.3108123187172,-35.98530463086306,PSF,0.12143918,0.12104433,0.18384984,0.0,LS_DR10
5214,353.3103323168694,-35.98357871420406,PSF,0.020585142,0.05095652,-0.00021287169,0.0,LS_DR10
5379,353.3130528741636,-35.985044740661,REX,0.058435503,0.10077042,0.1462546,0.6106643,LS_DR10
5423,353.3138822650342,-35.9853177237046,DEV,0.24593942,0.3294093,0.37496415,0.96184736,LS_DR10
5394,353.3132978957218,-35.98394412365125,REX,0.11961372,0.1537691,0.19275422,0.62183297,LS_DR10
4952,353.3056497706657,-35.98043493132302,PSF,0.03377868,0.056367252,0.10672029,0.0,LS_DR10
4860,353.3041766320129,-35.98025702521198,PSF,0.15143487,0.28407148,0.33674133,0.0,LS_DR10
4844,353.3038938742949,-35.97953793073944,PSF,0.030236093,0.14516377,0.7966236,0.0,LS_DR10
5350,353.3125183973188,-35.98337494442733,PSF,0.026989872,0.0672018,0.028313037,0.0,LS_DR10
5205,353.3101509459161,-35.98133290618549,REX,0.06205564,0.42672238,2.6609778,0.54616445,LS_DR10
5409,353.3136064669836,-35.98271726705971,DEV,0.36353537,0.4460506,0.4963374,0.5180571,LS_DR10
5479,353.3148831872232,-35.98160419666153,PSF,0.055029288,0.044924326,0.07691742,0.0,LS_DR10
5546,353.3161118231462,-35.98196987331954,PSF,0.0033492453,0.015150364,0.17688645,0.0,LS_DR10
5140,353.3092605759491,-35.98002283303921,DEV,0.22953352,0.61485606,1.0804478,0.62366813,LS_DR10
5257,353.3110774579016,-35.97947676505311,PSF,0.04339099,0.025635814,0.064756215,0.0,LS_DR10
5371,353.3129894855688,-35.98098084038169,PSF,0.053031206,0.08125272,0.024414627,0.0,LS_DR10
5433,353.31410323621,-35.9811624184946,REX,0.08767794,0.1020272,0.10278778,0.23674423,LS_DR10
5524,353.3157294763557,-35.98075812672572,PSF,0.038606424,0.041564923,0.068197094,0.0,LS_DR10
5451,353.314464823327,-35.97971033774274,REX,0.23413178,0.28790635,0.66445196,0.50054336,LS_DR10
4704,353.3014092665226,-35.97725667237155,PSF,0.16614895,0.25537828,0.22401835,0.0,LS_DR10
4705,353.3014313683539,-35.97655710838448,PSF,0.054074243,0.013236019,0.00046340394,0.0,LS_DR10
4610,353.2994135634688,-35.97582216541643,REX,0.02071962,0.06256577,0.13442716,0.20361556,LS_DR10
4636,353.2999627508642,-35.97587177919338,PSF,0.060847264,0.062389486,0.10600455,0.0,LS_DR10
4895,353.3047187660241,-35.97844725319298,REX,0.16442469,0.23400687,0.715167,0.3820943,LS_DR10
4924,353.3052202829863,-35.97805067844624,PSF,0.049057715,0.042384196,0.031723946,0.0,LS_DR10
5091,353.3082232261017,-35.97825858830529,REX,0.11106428,0.08697219,0.09007335,0.30281904,LS_DR10
5003,353.306466136337,-35.97698615792318,PSF,0.027564533,0.05034492,0.18783292,0.0,LS_DR10
4962,353.3058038325042,-35.97643094244549,PSF,0.02704846,0.069888756,0.07687024,0.0,LS_DR10
5058,353.3076354116323,-35.97760891282655,PSF,0.082588784,0.08164167,0.08764449,0.0,LS_DR10
5117,353.3087212345658,-35.97693265695043,EXP,0.18181665,0.27884978,0.37209186,0.5368906,LS_DR10
4929,353.3052931622353,-35.97550124118733,PSF,0.021788644,0.042925715,0.07601958,0.0,LS_DR10
4774,353.3028061265872,-35.97496426226938,EXP,0.3904784,0.6327013,0.79479694,0.9167934,LS_DR10
5063,353.3077398782545,-35.97603559525224,DEV,0.33906877,0.41275305,0.6998797,0.45093888,LS_DR10
5169,353.3096086319226,-35.97874417877424,REX,0.11745953,0.14407901,0.17825256,1.0234748,LS_DR10
5310,353.3118078272819,-35.97891165500096,REX,0.0810912,0.10621648,0.07475241,0.30779317,LS_DR10
5166,353.309605090383,-35.97760340953075,PSF,0.010564842,0.0759446,0.10823613,0.0,LS_DR10
5290,353.3115169906322,-35.97574473828303,PSF,0.11277107,0.1941756,0.25026077,0.0,LS_DR10
5193,353.3098897188667,-35.97479310091802,REX,0.030520272,0.05934007,0.25002316,0.3008519,LS_DR10
5324,353.3120806207153,-35.97452053368391,REX,0.09494773,0.12635365,0.22672455,0.2689938,LS_DR10
5482,353.3149297545849,-35.97640756493418,REX,0.012710772,0.11616693,0.62420195,0.28802794,LS_DR10
5480,353.3148840934996,-35.9757176580005,PSF,0.040101953,0.037652772,0.11275893,0.0,LS_DR10
5321,353.3120067220439,-35.97360708020559,PSF,0.09036458,0.12045404,0.31747964,0.0,LS_DR10
5573,353.3164919068986,-36.00445744594514,PSF,0.09608874,0.09284317,0.11894459,0.0,LS_DR10
5688,353.3187873776853,-36.00467006593041,EXP,0.170565,0.20973375,0.3476841,0.84887695,LS_DR10
5623,353.3175715863024,-36.00272692793218,PSF,0.082395494,0.1366855,0.16754436,0.0,LS_DR10
5992,353.3243114044549,-36.0055108682942,PSF,-0.03164369,0.021007271,0.13241214,0.0,LS_DR10
5990,353.3242549417633,-36.00460630327364,PSF,0.040720947,0.036315504,0.004827302,0.0,LS_DR10
5656,353.3181148193343,-36.00027306927041,PSF,0.10371564,0.11679492,0.1391659,0.0,LS_DR10
5748,353.3199264076416,-36.00111443142333,REX,0.14866292,0.14846878,0.20929295,0.2847726,LS_DR10
5564,353.3163520851698,-35.99834491159493,PSF,0.045358356,0.08284233,0.10501428,0.0,LS_DR10
5877,353.3223053993772,-35.9994221974951,REX,0.17789297,0.3143891,0.3869648,0.3550557,LS_DR10
5813,353.3210938077835,-35.99804725197382,SER,0.46390516,1.0230509,1.6786063,4.5501204,LS_DR10
5799,353.3208484011744,-35.99787665291828,REX,5.658829,11.650329,19.098679,0.58881974,LS_DR10
5960,353.3238998451429,-36.00140541859859,PSF,0.062118996,0.06186137,0.014996126,0.0,LS_DR10
6071,353.3257592168094,-36.00174998597116,PSF,0.050393235,0.020725368,0.043353114,0.0,LS_DR10
5975,353.324056806883,-36.00028643908787,PSF,0.04490258,0.05734416,0.12171891,0.0,LS_DR10
6039,353.3251317688913,-36.00085531662831,PSF,-0.0016502424,-0.0220294,0.18218394,0.0,LS_DR10
6042,353.3252238337691,-36.00051408321007,EXP,0.061552778,0.18606564,0.948118,0.8732191,LS_DR10
6241,353.328953557468,-36.00234826855595,REX,0.48552635,1.5141808,3.5968523,0.5544229,LS_DR10
6143,353.3271894488125,-36.00075760906612,PSF,0.06501274,0.07668314,0.016730009,0.0,LS_DR10
6164,353.3276150413628,-36.00043003329947,PSF,0.038829762,0.035176914,0.026797937,0.0,LS_DR10
6280,353.3294129932439,-36.00063436218234,EXP,0.15990707,0.22941822,0.22514181,0.40546736,LS_DR10
6086,353.3260574633749,-35.99975825374768,PSF,0.08706011,0.07954329,0.076336555,0.0,LS_DR10
6150,353.3272729794108,-35.99947189734905,REX,0.06134447,0.055647217,0.15334237,0.29111174,LS_DR10
6109,353.3267069286633,-35.99825606946071,PSF,0.048281144,0.03898632,0.016631411,0.0,LS_DR10
6335,353.3303796922513,-36.00462988768334,REX,0.06148246,0.1624829,0.19383559,0.25443807,LS_DR10
6332,353.330316297032,-36.00319269913361,PSF,0.1456254,0.17423783,0.24523465,0.0,LS_DR10
6408,353.3314974744461,-36.00229461022734,PSF,0.07743812,0.05676174,0.0961843,0.0,LS_DR10
5560,353.3163057659521,-35.99652441246886,PSF,0.06814626,0.067637675,0.034664974,0.0,LS_DR10
5678,353.3185900317868,-35.99737958033511,REX,0.12149358,0.75090396,4.6237807,0.4237301,LS_DR10
5819,353.3211481306363,-35.99583041243375,PSF,0.00059638615,0.0558621,0.35256562,0.0,LS_DR10
5701,353.3190162005504,-35.99346030823452,PSF,0.06613935,0.05318302,0.0658111,0.0,LS_DR10
5780,353.3205454078716,-35.99330748638456,REX,0.5072377,0.5306482,0.55786157,0.31300238,LS_DR10
6093,353.3261669630303,-35.996045089717,PSF,0.040042564,0.029961612,0.003930828,0.0,LS_DR10
5928,353.3233409838811,-35.99513189965975,PSF,0.09670335,0.21177815,0.40630245,0.0,LS_DR10
6022,353.324789951004,-35.99493196686383,PSF,0.24742796,0.6776187,1.2017565,0.0,LS_DR10
5562,353.3163216590645,-35.99265352237258,REX,0.10148478,0.2081122,0.31936866,0.41892058,LS_DR10
5711,353.3192097957527,-35.992907709131,PSF,0.06500161,0.05699578,0.12223493,0.0,LS_DR10
5731,353.3195500508981,-35.99128108155023,PSF,0.013039835,0.029673511,0.20444965,0.0,LS_DR10
5740,353.3198218455325,-35.99235626758436,PSF,0.03595257,0.04211928,0.1290841,0.0,LS_DR10
5555,353.3162390076628,-35.98944015942085,SER,0.75273365,2.6275446,4.2683153,2.4598818,LS_DR10
5843,353.3216104665761,-35.98879273456694,REX,0.10098643,0.17284201,0.40440717,0.24881557,LS_DR10
5907,353.3229699590714,-35.98909746732447,REX,0.06582214,0.078137994,0.22031848,0.8632388,LS_DR10
6053,353.3254622313394,-35.99321257605711,SER,1.4818451,3.772202,9.210511,1.2894747,LS_DR10
5923,353.3232610030761,-35.99137475728691,REX,0.11541954,0.294902,0.46347016,0.23914163,LS_DR10
6046,353.3253294585713,-35.99213578554907,PSF,0.04262539,0.043020308,0.0763326,0.0,LS_DR10
6113,353.3267325655289,-35.99175666783463,REX,0.11502958,0.13112856,0.16211092,0.43081573,LS_DR10
6058,353.325510960913,-35.99004795239966,PSF,0.06976465,0.062096618,0.11476427,0.0,LS_DR10
6018,353.3247239972579,-35.98898476377492,REX,0.017411446,0.0944321,0.53409797,0.21666528,LS_DR10
6358,353.3307734224188,-35.99772820719942,REX,0.090163656,0.1680025,0.33446735,1.2672092,LS_DR10
6306,353.3299951166528,-35.99637620460908,PSF,0.057516288,0.058860116,0.070367865,0.0,LS_DR10
6317,353.3300936600913,-35.99446780201561,PSF,0.005400168,0.050374236,0.10031745,0.0,LS_DR10
6314,353.3300816264627,-35.9914993069268,EXP,0.26105124,0.2764428,0.32636958,0.53344905,LS_DR10
5637,353.3177751011397,-35.98833433107018,EXP,0.11286409,0.24086592,0.3976948,0.43112117,LS_DR10
5641,353.3178458914327,-35.98756271276749,PSF,0.035274435,0.054408528,0.11172827,0.0,LS_DR10
5654,353.3180907794995,-35.98628319641923,REX,0.038573053,0.08520359,0.18488427,0.29337218,LS_DR10
5833,353.3214639410232,-35.98809377380688,PSF,0.5852498,2.2527525,11.859539,0.0,LS_DR10
5898,353.3227766088012,-35.98790119774842,PSF,0.073596835,0.06942242,0.035638954,0.0,LS_DR10
5610,353.3173204601497,-35.98541615852908,PSF,0.03996929,0.04135304,0.15705125,0.0,LS_DR10
5619,353.3174593431149,-35.98437706217238,PSF,0.03283124,0.043509427,0.09666119,0.0,LS_DR10
5812,353.3210810686909,-35.98485768616804,PSF,0.029162642,0.0458023,0.07487452,0.0,LS_DR10
5995,353.3243241893172,-35.98774589819522,REX,-0.030377833,0.1198595,0.6849879,1.9280645,LS_DR10
6069,353.3256796115988,-35.98866997264228,REX,0.02773881,0.0901796,0.18022119,0.4438256,LS_DR10
6112,353.3267291763642,-35.98751960506971,REX,0.06856411,0.051950548,0.07945273,0.40299815,LS_DR10
5948,353.3237040342697,-35.98591848853773,REX,0.13287178,0.19846807,0.41934976,0.25612473,LS_DR10
6051,353.3254208759227,-35.98499736510286,REX,0.1482162,0.61574465,1.2408994,0.26982346,LS_DR10
6134,353.3270211142263,-35.98589534104797,PSF,0.02765624,0.0552663,0.11594446,0.0,LS_DR10
5593,353.3169233283032,-35.98252746231527,REX,0.0530777,0.17170344,1.0296133,0.27073073,LS_DR10
5621,353.3175400625504,-35.98208312684582,REX,0.10177599,0.1526898,0.45804343,0.2837443,LS_DR10
5904,353.3229386805205,-35.98189397463692,REX,0.05397644,0.11792713,0.23072675,0.3394104,LS_DR10
5680,353.318622355744,-35.98077066595128,REX,0.1885587,0.2258957,0.56099194,0.6415984,LS_DR10
5662,353.3181597368938,-35.97988085057897,PSF,0.03337106,0.04001222,0.04301906,0.0,LS_DR10
6101,353.3264712888143,-35.98299864164319,REX,0.12095512,0.13139406,0.2226778,0.667576,LS_DR10
6114,353.3267646572218,-35.98235620051416,PSF,0.042835467,0.077327885,0.032708734,0.0,LS_DR10
6049,353.3253868996241,-35.98094210489371,DEV,0.27312857,1.4240654,6.671543,1.3553597,LS_DR10
5957,353.3238459269696,-35.97990975456064,SER,0.30928266,1.8633069,8.521945,1.0986276,LS_DR10
6160,353.3275157852792,-35.98172704160272,PSF,0.013861527,0.04399623,0.09222843,0.0,LS_DR10
6138,353.327100047411,-35.98143952269456,PSF,0.0757506,0.10158391,0.19475555,0.0,LS_DR10
6255,353.3291056853797,-35.98130496745569,REX,1.0426693,1.7499263,2.483729,0.6738453,LS_DR10
6122,353.3268844337711,-35.98029050950537,REX,0.049059264,0.051600818,0.20491478,0.2440844,LS_DR10
6239,353.3289352558571,-35.98041159456534,EXP,0.16821006,0.24949844,0.3316939,0.46428192,LS_DR10
6383,353.3310593623567,-35.9889593674384,PSF,0.0003466492,-0.007767145,0.003243735,0.0,LS_DR10
6399,353.3313162298986,-35.98734319341267,PSF,0.056242622,0.06650272,0.09429779,0.0,LS_DR10
6340,353.3305472231087,-35.98657179824222,REX,0.012350007,0.054538786,0.17725858,0.29259962,LS_DR10
6424,353.3317498163271,-35.98689301882938,DEV,0.28895125,0.59981745,1.1085641,2.1689906,LS_DR10
6354,353.3307150404636,-35.98366549801812,EXP,0.3379072,0.46858847,1.125436,0.885986,LS_DR10
6368,353.3309046237181,-35.98096832273715,PSF,0.037946366,0.04697628,0.018714031,0.0,LS_DR10
5611,353.3173361940936,-35.97784848521098,REX,0.03690449,0.08474248,0.23323824,0.72534347,LS_DR10
5639,353.3178215235642,-35.97738153804224,PSF,0.05814758,0.11080024,0.09573897,0.0,LS_DR10
5567,353.3164326534851,-35.97610558362275,PSF,0.03439411,0.049250808,0.06617294,0.0,LS_DR10
5681,353.3186786979242,-35.97604769220779,REX,0.10540689,0.14462563,0.30494186,0.34460345,LS_DR10
5598,353.3170743382661,-35.97505846790666,REX,0.05513261,0.20109718,0.65430844,0.22365183,LS_DR10
5922,353.3232475836199,-35.97818827393515,REX,0.24556401,0.3357144,0.6841766,0.51274353,LS_DR10
6009,353.3245475142055,-35.9777318860474,REX,0.07175924,0.46312517,1.921911,0.23036401,LS_DR10
6185,353.3281068159819,-35.97987983689225,PSF,0.005520215,0.04728473,0.17038678,0.0,LS_DR10
5952,353.3237939051322,-35.9763140300708,REX,0.13936551,0.85769296,3.901199,0.3119606,LS_DR10
6102,353.3264761036438,-35.97700933865227,EXP,0.09219198,0.11975022,0.3739102,0.8170395,LS_DR10
5949,353.3237183894915,-35.97546548531366,REX,0.11442883,0.2233333,0.2380047,0.26255026,LS_DR10
6201,353.3283404456428,-35.97710916253008,PSF,0.022350203,0.047111634,0.07495342,0.0,LS_DR10
6246,353.3289842663019,-35.9770296581342,REX,0.07134738,0.10834672,0.12050411,0.36107025,LS_DR10
6222,353.3287247744251,-35.97595768493417,REX,0.1072979,0.13529198,0.27572864,0.31724352,LS_DR10
5772,353.3204592456578,-35.97375181804144,PSF,0.037313923,0.052772764,-0.009724946,0.0,LS_DR10
5936,353.3235383619236,-35.97370013817201,PSF,0.042830467,0.05830308,0.0054639857,0.0,LS_DR10
6209,353.328479903288,-35.97525755950137,PSF,0.03715186,0.04016273,0.084610984,0.0,LS_DR10
6422,353.3316980212811,-35.9795424248703,PSF,0.03882586,0.050924674,0.11074759,0.0,LS_DR10
6418,353.331622388312,-35.97616690761384,PSF,0.12592316,0.13139197,0.26130456,0.0,LS_DR10
6355,353.3307298845276,-35.97479547889975,REX,0.047443256,0.04674989,0.049975935,0.35289583,LS_DR10
6318,353.3300962835982,-35.97422906339168,PSF,0.018883502,0.09915177,0.1569088,0.0,LS_DR10
