objid,ra,dec,type,flux_g,flux_r,flux_z,shape_r,source_catalog
1377,22.24411566799382,-52.71579522175453,EXP,0.5067496,0.72681767,0.82403743,0.5120402,LS_DR10
1258,22.24019681206393,-52.71495187861604,REX,0.07251465,0.14752756,0.4306699,0.40780967,LS_DR10
1210,22.23824929532769,-52.71447800020353,DEV,0.679005,0.71952975,1.7855462,2.0281982,LS_DR10
1164,22.23595804745184,-52.71367793913588,PSF,0.04094948,0.062430903,0.30038875,0.0,LS_DR10
1134,22.23469468525899,-52.71315472869806,REX,0.09793762,0.13400972,0.019097395,0.58273774,LS_DR10
1378,22.24418617968084,-52.71446979577451,REX,0.22567548,0.29424667,0.6057438,0.30837452,LS_DR10
1490,22.24795630749102,-52.71368022259325,REX,0.07204943,0.28466716,0.29794258,0.4988672,LS_DR10
1411,22.24541265887227,-52.71184206494187,PSF,0.48408392,0.75041014,0.83140355,0.0,LS_DR10
1055,22.23101638289761,-52.71191781418917,PSF,0.18741307,0.21971217,0.09234209,0.0,LS_DR10
1115,22.23383773019855,-52.71112981445756,PSF,0.085670464,0.07889176,0.18762566,0.0,LS_DR10
1094,22.23263102707863,-52.71086468155639,PSF,0.15585019,0.093533024,0.11213248,0.0,LS_DR10
1138,22.23483082946533,-52.71070795065013,PSF,0.075900786,0.1048421,0.027462455,0.0,LS_DR10
1171,22.23632305253959,-52.70989403483417,REX,0.020274607,0.17935488,0.1219525,0.50027066,LS_DR10
1031,22.23038507349321,-52.71013322152515,PSF,0.085416764,0.1004607,0.24491063,0.0,LS_DR10
1039,22.23059478130932,-52.70956058021663,EXP,1.0996981,1.6081314,1.8067703,1.0963753,LS_DR10
1064,22.23152002592473,-52.70830851770705,PSF,3.0873196,4.6140056,4.18563,0.0,LS_DR10
1100,22.23303829734475,-52.70802452246227,PSF,0.081216864,0.04749037,0.19738574,0.0,LS_DR10
1147,22.23511154915485,-52.70800401438193,REX,0.08558789,0.10455129,0.0373617,0.288652,LS_DR10
1309,22.24173041450318,-52.71007891036876,REX,0.12714623,0.20367493,0.41470543,0.79958564,LS_DR10
1312,22.2418823912987,-52.70888817944956,PSF,0.049515396,0.08647086,-0.00041686228,0.0,LS_DR10
1424,22.24572392235458,-52.70932407881033,PSF,0.02956729,0.13729595,-0.0010894476,0.0,LS_DR10
955,22.22674196501078,-52.70541294205367,REX,0.16691965,0.2590825,0.33486712,0.29973048,LS_DR10
1300,22.24148360390645,-52.70462166130093,PSF,0.037023462,0.12300368,0.25984848,0.0,LS_DR10
1188,22.2372904748283,-52.70464508831243,PSF,0.2566162,0.41725376,0.9392086,0.0,LS_DR10
1253,22.24008982819483,-52.7034286417642,PSF,0.0435136,0.090911135,0.08472543,0.0,LS_DR10
1306,22.24166771217216,-52.70344909861476,PSF,0.096312284,0.096569374,0.21348733,0.0,LS_DR10
1217,22.23861555974325,-52.70284073108403,PSF,0.06562772,0.11092455,0.04400973,0.0,LS_DR10
1198,22.23786613545326,-52.7022917884577,REX,0.026587566,0.20334391,1.0043716,0.16415225,LS_DR10
1295,22.24135153322149,-52.70218969700483,REX,0.37624738,0.5400898,1.2423667,0.3131722,LS_DR10
1485,22.24781504209346,-52.70755497285496,DEV,1.2696664,2.5824609,3.7979295,2.1180203,LS_DR10
1491,22.2479911602796,-52.70334537429949,REX,0.08769848,0.12543328,0.6727875,0.18122967,LS_DR10
1429,22.24584277366305,-52.70203187650233,PSF,0.0744459,0.12008046,0.24722575,0.0,LS_DR10
1347,22.24299475135516,-52.70183433235466,REX,0.04626698,0.18590754,0.9632769,0.22109298,LS_DR10
1352,22.24336460341893,-52.70115473730743,REX,0.071932785,0.16811816,0.21491547,0.3112966,LS_DR10
1470,22.2472858813022,-52.7020193608852,REX,0.15008876,0.15394343,0.46022424,1.0071694,LS_DR10
868,22.22240232729535,-52.70480281135632,REX,0.10377272,0.15796618,0.29418764,0.34895095,LS_DR10
814,22.22026915027751,-52.70402023508554,PSF,0.097873904,0.12187095,0.06966448,0.0,LS_DR10
987,22.22821092336509,-52.70337361935633,EXP,0.2813347,0.43491027,1.0937394,0.6013245,LS_DR10
1060,22.2313356162606,-52.70210939306779,REX,0.06395182,0.12214013,0.021134354,0.18611209,LS_DR10
889,22.22372135488876,-52.70245925436464,REX,0.14210626,0.12658687,0.36349708,0.28333512,LS_DR10
1108,22.23335229566985,-52.70158683774948,PSF,0.06458375,0.065988764,0.032665092,0.0,LS_DR10
1200,22.23793965345027,-52.70125169630461,EXP,0.38678414,0.72958094,0.9651827,0.22148845,LS_DR10
