DE_ICRS,petroMag_r,rPrad,rdVrad,rdVell,umag,gmag,rmag,imag,zmag,<zph>,u_r,expAB_r,b_a,b_a_err,q_lt_q0,inclination_deg_q0_0p2,tractor_objid,RA_ICRS,tractor_type,brick_primary,shape_e1,shape_e2,shape_e1_ivar,shape_e2_ivar,ellipticity_abs,flux_r_nmgy
43.813421264854114,22.448348036189664,0.342755,1.0,0.0,,23.948262735393968,22.448348036189664,,,,,1.0,1.0,,False,0.0,294,286.58453386721135,REX,1,0.0,0.0,0.0,0.0,0.0,1.048723
43.82496268220477,21.774418074097273,0.279549,1.0,0.0,,23.13499949615309,21.774418074097273,,,,,1.0,1.0,,False,0.0,295,286.584724742722,REX,1,0.0,0.0,0.0,0.0,0.0,1.95089
43.82451537486646,22.966190946315816,0.516291,1.0,0.0,,23.40435609310868,22.966190946315816,,,,,1.0,1.0,,False,0.0,434,286.60393734085926,REX,1,0.0,0.0,0.0,0.0,0.0,0.650914
43.82930651019538,21.27201823979937,0.719581,1.0,0.5553713028503604,,22.30740647160958,21.27201823979937,,,,,0.4446286971496396,0.4446286971496396,0.1115440820598219,False,66.09028844948338,459,286.6075712970142,EXP,1,-0.3467710018157959,0.16596099734306335,89.942626953125,78.28025817871094,0.3844387862058601,3.098794
43.824662927264825,22.432739833080237,0.831395,1.0,0.0,,23.036353345440784,22.432739833080237,,,,,1.0,1.0,,False,0.0,348,286.59193695637055,REX,1,0.0,0.0,0.0,0.0,0.0,1.063908
43.82416192916189,21.61211231057497,0.919029,1.0,0.0,,22.871621759054854,21.61211231057497,,,,,1.0,1.0,,False,0.0,342,286.59102300527735,REX,1,0.0,0.0,0.0,0.0,0.0,2.265453
43.82624057018053,22.658439189296292,0.220977,1.0,0.0,,23.41018030815618,22.658439189296292,,,,,1.0,1.0,,False,0.0,299,286.5855643188543,REX,1,0.0,0.0,0.0,0.0,0.0,0.86422
43.83018743128067,22.334575803900933,0.821119,1.0,0.0,,22.873741283019314,22.334575803900933,,,,,1.0,1.0,,False,0.0,327,286.58924534194443,REX,1,0.0,0.0,0.0,0.0,0.0,1.164581
43.83665029259177,22.41273728806289,0.513166,1.0,0.0,,23.4972685050887,22.41273728806289,,,,,1.0,1.0,,False,0.0,373,286.59552954272806,REX,1,0.0,0.0,0.0,0.0,0.0,1.08369
43.822099129278996,22.316380480619696,0.524228,1.0,0.0,,23.475472607363777,22.316380480619696,,,,,1.0,1.0,,False,0.0,256,286.5800952253644,REX,1,0.0,0.0,0.0,0.0,0.0,1.184262
