objID,ra,dec,modelMag_r,modelMag_u,modelMag_g,expAB_r,expRad_r,lnLExp_r,lnLDeV_r,type,clean,mode,u_r,g_r
1237651753460564490,150.55407978998,1.72392344510331,20.53571,22.49633,22.02868,0.6061527,1.808228,-0.0001621331,-0.001587213,3,1,1,1.9606199999999987,1.4929699999999997
1237651753460564488,150.552150775568,1.79621857130621,21.07899,22.05087,21.73313,0.7000948,0.7911806,-0.004756858,-0.005727609,3,1,1,0.9718799999999987,0.6541399999999982
1237651753460564410,150.508511850536,1.84758637260448,21.52271,26.03917,22.19862,0.6312104,1.155505,-0.6551649,-0.6827453,3,1,1,4.516459999999999,0.6759099999999982
1237651753460564351,150.487053603773,1.73237677133738,21.53425,23.24168,22.39483,0.6300831,0.6919656,-0.006965802,-0.03234586,3,1,1,1.7074299999999987,0.8605799999999988
1237651753460564311,150.470063465922,1.81034979783996,19.82229,24.4671,21.27246,0.4088569,0.7484045,-0.6967584,-1.212178,3,1,1,4.64481,1.45017
1237651753460564186,150.575547803466,1.76253377464873,21.9979,23.60458,21.8845,0.626005,0.4940186,-0.02427214,-0.02487779,3,1,1,1.6066799999999972,-0.11340000000000217
1237651753460629988,150.644770698693,1.70670677432241,22.03013,22.82007,22.61516,0.2720034,0.0002402834,-0.02552974,-0.02553673,3,1,1,0.7899400000000014,0.5850299999999997
1237651753460630106,150.696745747278,1.72884206407385,22.05723,24.11085,22.6267,0.612023,0.4718339,-0.02268971,-0.02713389,3,1,1,2.0536199999999987,0.569469999999999
1237651753460498988,150.413937476946,1.8476653306855,20.89729,21.37664,21.16443,0.5862732,1.456948,-0.4118893,-0.444676,3,1,1,0.4793499999999966,0.2671399999999977
1237651753460498925,150.388432805909,1.78042139369712,22.42006,24.56057,23.06635,0.7279162,0.5254842,-1.624881e-08,-5.784089e-08,3,1,1,2.140509999999999,0.6462900000000005
1237651753460695343,150.780166291467,1.81294433085568,20.25354,23.36392,21.70345,0.705578,0.6760485,-0.1207022,-0.1553097,3,1,1,3.1103799999999993,1.4499099999999991
1237651753460498806,150.337144035614,1.64563801484596,21.43906,23.00455,22.72468,0.4492246,0.4721528,-0.1144574,-0.1850988,3,1,1,1.565489999999997,1.285619999999998
1237651753460498770,150.318445442738,1.79887093906103,20.26574,24.70005,21.5,0.6217015,0.4216487,-0.002647902,-0.009537945,3,1,1,4.43431,1.234259999999999
1237651753460498706,150.338507683091,1.79406782829186,19.48265,21.22414,20.43496,0.6001196,1.46398,-1.726375,-28.7119,3,1,1,1.7414899999999989,0.9523100000000007
1237651753460498624,150.414318705,1.65314368428251,22.17713,23.52123,23.0442,0.6953515,0.1627179,-0.01233737,-0.01238773,3,1,1,1.344100000000001,0.8670700000000018
1237651753460498623,150.413602848017,1.65407771630836,20.77273,24.60641,22.02416,0.4847503,0.4454265,-0.01305035,-0.03506289,3,1,1,3.833680000000001,1.2514299999999992
1237651753460498607,150.389139917885,1.73313902305301,21.24859,23.95184,22.30327,0.8010799,0.6065102,-0.02633531,-0.03039972,3,1,1,2.7032500000000006,1.0546800000000012
1237651753996976568,149.475283470074,2.13234769106955,21.40601,24.62728,22.60104,0.4331288,0.7515939,-0.02075559,-0.05154937,3,1,1,3.2212700000000005,1.1950300000000027
1237651753460433865,150.24916571567,1.64096818107217,22.21734,24.73709,23.47934,0.247499,0.4444031,-0.1751838,-0.1960936,3,1,1,2.5197499999999984,1.2620000000000005
1237651753996976838,149.450645200339,2.20833463194777,21.40001,25.14935,22.83776,0.6895896,0.732575,-0.05670445,-0.09652788,3,1,1,3.7493399999999966,1.4377499999999976
1237651753460433828,150.210344809889,1.8164880465007,21.19452,24.17451,23.73847,0.4447512,0.4401659,-0.6851562,-0.9968466,3,1,1,2.979990000000001,2.543949999999999
1237651753997042089,149.588223175163,2.08735055700263,20.77378,22.21814,21.60824,0.6422794,0.9705166,-0.0691771,-0.3977399,3,1,1,1.4443599999999996,0.83446
1237651753460433595,150.25122288921,1.77979286977918,21.02328,24.53464,22.19063,0.8235072,1.048323,-0.1086969,-0.1698792,3,1,1,3.51136,1.167349999999999
1237651753997042150,149.609542683311,2.23756584057002,22.24333,22.54634,22.96161,0.2501025,0.1985115,-0.01423722,-0.01496471,3,1,1,0.30301000000000045,0.71828
1237651753460433591,150.249886391551,1.73849627219939,20.29215,21.98464,21.05994,0.905993,0.8049387,-0.0676277,-0.4600529,3,1,1,1.6924899999999994,0.7677900000000015
1237651753460433541,150.23110247195,1.8344739126985,21.67893,23.36687,22.35172,0.586632,0.5881059,-0.0287356,-0.0816543,3,1,1,1.6879399999999976,0.6727899999999991
1237651753460433538,150.231856118012,1.76629660661298,21.60835,22.5715,21.99134,0.6196413,0.6693764,-0.02032725,-0.04504849,3,1,1,0.9631499999999988,0.3829899999999995
1237651753460433533,150.231022548839,1.77321463056694,21.25775,22.4966,21.9113,0.4916359,0.2702123,-0.6921915,-0.7060654,3,1,1,1.2388499999999993,0.6535499999999992
1237651753460433485,150.211908546886,1.83457574982774,20.52206,22.27956,21.52973,0.5031587,2.060899,-0.03433942,-0.09398838,3,1,1,1.7575000000000003,1.007670000000001
1237651753460433466,150.209884513084,1.68459714811753,20.79917,23.5122,21.84019,0.7999935,0.9289325,-0.07373498,-0.8139136,3,1,1,2.71303,1.0410199999999996
1237651753460433407,150.18912236403,1.69931167056151,21.65145,24.60497,22.70508,0.3499714,0.7988889,-0.3435526,-0.3719998,3,1,1,2.953520000000001,1.0536299999999983
1237653665258668829,149.625542947184,2.36708215236461,21.84861,23.62648,23.3328,0.2543686,1.344819,-0.1852799,-0.2429378,3,1,1,1.77787,1.4841899999999981
1237653665259127209,150.692857133944,2.33424506413706,18.64546,20.16253,19.20509,0.9175323,1.764345,-1.317402,-184.3664,3,1,1,1.5170700000000004,0.5596299999999985
1237653665258733782,149.665596769941,2.30364512366313,18.79181,20.47688,19.41094,0.6999841,1.206849,-0.432319,-44.72993,3,1,1,1.6850699999999996,0.6191299999999984
1237653665258733951,149.703816104937,2.27301620898602,19.90721,21.73127,21.00154,0.5369678,1.132745,-0.0009432829,-0.297214,3,1,1,1.8240599999999993,1.0943299999999994
1237653665258733969,149.760906830597,2.33037017290263,19.25198,20.95779,20.00767,0.2820238,2.198088,-0.7488874,-23.48436,3,1,1,1.7058099999999996,0.7556900000000013
1237653665258734037,149.647625889194,2.43451193302022,21.05648,25.02039,22.14539,0.4019917,1.500544,-0.01163544,-0.03876192,3,1,1,3.9639099999999985,1.0889099999999985
1237653665258734082,149.665242834081,2.32316856649874,20.83917,22.90815,21.874,0.6697527,0.5317375,-3.223042,-3.400532,3,1,1,2.06898,1.0348299999999995
1237653665258734085,149.667671035439,2.28233393488888,21.33047,22.22517,21.92586,0.2800061,1.986293,-0.409061,-0.4604067,3,1,1,0.8947000000000003,0.5953900000000019
1237653665258734092,149.667254220568,2.34608333073432,20.30556,23.38629,21.20851,0.6347614,1.220417,-5.347781,-5.41423,3,1,1,3.080729999999999,0.9029500000000006
1237653665258734223,149.703502453795,2.34358879970121,20.52648,23.73472,21.66261,0.8543257,0.6308997,-0.004913551,-0.01902842,3,1,1,3.20824,1.1361300000000014
1237653665258734225,149.705307334338,2.2648976715382,21.19525,22.14047,21.98358,0.6718485,1.133153,-0.1883004,-0.2008865,3,1,1,0.9452199999999991,0.7883299999999984
1237653665258734260,149.721127827394,2.26046027154122,20.36516,21.82839,20.93866,0.3742215,0.9994754,-0.09273156,-0.670239,3,1,1,1.4632299999999994,0.5734999999999992
1237653665258734264,149.720662058716,2.33576684764497,21.44769,24.34895,22.61813,0.3499879,0.903412,-0.2868282,-0.5297537,3,1,1,2.901259999999997,1.1704399999999993
1237653665258734266,149.721421751639,2.35481803910077,20.93819,22.42723,21.54579,0.2679377,0.8187079,-0.002393183,-0.003284605,3,1,1,1.4890400000000028,0.6076000000000015
1237653665258734324,149.743287846238,2.26983319986085,21.5826,23.59577,22.5299,0.7201907,0.5882137,-0.7843869,-1.042279,3,1,1,2.0131700000000023,0.947300000000002
1237653665258734327,149.745055644411,2.34976185640698,21.70329,23.59252,22.85695,0.8170664,1.057355,-0.03584903,-0.03733623,3,1,1,1.8892300000000013,1.1536600000000021
1237653665258734384,149.762289545137,2.41494051709757,21.02785,23.4055,22.21035,0.6511344,0.7011225,-0.09637386,-0.1321486,3,1,1,2.377649999999999,1.1824999999999974
1237653665258734524,149.667728299374,2.27369492025086,21.26525,24.2418,23.41901,0.7999148,1.202121,-0.5337402,-0.597901,3,1,1,2.9765499999999996,2.1537599999999983
1237653665258734562,149.720251489148,2.26678797929286,21.91053,23.69213,23.40957,0.5870296,0.6141265,-1.318568,-1.345453,3,1,1,1.7815999999999974,1.4990399999999973
1237653665258734596,149.779482143702,2.3073405400688,22.00389,24.71407,23.39008,0.4529726,0.9160902,-0.1493157,-0.1505491,3,1,1,2.710180000000001,1.3861900000000027
1237653665259192853,150.715512770414,2.46410378366675,20.59803,22.37297,21.52701,0.912403,0.883248,-0.4783197,-1.358329,3,1,1,1.7749399999999973,0.9289799999999993
1237653665259192911,150.742285665175,2.45270659338164,20.96449,23.31555,22.07779,0.3353306,0.7478377,-0.7389228,-1.274202,3,1,1,2.3510600000000004,1.1132999999999988
1237653665258799118,149.815522172888,2.25923027611972,21.55511,23.65053,21.79452,0.425201,0.8858358,-0.000190148,-0.0002779916,3,1,1,2.0954200000000007,0.23940999999999946
1237653665259193248,150.740106485066,2.43367045514351,21.4711,24.28898,22.70934,0.5146868,1.246286,-0.003167905,-0.01731757,3,1,1,2.817879999999999,1.2382400000000011
1237653665258799413,149.880226992587,2.44756940428079,21.10122,24.92455,22.64664,0.4059975,0.6150787,-0.002345081,-0.003073334,3,1,1,3.8233299999999986,1.54542
1237653665258930373,150.191803635429,2.32758589423484,20.58609,22.92939,21.26272,0.7308969,0.7367964,-0.01516264,-0.05727376,3,1,1,2.343300000000003,0.676630000000003
1237653665258930518,150.171125388053,2.41298032352106,19.77335,21.16346,20.18917,0.7295709,1.68997,-2.108423,-7.953655,3,1,1,1.39011,0.4158200000000001
1237653665258930522,150.17309065757,2.40419868448753,19.66851,21.54096,20.1797,0.8159609,0.7715594,-0.6147394,-1.229147,3,1,1,1.872449999999997,0.5111899999999991
1237653665258930587,150.09531862436,2.38470925113538,19.40395,21.65976,20.4211,0.3751489,2.062702,-0.8111935,-11.17375,3,1,1,2.2558100000000003,1.0171500000000009
1237653665258930594,150.095363897036,2.32071300977979,20.91013,25.70215,22.02545,0.6050207,0.6015491,-0.04424195,-0.04894371,3,1,1,4.792020000000001,1.1153200000000005
1237653665258930607,150.0953186572,2.41067226618231,21.71534,23.32161,22.29456,0.5100005,0.6877615,-0.0007607631,-0.001461748,3,1,1,1.6062699999999985,0.5792199999999994
1237653665258930724,150.143750135728,2.3577002743112,21.90755,23.2409,22.7057,0.2253135,0.4828579,-1.150243,-1.225641,3,1,1,1.3333499999999994,0.7981499999999997
1237653665258930863,150.192164154226,2.34581793236019,21.58746,23.83502,22.50395,0.6739612,0.7328948,-0.8958675,-1.149615,3,1,1,2.24756,0.9164899999999996
1237653665258930886,150.204187709831,2.27450649485551,21.15981,25.79842,22.2539,0.7365639,0.8474205,-5.948429,-7.671977,3,1,1,4.63861,1.0940900000000013
1237653665795735625,150.060853410183,2.74702456842832,19.90672,23.78642,21.37962,0.2970259,2.331082,-0.006638253,-1.617099,3,1,1,3.8796999999999997,1.4728999999999992
1237653665258931071,150.116940511352,2.45176030795761,22.34071,24.12261,23.82039,0.3092573,0.5882646,-0.01173909,-0.01344128,3,1,1,1.7819000000000003,1.4796799999999983
1237653665258931097,150.145190261307,2.35604170266052,21.57045,25.78769,23.23474,0.3654456,1.429073,-0.5586984,-0.9452834,3,1,1,4.21724,1.6642899999999976
1237653665258931139,150.191357217673,2.37893225177015,22.10744,25.05087,23.21706,0.7999219,0.756291,-0.009968257,-0.01697777,3,1,1,2.9434299999999993,1.1096199999999996
1237653665258931177,150.226630893508,2.44375591474119,21.50741,23.51634,23.1604,0.9742095,0.244164,-0.07213174,-0.0779693,3,1,1,2.0089299999999994,1.652989999999999
1237653665258931178,150.225945643807,2.46653654655409,21.73564,23.29081,22.98439,0.3499891,0.9781417,-0.04136416,-0.04658611,3,1,1,1.5551700000000004,1.2487500000000011
1237653665258996195,150.254167402019,2.27176514512442,19.79843,22.57558,20.5546,0.2645424,1.450644,-0.7197123,-8.781351,3,1,1,2.777149999999999,0.7561700000000009
1237653665258996250,150.278171327402,2.37264539645793,21.1315,22.91599,22.76449,0.9725732,0.2374625,-0.707328,-0.7435594,3,1,1,1.7844900000000017,1.6329899999999995
1237651753997107456,149.765996399662,2.22231866258544,19.73614,21.62283,20.57822,0.8977491,0.5537359,-0.5186256,-1.942776,3,1,1,1.8866900000000015,0.8420800000000028
1237651753460432996,150.188375192104,1.65494046914735,20.24455,22.73483,21.43354,0.3371268,1.522586,-0.0008857077,-0.007447103,3,1,1,2.4902799999999985,1.1889900000000004
1237651753460432983,150.187344851918,1.70895185227983,19.04615,20.65954,19.64848,0.8029016,0.7629852,-2.181638,-4.141562,3,1,1,1.613389999999999,0.6023299999999985
1237651753460368203,150.165374478469,1.76039795483702,21.76937,22.43966,22.8084,0.6842148,0.8949975,-0.3018474,-0.307676,3,1,1,0.6702900000000014,1.0390300000000003
1237651753460368084,150.045554864318,1.75686383172959,21.92878,25.49127,24.17379,0.4969668,0.9129015,-0.8539368,-1.004779,3,1,1,3.5624900000000004,2.2450100000000006
1237651753997108037,149.840705175985,2.11063216576299,21.40429,24.80594,22.81176,0.4985205,0.5882742,-0.4395834,-0.7571672,3,1,1,3.40165,1.40747
1237651753460367932,150.122950771945,1.84077986858409,21.54298,22.41679,22.57541,0.3569406,0.3499082,-0.2352225,-0.2630939,3,1,1,0.8738099999999989,1.0324300000000015
1237651753460367916,150.121800732291,1.6729635183558,21.15462,23.1453,21.77107,0.2865601,0.6609089,-0.1118383,-0.1371814,3,1,1,1.9906799999999976,0.6164500000000004
1237651753460367874,150.097208762468,1.7280312357999,20.96491,22.83356,22.51243,0.8661975,0.7450103,-0.03144956,-0.03398784,3,1,1,1.8686499999999988,1.5475199999999987
1237651753460367817,150.069850081587,1.68314187202548,21.2032,22.95313,21.85748,0.7731822,0.9129418,-0.3833197,-0.8558745,3,1,1,1.7499300000000027,0.65428
1237651753460367762,150.046702898258,1.82534087907354,21.6581,25.50677,22.22238,0.6087657,0.3980174,-0.3344639,-0.3357853,3,1,1,3.8486699999999985,0.5642800000000001
1237651753460302606,149.940044130642,1.66329486344558,21.74312,22.44646,23.57872,0.2999832,0.6042144,-0.9768366,-1.045373,3,1,1,0.7033399999999972,1.8355999999999995
1237651753460302574,149.906221739635,1.75414360942945,22.1812,23.61191,23.84573,0.4510134,0.4712233,-0.1298772,-0.1430436,3,1,1,1.4307100000000013,1.6645299999999992
1237651753460302458,149.992117851977,1.81736563470744,20.68344,22.98092,21.71033,0.7761853,0.2120431,-0.8196514,-0.8821719,3,1,1,2.29748,1.026889999999998
1237651753460302456,149.994173931598,1.79213355309839,20.73401,22.17965,21.78045,0.4143867,1.830706,-0.101231,-0.2273669,3,1,1,1.4456399999999974,1.046439999999997
1237651753460302447,149.993761845674,1.7836771546698,19.85435,21.29144,20.40911,0.8614337,1.07967,-0.5612776,-13.10928,3,1,1,1.4370900000000013,0.5547599999999981
1237651753460302444,149.991777745727,1.76685719448722,21.25418,23.01065,22.43246,0.6257421,0.4120145,-0.002837462,-0.003525682,3,1,1,1.7564699999999966,1.1782799999999973
1237651753460302374,149.968189391592,1.71101128685051,21.95146,23.06963,22.98269,0.3364781,0.9472732,-0.0471504,-0.06060959,3,1,1,1.1181699999999992,1.0312300000000008
1237651753460302367,149.965843079136,1.78110290879421,21.00781,22.08632,21.32464,0.6904533,1.019506,-0.2071308,-0.9050896,3,1,1,1.0785100000000014,0.3168299999999995
1237651753460302303,149.941357299249,1.79698066182607,20.17389,22.10635,21.6922,0.8454289,1.475593,-0.04312086,-1.732596,3,1,1,1.932459999999999,1.5183099999999996
1237651753460302302,149.94094305667,1.82831444158323,18.77516,20.51587,19.96783,0.7998587,2.28618,-0.8768054,-54.29211,3,1,1,1.74071,1.1926699999999997
1237651753460302297,149.942393043239,1.6928054740906,20.9224,25.79572,22.38376,0.712422,0.4782113,-0.3903162,-0.4806781,3,1,1,4.87332,1.461359999999999
1237651753460302295,149.940772562723,1.65636164317329,21.81092,22.46152,22.27536,0.2505878,1.100027,-0.04039304,-0.04234182,3,1,1,0.6506000000000007,0.46443999999999974
1237651753997238752,150.046050719949,2.06922182946775,20.38402,21.89902,21.40875,0.7800934,1.323275,-0.9952509,-2.24785,3,1,1,1.5150000000000006,1.0247300000000017
1237651753997238761,150.045532018531,2.12350036310966,19.12107,22.07164,20.27949,0.3584963,2.913483,-8.170854,-9.976432,3,1,1,2.950569999999999,1.1584199999999996
1237651753460302222,149.908792081248,1.81146827068841,19.82464,23.27791,20.74978,0.2999965,1.245279,-1.765278,-3.004171,3,1,1,3.45327,0.9251400000000025
1237651753997238810,150.067972096026,2.11030127249481,20.2664,21.78973,20.84472,0.7872337,1.05402,-0.01187182,-0.2780146,3,1,1,1.5233299999999979,0.578319999999998
1237651753997238825,150.069570928989,2.20519881325125,20.0706,22.20383,20.8907,0.2621587,1.362482,-9.465978e-05,-0.6752952,3,1,1,2.133230000000001,0.8201
1237651753997238885,150.09735853254,2.08687587063979,19.48182,21.22086,20.75762,0.3313687,2.717283,-0.6496813,-12.59002,3,1,1,1.7390399999999993,1.2758000000000003
1237653665258799422,149.898307434133,2.42240644219761,21.83635,21.95308,22.33686,0.4985206,0.5095942,-0.006295003,-0.006382223,3,1,1,0.11673000000000044,0.500510000000002
1237653665258799495,149.802027908227,2.28516109017647,21.36909,23.31482,21.79711,0.3910095,1.416352,-0.08788907,-0.1795655,3,1,1,1.945730000000001,0.42802000000000007
1237653665258799606,149.83520265211,2.27535680140429,19.98337,24.82688,21.23186,0.4290309,0.546013,-0.06839307,-0.2174638,3,1,1,4.843509999999998,1.2484900000000003
1237653665258799632,149.837120734418,2.46289403223705,21.321,23.99328,22.20921,0.2753274,1.588574,-0.07261529,-0.08484276,3,1,1,2.672279999999997,0.8882099999999973
1237653665258799769,149.877923799797,2.33300201283704,20.68559,22.68689,21.44065,0.9998226,0.2717515,-0.005336814,-0.006237197,3,1,1,2.001299999999997,0.7550600000000003
1237653665258799909,149.922871196863,2.28250239237249,20.43439,22.50104,20.96471,0.8589102,0.8082361,-0.02879908,-0.05161348,3,1,1,2.066649999999999,0.5303199999999997
1237653665258799910,149.921758081376,2.3223618527341,20.19028,22.24556,21.44779,0.4596644,1.322442,-1.44638,-6.444252,3,1,1,2.0552799999999998,1.25751
1237653665258799943,149.934430186907,2.33590111697371,21.22505,22.35431,21.85718,0.4042979,1.859186,-0.158522,-0.1697732,3,1,1,1.1292600000000022,0.6321300000000001
1237653665258799949,149.937017944521,2.31222006591682,21.13503,23.30116,22.1029,0.8868738,0.6235463,-0.07302476,-0.1380635,3,1,1,2.166129999999999,0.9678700000000013
1237653665258799996,149.802423754906,2.32646559387561,21.91227,23.26608,22.93713,0.2605245,0.7606179,-0.0875665,-0.1115436,3,1,1,1.3538099999999993,1.0248600000000003
1237653665795539558,149.625222878268,2.70024641898623,20.62826,21.97799,21.58215,0.5764874,1.523588,-0.003754424,-0.01454246,3,1,1,1.3497299999999974,0.9538899999999977
1237653665258864908,149.953282549699,2.39665004675785,19.96104,21.32796,20.78262,0.6850324,1.704542,-0.01363886,-1.21206,3,1,1,1.3669200000000004,0.8215800000000009
1237653665258864916,149.975652876676,2.46147116524831,19.32137,21.39986,20.56398,0.9010438,1.16617,-1.099499,-19.09039,3,1,1,2.0784899999999986,1.242609999999999
1237653665258864922,149.975124745676,2.42719065840672,20.13046,21.7732,21.2147,0.8296435,0.5991734,-1.339381,-3.953793,3,1,1,1.6427399999999999,1.0842400000000012
1237653665258864955,150.067704184608,2.41414479699665,20.76561,21.62112,21.34106,0.6427978,0.5538349,-0.01800445,-0.07005277,3,1,1,0.8555100000000024,0.57545
1237653665258864956,150.067651900049,2.41617940327526,21.80845,23.90899,22.6394,0.385125,0.9089617,-0.2739924,-0.3161257,3,1,1,2.1005399999999987,0.8309499999999979
1237653665258865053,149.975746890575,2.3262503152846,21.43775,23.6637,22.05102,0.740432,0.6215135,-0.03291805,-0.05147542,3,1,1,2.2259499999999974,0.61327
1237653665258865121,149.998752592525,2.30580265130051,19.44423,21.31152,20.28011,0.6115432,1.903387,-1.443733,-17.13207,3,1,1,1.8672900000000006,0.8358799999999995
1237653665258865136,149.997575422225,2.43184079237835,21.6139,22.30128,22.21441,0.3490395,1.080116,-0.007953587,-0.01187017,3,1,1,0.6873799999999974,0.6005099999999999
1237653665258865213,150.02077141394,2.43430548033026,21.92356,24.52678,22.84165,0.4647593,0.7328656,-0.7894981,-0.9515074,3,1,1,2.6032200000000003,0.918090000000003
1237653665258865286,150.042722163093,2.36186056357419,21.61218,24.51016,22.68581,0.487751,0.7327878,-0.02314299,-0.05757757,3,1,1,2.8979800000000004,1.0736300000000014
1237653665258865289,150.042448940419,2.43378815126396,21.03459,24.09619,22.28574,0.261036,1.183445,-1.011534,-2.04684,3,1,1,3.0615999999999985,1.251149999999999
1237653665258865293,150.042745089723,2.45909954297568,22.01713,24.95908,22.28528,0.3883348,1.069928,-0.002743913,-0.005878505,3,1,1,2.9419499999999985,0.26814999999999856
1237653665258865296,150.04493932413,2.41950589479991,20.59402,22.05518,21.37721,0.5361938,0.6615823,-0.6297342,-1.011903,3,1,1,1.4611599999999996,0.7831900000000012
1237653665258865301,150.044822805187,2.43955852209212,20.6798,23.34882,21.97781,0.22194,0.8989332,-0.4262514,-1.476462,3,1,1,2.6690199999999997,1.2980100000000014
1237653665258865430,150.087483703172,2.30993201654147,20.52508,25.14897,21.98057,0.4134168,1.188369,-0.4600479,-1.002183,3,1,1,4.623889999999999,1.455490000000001
1237653665258865443,150.085789009779,2.40855549234415,20.14088,22.93856,21.29531,0.8300641,0.6787099,-0.307346,-0.817368,3,1,1,2.7976799999999997,1.1544300000000014
1237653665258996371,150.324671307464,2.30588496443989,22.24284,24.44672,23.08705,0.5065615,0.341542,-0.006239322,-0.006267729,3,1,1,2.203879999999998,0.8442100000000003
1237653665258996376,150.323860002577,2.3922579849642,22.0688,22.67414,22.67224,0.6305825,0.8500949,-0.01252111,-0.01590732,3,1,1,0.6053400000000018,0.6034399999999991
1237653665258996377,150.323610546572,2.3965877354515,21.76969,25.39729,22.59981,0.8305523,0.4721045,-0.004323867,-0.01556187,3,1,1,3.627600000000001,0.8301200000000009
1237653665258996452,150.350425541547,2.27557504654033,19.78493,21.98234,21.14186,0.6780491,1.911983,-2.082625,-10.76282,3,1,1,2.1974100000000014,1.356930000000002
1237653665258996496,150.369248386704,2.28189682722091,20.7807,24.71359,22.42116,0.2395871,0.8292183,-0.1460264,-0.1531243,3,1,1,3.9328900000000004,1.640460000000001
1237653665258996499,150.368836507486,2.42040146399883,20.84309,22.76447,22.10203,0.8059009,0.8480403,-0.2013689,-0.5787989,3,1,1,1.9213799999999992,1.258939999999999
1237653665258996507,150.370620632046,2.45913905062077,20.99646,23.10137,22.09263,0.8072664,0.5153354,-0.1455946,-0.1831201,3,1,1,2.1049100000000003,1.0961700000000008
1237653665258996563,150.391951519641,2.28614425325497,20.29555,22.39478,21.63091,0.9606813,1.148464,-9.346847e-05,-0.1341378,3,1,1,2.099230000000002,1.3353600000000014
1237653665258996576,150.392186602284,2.40103585531418,21.31271,23.49545,22.246,0.6481739,0.7933025,-0.01946808,-0.1034664,3,1,1,2.1827400000000026,0.9332899999999995
1237653665258996609,150.252270182899,2.36375673920765,21.7549,25.43364,23.11942,0.5490657,1.194011,-0.2420327,-0.4144293,3,1,1,3.6787400000000012,1.3645200000000024
1237653665258996724,150.370064525682,2.41188811634906,21.91002,22.41957,22.6365,0.3563007,1.022765,-0.8047211,-1.03133,3,1,1,0.5095500000000008,0.7264800000000022
1237653665258996755,150.391047731193,2.46697147816768,21.57618,23.66924,23.1783,0.5560431,0.9226839,-0.05512467,-0.0688013,3,1,1,2.0930599999999977,1.6021199999999993
1237653665259061353,150.413053574999,2.43068274923815,20.75386,22.37049,21.04403,0.3999826,0.7632539,-2.658954e-05,-0.0179079,3,1,1,1.6166300000000007,0.2901699999999998
1237653665259061357,150.413160470478,2.42318415683779,21.69332,22.53365,22.3126,0.4943473,0.4224256,-6.595464e-09,-4.078279e-08,3,1,1,0.8403300000000016,0.6192799999999998
1237653665259061359,150.413166480354,2.43463170773139,21.93865,23.98188,22.60387,0.3605769,0.4721565,-0.2809065,-0.3164966,3,1,1,2.043230000000001,0.6652200000000015
1237653665259061678,150.413332270288,2.40483469544267,19.82212,21.51543,20.57774,0.4520443,0.9542758,-0.3430963,-9.122291,3,1,1,1.6933099999999968,0.7556199999999968
1237653665259061689,150.43261820172,2.42408490934925,19.405,20.67703,19.75792,0.7173847,1.384281,-0.0758089,-24.13822,3,1,1,1.2720299999999973,0.35291999999999746
1237653665259061702,150.459814775902,2.27405931097519,19.55172,21.17333,19.97177,0.433826,1.235594,-0.4939214,-7.801542,3,1,1,1.6216100000000004,0.4200499999999998
1237653665259061706,150.459546901922,2.41210551980696,19.89113,22.42436,20.98903,0.8456612,1.014572,-0.5158181,-7.606308,3,1,1,2.5332299999999996,1.0978999999999992
1237653665259061707,150.45951604397,2.41455828533519,19.6672,21.16686,20.41097,0.9388283,0.7532577,-0.004190734,-3.129202,3,1,1,1.4996599999999987,0.7437699999999978
1237653665259061708,150.459753956236,2.42007689171067,21.31472,21.81005,21.61827,0.9996793,0.532276,-0.5855824,-0.6217647,3,1,1,0.49532999999999916,0.30354999999999777
1237653665259061710,150.475531282329,2.43611310366121,19.88979,21.31143,20.47942,0.770317,0.9646486,-0.009207232,-4.525115,3,1,1,1.42164,0.5896299999999997
1237653665259061763,150.392711723818,2.43277482195008,21.71199,23.04596,22.19691,0.5998637,0.9128244,-0.1771999,-0.4152306,3,1,1,1.3339700000000008,0.4849199999999989
1237653665259061828,150.411972114922,2.3089193458344,20.33061,23.0589,21.46114,0.7052442,0.5578094,-2.750785,-3.331009,3,1,1,2.728290000000001,1.1305300000000003
1237653665259061891,150.431498793084,2.45342911293494,20.79252,22.47911,21.24153,0.555891,0.75834,-0.3871275,-1.453564,3,1,1,1.686589999999999,0.44901000000000124
1237653665259061980,150.461052177783,2.37636530841323,21.99681,23.73331,22.90586,0.7138491,0.6315684,-0.6031191,-0.6166289,3,1,1,1.7364999999999995,0.9090500000000006
1237653665259062026,150.475144674701,2.46853867167282,21.63074,25.26645,22.43101,0.4914557,1.110271,-0.04863799,-0.1335773,3,1,1,3.6357099999999996,0.8002700000000011
1237653665259062076,150.495369132836,2.27802797423981,21.36564,22.6074,22.32277,0.5574546,0.5948966,-0.247786,-0.532168,3,1,1,1.2417599999999993,0.9571299999999994
1237653665259062080,150.495673512705,2.320120889603,20.72845,26.66415,22.03816,0.3210832,1.642724,-0.03477589,-0.1789245,3,1,1,5.935700000000001,1.3097100000000026
1237653665259062141,150.520366087609,2.28351202992244,21.69005,22.82603,22.74868,0.501657,0.5881491,-0.373722,-0.4589039,3,1,1,1.13598,1.0586300000000008
1237651753997238943,150.122652434419,2.05294005990432,20.80472,23.56876,21.94888,0.5151014,0.3362816,-0.03624183,-0.04274852,3,1,1,2.7640400000000014,1.1441599999999994
1237651753997238945,150.123143857036,2.05991124542392,20.92608,22.62218,21.97669,0.6731453,0.3042654,-0.02278935,-0.03369976,3,1,1,1.6961000000000013,1.0506100000000025
