objID,ra,dec,modelMag_r,modelMag_u,modelMag_g,expAB_r,expRad_r,lnLExp_r,lnLDeV_r,type,clean,mode,u_r,g_r
1237651753997173373,149.951774235944,2.0993524962755,21.6363,22.83224,22.09615,0.1650342,0.8575113,-0.05783008,-0.04732977,3,1,1,1.1959400000000002,0.459850000000003
1237651753997173375,149.953525072172,2.06243566971161,20.03618,21.58744,20.43276,0.6051752,0.7077065,-0.8850503,-0.2643057,3,1,1,1.5512599999999992,0.3965799999999966
1237651754533978713,149.800990423363,2.53891609007141,22.34355,23.15219,22.67196,0.1076109,0.2209658,-0.007863317,-0.007678987,3,1,1,0.8086400000000005,0.3284099999999981
1237651754533978716,149.801281519383,2.61699623281097,20.65658,24.08078,22.18366,0.6525028,0.5976786,-0.1224288,-0.2567995,3,1,1,3.424199999999999,1.527079999999998
1237651753997173376,149.953779514944,2.06103591031731,22.52011,23.74168,23.49376,0.3629946,0.1081447,-0.009656187,-0.008960294,3,1,1,1.2215699999999998,0.9736500000000028
1237651754533978731,149.815047297183,2.49326681700412,21.96463,22.5683,22.84415,0.4060737,0.2808407,-0.02587404,-0.02525632,3,1,1,0.603670000000001,0.8795199999999994
1237651754533978740,149.816015565633,2.62250069838594,21.44549,23.24493,22.32694,0.5499278,0.63058,-0.05161745,-0.05863142,3,1,1,1.7994400000000006,0.881450000000001
1237651753997173377,149.953716619905,2.06464635044131,20.65062,22.74751,20.93988,0.2865092,1.000448,-0.1024607,-0.3501377,3,1,1,2.0968899999999984,0.28925999999999874
1237651753997173391,149.952508952346,2.21872773122724,21.37677,25.96247,23.33689,0.1487935,1.116615,-0.001128666,-0.00168496,3,1,1,4.585699999999999,1.9601199999999999
1237651753997173453,149.977048620159,2.06037143157477,21.15995,24.46202,21.83785,0.6529608,0.5929167,-4.494653,-5.667003,3,1,1,3.3020700000000005,0.6779000000000011
1237651753997173458,149.974704809101,2.21733308603312,20.53439,22.87834,22.29598,0.6244053,0.3507597,-1.93234,-0.7249377,3,1,1,2.343950000000003,1.7615900000000018
1237651753997173459,149.976034843489,2.21974264933261,21.34366,22.58815,22.12067,0.5323458,0.7154707,-0.005470725,-0.005595033,3,1,1,1.244489999999999,0.7770100000000006
1237651753997173462,149.975527576433,2.23723126873126,20.8632,22.68799,21.67087,0.5997719,0.9081888,-0.1813587,-0.8910825,3,1,1,1.8247900000000001,0.8076700000000017
1237651754533978886,149.777926203238,2.54207388484636,22.81708,23.32269,23.52974,0.05,1.137052,-0.1252489,-0.156565,3,1,1,0.5056100000000008,0.7126599999999996
1237651753997369812,150.349598879131,2.13415442400053,20.95297,22.22087,21.31386,0.5740666,1.187526,-4.054918,-3.450672,3,1,1,1.267900000000001,0.3608899999999977
1237651753997369815,150.349967998967,2.15893560191755,20.28136,23.11729,21.74812,0.2068813,0.9632738,-0.8521749,-0.03900735,3,1,1,2.835930000000001,1.4667600000000007
1237651753997369818,150.350289416754,2.22229327229123,20.8333,22.37405,22.0986,0.4163815,1.026583,-0.002948542,-0.0299386,3,1,1,1.5407499999999992,1.2652999999999999
1237651753997369869,150.368902433993,2.11720169806358,20.82733,21.77634,21.95206,0.499359,1.760407,-0.00870913,-0.05575602,3,1,1,0.9490100000000012,1.1247299999999996
1237651753997369872,150.369513260753,2.15574461614912,19.20873,21.28651,20.10054,0.4999456,2.140119,-0.4295844,-11.17156,3,1,1,2.0777800000000006,0.8918099999999995
1237651753997369879,150.370307941285,2.16920899170249,22.00663,23.80091,22.34012,0.8142642,0.6044985,-0.001801474,-0.002989634,3,1,1,1.794279999999997,0.3334899999999976
1237651753997369920,150.391542608881,2.06130365596167,19.39112,23.8656,21.06919,0.6533335,0.6144215,-2.568919,-0.25654,3,1,1,4.47448,1.6780699999999982
1237651753997369935,150.391461240243,2.13294629601915,21.31997,26.52144,25.0561,0.305378,0.96483,-2.142178,-1.826177,3,1,1,5.201469999999997,3.7361299999999993
1237651753997369941,150.391951013811,2.08137513930073,21.62236,22.63513,22.45698,0.1584811,0.8604559,-0.002923452,-0.001748048,3,1,1,1.0127699999999997,0.834620000000001
1237651753997369946,150.392459887015,2.24694737877608,21.36436,23.02023,22.93273,0.9960157,0.1289904,-4.215658,-4.140432,3,1,1,1.6558700000000002,1.568369999999998
1237651753997370000,150.410705429212,2.08515435104826,21.5582,22.8677,22.81855,0.590712,0.6037393,-0.1253029,-0.1347765,3,1,1,1.3094999999999999,1.260349999999999
1237651753997370004,150.411852840247,2.07477334363492,20.52625,23.11765,22.02001,0.3466188,0.9081897,-0.6019164,-1.139768,3,1,1,2.5914,1.4937599999999982
1237651753997370009,150.411140261669,2.20933443522726,21.05017,21.91239,21.69675,0.6473743,0.4011449,-0.1024344,-0.1041466,3,1,1,0.8622199999999971,0.6465800000000002
1237651753997370012,150.410984272578,2.23824382371432,19.49724,24.11067,21.21552,0.5103515,1.458016,-0.6726443,-0.01573166,3,1,1,4.6134299999999975,1.71828
1237651753997370017,150.412963187748,2.21291515913198,20.90771,25.36424,22.2653,0.4315569,0.7095076,-0.01356371,-0.03606099,3,1,1,4.456529999999997,1.3575899999999983
1237651753997370018,150.411679366976,2.21211535386728,21.8523,23.15479,23.42781,0.7065321,0.5090482,-0.08010905,-0.08038302,3,1,1,1.3024899999999988,1.5755100000000013
1237651753997370078,150.430695582103,2.12481264836915,21.61581,24.41533,22.37457,0.09662852,0.5238526,-1.300647,-1.123274,3,1,1,2.799520000000001,0.7587599999999988
1237651754534109325,150.02315706524,2.49714005194451,17.18112,19.62257,18.01351,0.2887342,3.900902,-185.3864,-564.0411,3,1,1,2.4414499999999997,0.8323900000000002
1237651754534109326,150.025476789562,2.49408827624669,21.8163,22.9358,23.81693,0.07258361,0.5883019,-0.1229848,-0.2072307,3,1,1,1.1195000000000022,2.000630000000001
1237651754534109330,150.022948501399,2.54523567636635,20.98139,22.62471,21.24608,0.6545957,0.232913,-2.609821e-06,-4.945789e-06,3,1,1,1.6433199999999992,0.2646899999999981
1237651754534109420,150.095578798027,2.6613884048797,18.92292,22.55326,20.70911,0.6916421,0.8031054,-24.057,-0.3433432,3,1,1,3.6303400000000003,1.7861899999999977
1237651753997370080,150.43128834764,2.13691255803227,21.40778,22.46883,22.3709,0.1075682,0.7425087,-0.2666168,-0.3718877,3,1,1,1.0610500000000016,0.96312
1237651753997370191,150.324542316662,2.10662996142849,21.58949,26.31516,22.43458,0.2642407,2.176654,-0.2253241,-0.1224495,3,1,1,4.725669999999997,0.845089999999999
1237651753997370192,150.324210844618,2.14099655462578,22.07165,24.28093,25.13127,0.05,1.001369,-0.3373402,-0.2200093,3,1,1,2.2092799999999997,3.059619999999999
1237651753997370216,150.350503678584,2.20616028986566,21.42853,22.30864,22.18291,0.1626567,0.9305651,-0.2268364,-0.120788,3,1,1,0.880110000000002,0.7543800000000012
1237651753997370228,150.368873634136,2.12599873713862,21.81793,24.69032,23.46512,0.1928833,0.4948011,-0.05276331,-0.04883707,3,1,1,2.8723899999999993,1.6471899999999984
1237651753997370229,150.369177063211,2.12677091456999,21.87309,24.13484,23.93421,0.0799082,0.485613,-0.2248292,-0.1197061,3,1,1,2.2617499999999993,2.061119999999999
1237651753997370230,150.368316806924,2.18296416521117,21.29926,22.3336,22.74733,0.222195,1.054477,-0.1898163,-0.1147904,3,1,1,1.0343400000000003,1.4480700000000013
1237651753997370231,150.36956190842,2.1736996369872,20.90457,24.57817,22.787,0.6175588,0.9264719,-0.3900217,-0.2391045,3,1,1,3.6736000000000004,1.8824299999999994
1237651753997370233,150.370523694395,2.17906978393414,21.71328,23.39627,23.19549,0.7067,0.6455993,-0.05016339,-0.06825491,3,1,1,1.6829900000000002,1.4822099999999985
1237651753997370288,150.412071840234,2.05998121605041,21.97817,23.54459,23.96453,0.2999669,0.6382813,-0.2088985,-0.1906586,3,1,1,1.5664200000000008,1.9863600000000012
1237651753997370294,150.412806553634,2.14599309640038,21.90873,23.02602,23.04362,0.05,1.167996,-0.1119735,-0.1812903,3,1,1,1.1172900000000006,1.1348900000000022
1237651753997370295,150.411721209718,2.20507275725947,22.12614,22.84692,23.18735,0.05,0.6618556,-0.4588136,-0.4221762,3,1,1,0.7207800000000013,1.061209999999999
1237651753997370297,150.412907235287,2.22953584220936,22.35191,23.36185,23.07868,0.05790439,0.1570971,-0.3411829,-0.3418428,3,1,1,1.0099400000000003,0.7267699999999984
1237651753997370316,150.432141532804,2.05986476322608,22.43745,23.449,23.36957,0.05,0.612733,-0.8803925,-0.8612743,3,1,1,1.0115500000000033,0.9321200000000012
1237651753997370317,150.432667274615,2.07097790806744,21.33682,26.5961,22.62303,0.4383007,0.7278883,-0.03415007,-0.09960264,3,1,1,5.25928,1.2862100000000005
1237651753997434920,150.459705359611,2.20647186561739,24.34788,25.05408,24.91887,0.09720851,0.0001129712,-5.275236e-11,-5.275469e-11,3,1,1,0.706199999999999,0.5709899999999983
1237651753997434921,150.475566344353,2.20921086457816,21.93807,24.63467,23.36239,0.05,0.5348867,-0.008917029,-0.02030674,3,1,1,2.6966,1.4243200000000016
1237651753997435021,150.541701114332,2.23216462886009,19.41676,21.89034,20.64104,0.3766658,2.05357,-6.271772,-7.764717,3,1,1,2.4735799999999983,1.2242800000000003
1237651753997435023,150.543482389342,2.23512583609781,22.67018,24.49473,23.5976,0.05,0.5271026,-4.661593e-09,-2.696545e-08,3,1,1,1.8245500000000021,0.9274200000000015
1237651753997435035,150.560940813015,2.11112455772245,19.19545,22.36526,20.88738,0.9997377,0.6609477,-16.54031,-0.2985972,3,1,1,3.1698099999999982,1.6919299999999993
1237651753997435329,150.459731009322,2.10533521399881,21.8808,23.40649,22.20005,0.3852125,0.4346623,-0.03566892,-0.03917344,3,1,1,1.5256900000000009,0.31925000000000026
1237651753997435333,150.460122877162,2.118168328925,20.8485,23.08086,22.03135,0.6938604,0.3519055,-0.0158561,-0.01362463,3,1,1,2.23236,1.1828499999999984
1237651753997435334,150.460580320634,2.12025102612061,20.35143,22.84913,21.88153,0.3851026,1.230335,-0.06424312,-0.931605,3,1,1,2.4976999999999983,1.530100000000001
1237651753997435336,150.461407117273,2.0788012029719,22.45787,24.89303,22.83772,0.1500326,0.2933501,-0.3790208,-0.3925763,3,1,1,2.4351599999999998,0.37985000000000113
1237651753997435337,150.459527108752,2.16024081752595,21.71911,22.21294,22.11128,0.4476058,0.753621,-0.08330712,-0.0758478,3,1,1,0.4938299999999991,0.39217000000000013
1237651753997435341,150.459833718645,2.17421012457012,21.08122,23.67941,22.06926,0.1499866,1.286017,-0.02207197,-0.008542696,3,1,1,2.5981900000000024,0.9880400000000016
1237651753997435342,150.461993274754,2.06319111431304,20.5426,22.65664,21.60965,0.3931524,2.276352,-0.08036698,-0.1075661,3,1,1,2.1140399999999993,1.0670499999999983
1237651753997435343,150.461760818396,2.10602465189395,20.15798,21.9818,21.25675,0.5242769,1.376959,-0.9159027,-0.6227032,3,1,1,1.8238200000000013,1.0987700000000018
1237651753997435344,150.460904496622,2.14996435854727,21.61127,23.25525,22.07581,0.2165727,0.6623552,-0.2418828,-0.2310888,3,1,1,1.643979999999999,0.4645399999999995
1237651753997435345,150.460386326242,2.16677467521963,20.55354,24.16385,22.33057,0.4956061,0.3906478,-0.120982,-0.0422818,3,1,1,3.6103099999999984,1.7770299999999999
1237651753997435348,150.46019063909,2.17005114952419,22.01968,24.32189,22.96369,0.357762,0.6254492,-0.08299515,-0.08310567,3,1,1,2.3022099999999988,0.9440099999999987
1237651753997435350,150.461350100109,2.12929890478091,22.06149,23.97202,22.49064,0.999925,0.3275697,-0.5854054,-0.5876885,3,1,1,1.9105300000000014,0.4291499999999999
1237651753997435353,150.459871335138,2.23324319007109,21.14825,22.41981,21.92034,0.5881193,0.7441349,-0.536359,-0.2698858,3,1,1,1.2715599999999974,0.7720899999999986
1237651753997435356,150.459345846506,2.25738483456,21.34792,22.07425,22.13005,0.5678481,1.162861,-0.04737042,-0.1367354,3,1,1,0.7263300000000008,0.7821300000000022
1237651753997435359,150.461920677739,2.21275452812486,21.79646,24.05335,21.99268,0.2055759,0.4337841,-47.16562,-47.5664,3,1,1,2.2568899999999985,0.19622000000000028
1237651753997435401,150.474349382278,2.07890978862075,21.20208,24.00726,21.99816,0.4611712,0.9126989,-0.0367598,-0.1289127,3,1,1,2.80518,0.7960799999999999
1237651753997435409,150.475581244404,2.06709745344688,21.06843,24.02128,22.49149,0.2998444,0.4582239,-0.8579058,-0.971762,3,1,1,2.9528500000000015,1.4230599999999995
1237651753997435458,150.493612422863,2.06401162106203,20.77534,22.73397,22.0825,0.3771849,0.9355291,-3.055602,-1.981183,3,1,1,1.9586299999999994,1.3071599999999997
1237651753997435461,150.493911754612,2.13301479721525,20.38503,22.72105,21.5238,0.6386933,0.9558975,-0.01006071,-0.1543244,3,1,1,2.3360200000000013,1.138770000000001
1237651753997435469,150.494640335023,2.18791428144604,21.45071,22.97676,22.57745,0.5003331,0.3822984,-0.1375847,-0.07315608,3,1,1,1.526049999999998,1.126739999999998
1237651753997435472,150.493497491836,2.23883996979939,22.22228,23.33134,22.61432,0.5056592,0.2227182,-0.2648108,-0.2660093,3,1,1,1.1090599999999995,0.39203999999999795
1237651753997435477,150.494667082081,2.25958358622098,21.17031,24.10921,21.71419,0.9202367,0.7327307,-0.8882084,-1.243376,3,1,1,2.9389000000000003,0.5438799999999979
1237651753997435544,150.521248100765,2.06325584972257,21.172,23.43711,22.97679,0.4584482,0.483228,-0.0157304,-0.05035131,3,1,1,2.26511,1.8047900000000006
1237651753997435545,150.51896479523,2.19514085131087,20.04346,22.78647,21.37365,0.5674832,1.020374,-0.0149212,-1.664302,3,1,1,2.7430100000000017,1.3301900000000018
1237651753997435553,150.518589029839,2.23623955751552,20.55285,21.42448,21.07219,0.9299714,1.394661,-0.7264158,-1.00682,3,1,1,0.8716299999999997,0.5193399999999997
1237651753997435554,150.520113291178,2.20046806828641,20.1633,22.99724,21.45327,0.6859705,1.060806,-0.2353815,-1.614014,3,1,1,2.833940000000002,1.2899700000000003
1237651753460564641,150.489803803855,1.72771318268579,22.24327,24.73364,23.02246,0.05,0.7327018,-0.02580229,-0.04922714,3,1,1,2.490370000000002,0.7791899999999998
1237651753997501245,150.694147182112,2.26324102377181,21.74399,22.7638,23.43647,0.505019,0.7457637,-0.01545964,-0.02595999,3,1,1,1.0198099999999997,1.6924799999999998
1237651753997501271,150.722977017878,2.10967011731137,22.28475,25.00082,23.28243,0.05,0.6143076,-0.1365406,-0.1320723,3,1,1,2.716070000000002,0.9976800000000026
1237651753997501292,150.746282646458,2.22985833847269,22.27382,22.61772,23.63734,0.05,0.8786384,-0.00961892,-0.01212915,3,1,1,0.3438999999999979,1.3635199999999976
1237651753460564672,150.524186103348,1.83504041651896,21.74149,22.54951,23.11845,0.1492997,1.808187,-0.09739772,-0.06069484,3,1,1,0.8080200000000026,1.3769600000000004
1237651753460564707,150.568265860505,1.83555712589558,21.5143,22.52163,23.34781,0.2885829,1.145905,-0.8030592,-0.847673,3,1,1,1.0073299999999996,1.8335100000000004
1237651753997566414,150.760650338685,2.25877779078111,21.64163,22.70591,22.5461,0.35612,0.9115197,-0.6185368,-0.6558294,3,1,1,1.0642800000000001,0.9044699999999999
1237651753460629606,150.650167165649,1.65698011559089,21.23767,23.63295,22.67353,0.5760583,0.3302136,-0.01151987,-0.009590716,3,1,1,2.3952799999999996,1.4358599999999981
1237651753997566835,150.7863592082,2.24514405369128,22.12419,24.6415,23.98629,0.3495571,0.6034943,-0.1504426,-0.1288597,3,1,1,2.517310000000002,1.8621000000000016
1237651754533847220,149.446170388036,2.5944692152049,21.02945,24.27667,22.64521,0.4667541,0.5064222,-0.0001101297,-4.839982e-05,3,1,1,3.2472199999999987,1.615759999999998
1237651754533847223,149.465731927255,2.48548315715152,17.56044,20.04332,18.4309,0.7292005,1.308333,-76.73591,-34.6347,3,1,1,2.4828800000000015,0.8704600000000013
1237651754533847299,149.534253768092,2.49309284672696,16.52552,19.33849,17.43374,0.7737941,1.835406,-1519.715,-21.90618,3,1,1,2.81297,0.90822
1237651754533847391,149.466022292106,2.65546407930454,21.58282,23.92326,23.7826,0.2915984,0.8609176,-0.06684985,-0.05947797,3,1,1,2.3404399999999974,2.199779999999997
1237651754533847622,149.444761693446,2.47587966001451,21.95388,23.07176,22.48361,0.1196747,0.2463942,-0.023349,-0.02364738,3,1,1,1.1178799999999995,0.5297299999999971
1237651754533847623,149.445320416581,2.47295375958446,21.48301,24.05861,22.40091,0.05,0.9455256,-0.0004329413,-0.0005614799,3,1,1,2.5756000000000014,0.9178999999999995
1237651754533847628,149.446586320947,2.50141713417242,21.89119,24.90381,22.75808,0.05,0.7041439,-0.008808579,-0.01008501,3,1,1,3.0126199999999983,0.8668899999999979
1237651753460629651,150.694761409045,1.76804659476301,22.5147,23.29565,23.56518,0.05,0.7336038,-1.603058e-05,-3.196841e-05,3,1,1,0.7809499999999971,1.0504800000000003
1237651753460629660,150.694737275924,1.76936441827889,22.61257,23.27439,24.21328,0.05,0.6240799,-4.501768e-09,-1.55347e-08,3,1,1,0.6618199999999987,1.6007099999999994
1237651754533847717,149.485464457811,2.61124412844569,21.56898,23.8944,22.64507,0.4356608,0.6737563,-0.07204462,-0.09095401,3,1,1,2.325420000000001,1.0760900000000007
1237651753460629791,150.695290727737,1.74037712413479,20.30706,23.00995,21.18191,0.1700766,1.308664,-1.37939,-0.7409565,3,1,1,2.70289,0.8748499999999986
1237651753460629909,150.670812035706,1.82260643855895,19.87187,20.17971,21.04667,0.7618034,3.343616,-0.06345861,-0.01427144,3,1,1,0.3078399999999988,1.1747999999999976
1237651753460629948,150.62229036823,1.66392203652298,21.56504,24.05374,22.58491,0.1713405,0.9126008,-0.4254359,-0.7373171,3,1,1,2.4887000000000015,1.019870000000001
1237651753460629953,150.621716062081,1.76266877648569,21.84943,24.17109,22.68254,0.3666064,0.5391329,-0.02463323,-0.02086836,3,1,1,2.321659999999998,0.8331099999999978
1237651753460630003,150.648005532181,1.71426549252648,19.82344,25.22953,20.96616,0.264519,2.116782,-0.03565363,-1.747607,3,1,1,5.406089999999999,1.142719999999997
1237651753460630007,150.64838119823,1.71653863951186,21.66768,22.67038,22.34787,0.05,0.6779879,-0.3057389,-0.3408523,3,1,1,1.0027000000000008,0.6801899999999996
1237651753460630009,150.648726610384,1.73145788731555,21.40222,22.7865,22.44833,0.5999345,0.7235097,-0.06991789,-0.1548423,3,1,1,1.3842800000000004,1.0461099999999988
1237651753460630010,150.650396969413,1.67018180526142,21.89809,23.30927,22.64536,0.4602556,0.4049997,-0.2828251,-0.2725545,3,1,1,1.4111800000000017,0.7472700000000003
1237651753460630011,150.648005033469,1.76882241950861,22.42177,23.38579,22.71034,0.05,0.5936468,-0.1293274,-0.1102222,3,1,1,0.9640200000000014,0.28857
1237651753460630012,150.649686197844,1.71185118101021,21.81243,23.57055,22.45684,0.3026295,0.7383469,-0.1569898,-0.1481153,3,1,1,1.7581200000000017,0.6444100000000006
1237651753460630013,150.649339358432,1.75104239020868,20.55087,22.52518,21.28307,0.7660509,0.953575,-0.1233269,-1.451335,3,1,1,1.9743099999999991,0.7321999999999989
1237651753460630014,150.64832874532,1.81754434811913,21.67102,22.88624,22.39771,0.5055999,0.6794883,-0.04594044,-0.03002622,3,1,1,1.2152200000000022,0.7266900000000014
1237651753460630015,150.64797635246,1.83193566208859,21.5652,24.34765,21.88938,0.05,0.7343121,-1.267431,-1.245858,3,1,1,2.7824500000000008,0.32417999999999836
1237651753460630063,150.673665896443,1.83916257596989,21.89819,23.26016,22.91264,0.05689513,0.2293663,-0.165341,-0.1573184,3,1,1,1.3619699999999995,1.01445
1237651753460630178,150.725061120158,1.85450027555933,22.193,23.23716,22.7699,0.3150302,0.5890459,-0.003851726,-0.004455355,3,1,1,1.044159999999998,0.5768999999999984
1237651753460630217,150.745678587533,1.84045074871965,21.78294,25.17541,22.62758,0.3040384,1.098068,-0.02763983,-0.06328746,3,1,1,3.3924699999999994,0.8446399999999983
1237651753460630221,150.748148465117,1.84648756541267,20.87599,24.94622,22.69918,0.4729008,0.6034464,-0.03250758,-0.1136703,3,1,1,4.070229999999999,1.8231899999999968
1237651753460630315,150.672289228274,1.71566482110218,21.19749,24.66349,22.98026,0.7501401,0.6592478,-0.3491301,-0.3692528,3,1,1,3.466000000000001,1.7827700000000029
1237651753460630374,150.745851998378,1.78991558739056,21.39318,22.84118,22.71164,0.5562343,1.214816,-0.002667446,-0.004932529,3,1,1,1.4480000000000004,1.3184599999999982
1237651753460630376,150.748202758969,1.75012467806652,21.77839,23.46962,22.60712,0.9502425,0.9720055,-0.3908715,-0.6339976,3,1,1,1.6912299999999973,0.8287299999999966
1237651753460695361,150.788341438049,1.82842126451572,21.9395,23.74829,23.00609,0.5499709,0.5477647,-0.2828431,-0.326157,3,1,1,1.808790000000002,1.0665900000000015
1237651753460695666,150.786777383939,1.85464122419312,21.57557,24.46318,23.53856,0.757022,0.4721547,-0.4119478,-0.5227172,3,1,1,2.8876100000000022,1.9629900000000013
1237651753996976315,149.465530570747,2.14278498629052,18.42397,21.39438,19.32999,0.7295169,1.086012,-29.02496,-1.44543,3,1,1,2.970410000000001,0.906019999999998
1237651753996976491,149.445980644282,2.06814510894235,20.68448,22.06298,21.32344,0.178749,1.109084,-0.124224,-0.1617307,3,1,1,1.378499999999999,0.6389600000000009
1237651753996976493,149.446824231228,2.08892262118854,22.48408,25.62613,23.08725,0.3426306,0.09911624,-0.1593239,-0.1593319,3,1,1,3.142050000000001,0.6031700000000022
1237651753996976501,149.446215449146,2.2186256806481,22.0848,23.94919,22.88207,0.1497911,0.6245578,-0.0009622567,-0.001415598,3,1,1,1.8643900000000002,0.7972699999999975
1237651753996976540,149.467072496079,2.06565075348822,20.14163,23.79687,21.65811,0.4236957,0.8797344,-0.07365191,-0.03092131,3,1,1,3.655239999999999,1.5164800000000014
1237651753996976541,149.467029819447,2.07029149565666,21.19089,22.66299,22.02984,0.7748305,0.4724893,-0.02480286,-0.06009656,3,1,1,1.472100000000001,0.8389500000000005
1237651753996976542,149.465635888338,2.16880341207828,21.95069,22.92918,22.35174,0.7499368,0.5221225,-0.5359504,-0.4811842,3,1,1,0.9784899999999972,0.4010499999999979
1237651754533913200,149.653384442632,2.56411870785561,21.60665,25.00898,22.21871,0.05,0.973849,-0.6171799,-0.7409783,3,1,1,3.4023300000000027,0.6120600000000032
1237651753996976596,149.486118115988,2.09254674408523,20.41622,21.78938,21.10404,0.8587691,1.073082,-1.129963,-2.464352,3,1,1,1.3731600000000022,0.6878200000000021
1237651754533913207,149.65570867711,2.60081155973705,21.31675,23.10018,22.19059,0.3343411,0.9789075,-0.1681343,-0.1757587,3,1,1,1.7834300000000027,0.8738400000000013
1237651754533913208,149.655154700098,2.61049278820961,21.70567,24.08861,22.80168,0.05,1.348201,-2.235244,-2.48183,3,1,1,2.382939999999998,1.0960099999999997
1237651753996976639,149.509117074463,2.04029197615873,21.11782,23.2158,21.87331,0.4987501,1.15341,-0.005448245,-0.02985412,3,1,1,2.0979800000000033,0.7554900000000018
1237651753996976701,149.532285964438,2.19281561190006,21.72069,24.29298,22.32817,0.05,1.199458,-0.3051081,-0.2565566,3,1,1,2.572289999999999,0.6074799999999989
1237651753996976702,149.534120358932,2.14459692443027,21.63158,23.34553,22.40406,0.05,0.7890199,-0.04388915,-0.03620055,3,1,1,1.7139500000000005,0.7724800000000016
1237651753996976705,149.533398994137,2.21792235404091,21.15592,22.34987,21.68516,0.08424825,0.4739051,-0.4951001,-0.4379174,3,1,1,1.193950000000001,0.5292400000000015
1237651753996976756,149.554172438322,2.05158972194486,21.2787,22.82914,21.85363,0.8561974,1.136955,-0.1110236,-0.2552452,3,1,1,1.5504399999999983,0.5749299999999984
1237651753996976761,149.552196546292,2.18627541799601,21.67719,22.49007,22.04267,0.05,1.233546,-0.03160956,-0.02783022,3,1,1,0.8128799999999998,0.3654800000000016
1237651753996976832,149.446436913964,2.21150348459796,22.41983,22.87876,23.86065,0.07299703,0.3789823,-0.06973421,-0.07756379,3,1,1,0.45892999999999873,1.4408199999999987
1237651753996976847,149.465432791979,2.13457142294609,22.14572,24.87204,23.5057,0.182993,0.3008973,-0.6541319,-0.6018039,3,1,1,2.7263199999999976,1.3599800000000002
1237651753996976848,149.466238489785,2.24404233079513,22.04304,23.1905,22.9271,0.05,0.6195205,-0.1472982,-0.1431793,3,1,1,1.1474599999999988,0.8840599999999981
1237651753996976862,149.485836115353,2.16257538019697,21.79698,22.76019,23.11637,0.3143357,0.8065844,-0.001824918,-0.001079017,3,1,1,0.9632100000000001,1.3193899999999985
1237651754533978173,149.772973164936,2.63608461989486,15.07318,17.32621,15.84308,0.6278293,3.782416,-4337.188,-3140.73,3,1,1,2.253029999999999,0.7698999999999998
1237651753997042068,149.575806528678,2.19678117008029,20.11594,24.04308,21.392,0.8047646,0.6430815,-0.3604387,-0.08416883,3,1,1,3.9271400000000014,1.276060000000001
1237651753997042141,149.610086620087,2.09419405061682,21.33438,23.54588,22.23582,0.05,0.8143143,-1.320903,-0.699783,3,1,1,2.211500000000001,0.9014400000000009
1237651754533978444,149.750883958924,2.46990880934206,20.70367,21.8274,21.08824,0.2811809,0.6773411,-6.881625,-3.893088,3,1,1,1.123730000000002,0.3845700000000001
1237651754533978460,149.772882069897,2.5557784705649,21.10149,21.75033,21.49195,0.3287891,0.7945796,-0.48443,-0.4208931,3,1,1,0.6488400000000034,0.3904600000000009
1237651753997173514,149.998830902129,2.24783954826575,21.12849,22.31956,21.60972,0.6140127,1.534933,-0.01161698,-0.0256861,3,1,1,1.1910699999999999,0.48123000000000005
1237651753997173515,149.998260566036,2.24850433144252,21.70839,22.89098,22.81918,0.09525692,0.3956261,-0.0001542013,-0.0002329332,3,1,1,1.1825899999999976,1.110789999999998
1237651753997173517,149.998726486478,2.16744969436751,20.99082,22.61618,21.48149,0.7498901,0.5887385,-0.1441812,-0.5938888,3,1,1,1.6253600000000006,0.4906700000000015
1237651753997173521,149.999302428427,2.22875973123257,20.7496,22.19071,21.33566,0.5382424,0.7898244,-0.00180492,-0.1323831,3,1,1,1.4411099999999983,0.5860599999999998
1237651753997173576,149.857013847837,2.24604629683097,22.10298,25.73717,23.12562,0.09320607,0.5669039,-0.05004414,-0.04119159,3,1,1,3.6341900000000003,1.0226400000000027
1237651753997173599,149.879947040795,2.0696418559781,22.2701,25.16577,23.44285,0.7757531,0.435877,-0.4466104,-0.4672167,3,1,1,2.895669999999999,1.1727500000000006
1237651753997173600,149.87921727481,2.09652578984942,22.50552,24.23754,25.14503,0.09398756,0.3302062,-0.1206007,-0.1191984,3,1,1,1.7320199999999986,2.639509999999998
1237651753997173601,149.877921717533,2.16667425657638,22.38412,23.71312,24.07625,0.1341051,0.2523836,-0.05064584,-0.05015455,3,1,1,1.3290000000000006,1.6921300000000024
1237651753997173605,149.879893210508,2.16768593165148,21.96558,25.71597,23.688,0.06189285,0.5211654,-0.5706955,-0.412755,3,1,1,3.7503899999999994,1.7224199999999996
1237651753997173648,149.921617824141,2.20593972006974,21.70987,22.28394,22.67192,0.05,1.887839,-0.9363834,-0.8071646,3,1,1,0.5740700000000025,0.9620500000000014
1237651753997173649,149.920704988263,2.24875123468794,21.52376,22.40002,22.96152,0.09999694,1.222927,-0.03085835,-0.02110239,3,1,1,0.876260000000002,1.4377600000000008
1237651753997173662,149.935560298344,2.1328018261904,22.16673,23.28661,23.11442,0.3601086,0.5800291,-0.04136964,-0.04201572,3,1,1,1.1198799999999984,0.9476899999999979
1237651753997173665,149.934917253408,2.1961664837591,22.28313,24.2169,23.51002,0.06965719,0.485461,-0.8747593,-0.9159107,3,1,1,1.933769999999999,1.226890000000001
