obs_date,frb,ra_deg,dec_deg,coord_semantics,gate1_mechanical_pass,gate2_airmass_pass,gate3_moon_pass,gate4_dark_pass,gate5_dome_pass,duration_pass,rigorous_science_pass,obs_window_start_utc,obs_window_end_utc,best_start_utc,best_end_utc,min_airmass,min_moon_sep_deg,max_target_alt_deg,moon_illumination_frac,parallactic_angle_deg
2026-07-21,20180814A,65.733375,73.661306,host,True,False,True,True,True,False,False,2026-07-21 21:39:34,2026-07-22 04:56:38,,,,,,0.56,
2026-07-21,20180916B,29.501167,65.714722,host,True,True,True,True,True,True,True,2026-07-21 21:39:34,2026-07-22 04:56:38,2026-07-22 03:49:34,2026-07-22 04:54:34,1.415,108.03,44.95,0.572,-124.83
2026-07-21,20181030A,158.594,73.763767,host,True,False,True,True,True,False,False,2026-07-21 21:39:34,2026-07-22 04:56:38,,,,,,0.56,
2026-07-21,20190110C,249.318458,41.443389,host,True,True,True,True,True,True,True,2026-07-21 21:39:34,2026-07-22 04:56:38,2026-07-21 22:54:34,2026-07-22 01:39:34,1.188,78.01,57.31,0.556,100.6
2026-07-21,20190208A,283.546958,46.922686,host,True,True,True,True,True,True,True,2026-07-21 21:39:34,2026-07-22 04:56:38,2026-07-21 21:39:34,2026-07-22 03:59:34,1.064,69.13,70.02,0.558,151.41
2026-07-21,20190303A,207.999417,48.120567,host,True,True,True,True,True,True,True,2026-07-21 21:39:34,2026-07-22 04:56:38,2026-07-21 21:39:34,2026-07-21 22:54:34,1.339,106.75,48.3,0.547,99.44
2026-07-21,20190417A,294.77425,59.326861,host,True,True,True,True,True,True,True,2026-07-21 21:39:34,2026-07-22 04:56:38,2026-07-21 21:39:34,2026-07-22 04:29:34,1.163,79.93,59.29,0.559,174.32
2026-07-21,20190711A,329.419,-80.358,host,False,False,True,True,True,False,False,2026-07-21 21:39:34,2026-07-22 04:56:38,,,,,,0.56,
2026-07-21,20191106C,199.580125,42.999714,host,True,True,True,True,True,True,True,2026-07-21 21:39:34,2026-07-22 04:56:38,2026-07-21 21:39:34,2026-07-21 22:24:34,1.402,111.64,45.51,0.546,90.4
2026-07-21,20200120E,149.477973,68.816879,host,True,False,True,True,True,False,False,2026-07-21 21:39:34,2026-07-22 04:56:38,,,,,,0.56,
2026-07-21,20200223B,8.2695,28.831278,host,True,True,True,True,True,True,True,2026-07-21 21:39:34,2026-07-22 04:56:38,2026-07-22 02:04:34,2026-07-22 04:19:34,1.194,81.64,56.9,0.567,-80.81
2026-07-21,20201124A,77.014488,26.060536,host,True,False,True,True,True,False,False,2026-07-21 21:39:34,2026-07-22 04:56:38,,,,,,0.56,
2026-07-21,20220912A,347.270174,48.706618,host,True,True,True,True,True,True,True,2026-07-21 21:39:34,2026-07-22 04:56:38,2026-07-22 00:34:34,2026-07-22 04:54:34,1.127,80.63,62.56,0.565,-128.36
2026-07-21,20240114A,321.915979,4.329343,host,True,True,True,True,True,True,True,2026-07-21 21:39:34,2026-07-22 04:56:38,2026-07-21 23:49:34,2026-07-22 04:54:34,1.1,32.36,65.37,0.564,-7.97
2026-07-21,20240209A,289.85036,86.0609,host,True,False,True,True,True,False,False,2026-07-21 21:39:34,2026-07-22 04:56:38,,,,,,0.56,
2026-07-21,20251229A,310.346792,16.024039,host,True,True,True,True,True,True,True,2026-07-21 21:39:34,2026-07-22 04:56:38,2026-07-21 22:34:34,2026-07-22 00:54:34,1.187,37.73,57.43,0.553,-61.18
