obs_date,frb,ra_deg,dec_deg,coord_semantics,gate1_mechanical_pass,gate2_airmass_pass,gate3_moon_pass,gate4_dark_pass,gate5_dome_pass,duration_pass,rigorous_science_pass,obs_window_start_utc,obs_window_end_utc,best_start_utc,best_end_utc,min_airmass,min_moon_sep_deg,max_target_alt_deg,moon_illumination_frac,parallactic_angle_deg
2026-07-20,20180814A,65.733375,73.661306,host,True,False,True,True,True,False,False,2026-07-20 21:40:15,2026-07-21 04:55:52,,,,,,0.461,
2026-07-20,20180916B,29.501167,65.714722,host,True,True,True,True,True,True,True,2026-07-20 21:40:15,2026-07-21 04:55:52,2026-07-21 03:55:15,2026-07-21 04:55:15,1.422,108.6,44.67,0.474,-123.9
2026-07-20,20181030A,158.594,73.763767,host,True,False,True,True,True,False,False,2026-07-20 21:40:15,2026-07-21 04:55:52,,,,,,0.461,
2026-07-20,20190110C,249.318458,41.443389,host,True,True,True,True,True,True,True,2026-07-20 21:40:15,2026-07-21 04:55:52,2026-07-20 23:00:15,2026-07-21 01:45:15,1.192,77.61,56.99,0.457,100.22
2026-07-20,20190208A,283.546958,46.922686,host,True,True,True,True,True,True,True,2026-07-20 21:40:15,2026-07-21 04:55:52,2026-07-20 21:40:15,2026-07-21 04:00:15,1.062,69.12,70.28,0.459,153.37
2026-07-20,20190303A,207.999417,48.120567,host,True,True,True,True,True,True,True,2026-07-20 21:40:15,2026-07-21 04:55:52,2026-07-20 21:40:15,2026-07-20 23:00:15,1.328,106.24,48.84,0.448,100.15
2026-07-20,20190417A,294.77425,59.326861,host,True,True,True,True,True,True,True,2026-07-20 21:40:15,2026-07-21 04:55:52,2026-07-20 21:40:15,2026-07-21 04:35:15,1.163,80.07,59.27,0.46,173.57
2026-07-20,20190711A,329.419,-80.358,host,False,False,True,True,True,False,False,2026-07-20 21:40:15,2026-07-21 04:55:52,,,,,,0.461,
2026-07-20,20191106C,199.580125,42.999714,host,True,True,True,True,True,True,True,2026-07-20 21:40:15,2026-07-21 04:55:52,2026-07-20 21:40:15,2026-07-20 22:25:15,1.388,111.04,46.1,0.447,90.96
2026-07-20,20200120E,149.477973,68.816879,host,True,False,True,True,True,False,False,2026-07-20 21:40:15,2026-07-21 04:55:52,,,,,,0.461,
2026-07-20,20200223B,8.2695,28.831278,host,True,True,True,True,True,True,True,2026-07-20 21:40:15,2026-07-21 04:55:52,2026-07-21 02:10:15,2026-07-21 04:25:15,1.189,82.51,57.28,0.469,-80.92
2026-07-20,20201124A,77.014488,26.060536,host,True,False,True,True,True,False,False,2026-07-20 21:40:15,2026-07-21 04:55:52,,,,,,0.461,
2026-07-20,20220912A,347.270174,48.706618,host,True,True,True,True,True,True,True,2026-07-20 21:40:15,2026-07-21 04:55:52,2026-07-21 00:35:15,2026-07-21 04:55:15,1.131,81.25,62.13,0.467,-127.11
2026-07-20,20240114A,321.915979,4.329343,host,True,True,True,True,True,True,True,2026-07-20 21:40:15,2026-07-21 04:55:52,2026-07-20 23:50:15,2026-07-21 04:55:15,1.101,33.13,65.24,0.465,-9.65
2026-07-20,20240209A,289.85036,86.0609,host,True,False,True,True,True,False,False,2026-07-20 21:40:15,2026-07-21 04:55:52,,,,,,0.461,
2026-07-20,20251229A,310.346792,16.024039,host,True,True,True,True,True,True,True,2026-07-20 21:40:15,2026-07-21 04:55:52,2026-07-20 22:40:15,2026-07-21 01:00:15,1.182,38.16,57.8,0.454,-60.98
