obs_date,frb,ra_deg,dec_deg,coord_semantics,gate1_mechanical_pass,gate2_airmass_pass,gate3_moon_pass,gate4_dark_pass,gate5_dome_pass,duration_pass,rigorous_science_pass,obs_window_start_utc,obs_window_end_utc,best_start_utc,best_end_utc,min_airmass,min_moon_sep_deg,max_target_alt_deg,moon_illumination_frac,parallactic_angle_deg
2026-07-03,20171020A,333.8531,-19.5853,host,True,False,False,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20180924B,326.105236,-40.900253,host,False,False,False,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20190102C,322.415209,-79.475758,host,False,False,True,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20190608B,334.020406,-7.898868,host,True,True,False,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20190714A,183.979525,-13.021079,host,True,False,True,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20191001A,323.352187,-54.747748,host,False,False,True,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20200906A,53.496,-14.083,host,True,False,True,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20210320C,204.458854,-16.122552,host,True,False,True,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20210410D,326.086,-79.318,host,False,False,True,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20210807D,299.2214,-0.7624,host,True,True,True,True,True,True,True,2026-07-03 21:47:30,2026-07-04 04:44:22,2026-07-03 23:42:30,2026-07-04 04:42:30,1.149,27.33,60.47,0.85,-3.3
2026-07-03,20211127I,199.808,-18.838,host,True,False,True,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20211203C,204.56526,-31.379107,host,True,False,True,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20211212A,157.351,1.361,host,True,False,True,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20220207C,310.197679,72.882658,host,True,True,True,True,True,True,True,2026-07-03 21:47:30,2026-07-04 04:44:22,2026-07-04 00:42:30,2026-07-04 04:42:30,1.397,97.55,45.69,0.849,-173.31
2026-07-03,20220307B,350.875,72.192,host,True,True,True,True,True,True,True,2026-07-03 21:47:30,2026-07-04 04:44:22,2026-07-04 03:17:30,2026-07-04 04:42:30,1.434,105.38,44.2,0.845,-147.57
2026-07-03,20220310F,134.721,73.491,host,True,False,True,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20220319D,32.177917,71.03525,host,True,False,True,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20220509G,282.674806,70.242726,host,True,True,True,True,True,True,True,2026-07-03 21:47:30,2026-07-04 04:44:22,2026-07-03 22:22:30,2026-07-04 04:07:30,1.336,93.16,48.48,0.853,178.81
2026-07-03,20220825A,311.982,72.585,host,True,True,True,True,True,True,True,2026-07-03 21:47:30,2026-07-04 04:44:22,2026-07-04 00:42:30,2026-07-04 04:42:30,1.392,97.52,45.91,0.849,-171.03
2026-07-03,20220912A,347.270174,48.706618,host,True,True,True,True,True,True,True,2026-07-03 21:47:30,2026-07-04 04:44:22,2026-07-04 01:42:30,2026-07-04 04:42:30,1.199,91.75,56.49,0.847,-113.98
2026-07-03,20220914A,282.058507,73.336282,host,True,True,True,True,True,True,True,2026-07-03 21:47:30,2026-07-04 04:44:22,2026-07-03 22:52:30,2026-07-04 03:27:30,1.405,96.25,45.39,0.853,179.67
2026-07-03,20220920A,240.256794,70.918007,host,True,True,True,True,True,True,True,2026-07-03 21:47:30,2026-07-04 04:44:22,2026-07-03 21:47:30,2026-07-04 01:12:30,1.371,98.38,46.85,0.858,158.02
2026-07-03,20221012A,280.801417,70.524175,host,True,True,True,True,True,True,True,2026-07-03 21:47:30,2026-07-04 04:44:22,2026-07-03 22:17:30,2026-07-04 03:57:30,1.341,93.45,48.21,0.853,179.65
2026-07-03,20181112A,327.348458,-52.970944,signal,False,False,True,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20190611B,320.742887,-79.397286,host,False,False,True,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20190711A,329.419,-80.358,host,False,False,True,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20191228A,344.430542,-29.594111,signal,True,False,False,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20200430A,229.706377,12.376607,host,True,True,True,True,True,True,True,2026-07-03 21:47:30,2026-07-04 04:44:22,2026-07-03 22:17:30,2026-07-04 00:57:30,1.169,62.69,58.79,0.858,54.14
2026-07-03,20200627A,326.695833,-39.484722,signal,False,False,False,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20210117A,339.979208,-16.151444,signal,True,True,False,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20210214G,6.93,-5.832222,signal,True,True,True,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
2026-07-03,20210407E,78.650958,27.05825,signal,True,False,True,True,True,False,False,2026-07-03 21:47:30,2026-07-04 04:44:22,,,,,,0.853,
