obs_date,frb,ra_deg,dec_deg,coord_semantics,gate1_mechanical_pass,gate2_airmass_pass,gate3_moon_pass,gate4_dark_pass,gate5_dome_pass,duration_pass,rigorous_science_pass,obs_window_start_utc,obs_window_end_utc,best_start_utc,best_end_utc,min_airmass,min_moon_sep_deg,max_target_alt_deg,moon_illumination_frac,parallactic_angle_deg
2026-07-04,20180814A,65.733375,73.661306,host,True,False,True,True,True,False,False,2026-07-04 21:47:19,2026-07-05 04:44:55,,,,,,0.775,
2026-07-04,20180916B,29.501167,65.714722,host,True,False,True,True,True,False,False,2026-07-04 21:47:19,2026-07-05 04:44:55,,,,,,0.775,
2026-07-04,20181030A,158.594,73.763767,host,True,False,True,True,True,False,False,2026-07-04 21:47:19,2026-07-05 04:44:55,,,,,,0.775,
2026-07-04,20190110C,249.318458,41.443389,host,True,True,True,True,True,True,True,2026-07-04 21:47:19,2026-07-05 04:44:55,2026-07-05 00:02:19,2026-07-05 02:47:19,1.19,71.76,57.15,0.775,100.4
2026-07-04,20190208A,283.546958,46.922686,host,True,True,True,True,True,True,True,2026-07-04 21:47:19,2026-07-05 04:44:55,2026-07-04 21:47:19,2026-07-05 04:42:19,1.053,69.75,71.79,0.775,177.28
2026-07-04,20190303A,207.999417,48.120567,host,True,True,True,True,True,True,True,2026-07-04 21:47:19,2026-07-05 04:44:55,2026-07-04 21:47:19,2026-07-05 00:02:19,1.251,97.85,53.06,0.783,106.18
2026-07-04,20190417A,294.77425,59.326861,host,True,True,True,True,True,True,True,2026-07-04 21:47:19,2026-07-05 04:44:55,2026-07-04 22:17:19,2026-07-05 04:42:19,1.166,82.65,59.04,0.774,-168.85
2026-07-04,20190711A,329.419,-80.358,host,False,False,True,True,True,False,False,2026-07-04 21:47:19,2026-07-05 04:44:55,,,,,,0.775,
2026-07-04,20191106C,199.580125,42.999714,host,True,True,True,True,True,True,True,2026-07-04 21:47:19,2026-07-05 04:44:55,2026-07-04 21:47:19,2026-07-04 23:27:19,1.273,101.24,51.76,0.785,96.66
2026-07-04,20200120E,149.477973,68.816879,host,True,False,True,True,True,False,False,2026-07-04 21:47:19,2026-07-05 04:44:55,,,,,,0.775,
2026-07-04,20200223B,8.2695,28.831278,host,True,True,True,True,True,True,True,2026-07-04 21:47:19,2026-07-05 04:44:55,2026-07-05 03:12:19,2026-07-05 04:42:19,1.274,96.21,51.7,0.766,-79.19
2026-07-04,20201124A,77.014488,26.060536,host,True,False,True,True,True,False,False,2026-07-04 21:47:19,2026-07-05 04:44:55,,,,,,0.775,
2026-07-04,20220912A,347.270174,48.706618,host,True,True,True,True,True,True,True,2026-07-04 21:47:19,2026-07-05 04:44:55,2026-07-05 01:37:19,2026-07-05 04:42:19,1.192,91.11,57.06,0.768,-115.08
2026-07-04,20240114A,321.915979,4.329343,host,True,True,False,True,True,False,False,2026-07-04 21:47:19,2026-07-05 04:44:55,,,,,,0.775,
2026-07-04,20240209A,289.85036,86.0609,host,True,False,True,True,True,False,False,2026-07-04 21:47:19,2026-07-05 04:44:55,,,,,,0.775,
2026-07-04,20251229A,310.346792,16.024039,host,True,True,True,True,True,True,True,2026-07-04 21:47:19,2026-07-05 04:44:55,2026-07-04 23:42:19,2026-07-05 02:02:19,1.184,46.77,57.62,0.777,-61.08
