obs_date,frb,ra_deg,dec_deg,coord_semantics,gate1_mechanical_pass,gate2_airmass_pass,gate3_moon_pass,gate4_dark_pass,gate5_dome_pass,duration_pass,rigorous_science_pass,obs_window_start_utc,obs_window_end_utc,best_start_utc,best_end_utc,min_airmass,min_moon_sep_deg,max_target_alt_deg,moon_illumination_frac,parallactic_angle_deg
2026-07-07,20180814A,65.733375,73.661306,host,True,False,True,True,True,False,False,2026-07-07 21:46:35,2026-07-08 04:46:40,,,,,,0.475,
2026-07-07,20180916B,29.501167,65.714722,host,True,True,True,True,True,False,False,2026-07-07 21:46:35,2026-07-08 04:46:40,,,,,,0.475,
2026-07-07,20181030A,158.594,73.763767,host,True,False,True,True,True,False,False,2026-07-07 21:46:35,2026-07-08 04:46:40,,,,,,0.475,
2026-07-07,20190110C,249.318458,41.443389,host,True,True,True,True,True,True,True,2026-07-07 21:46:35,2026-07-08 04:46:40,2026-07-07 23:51:35,2026-07-08 02:36:35,1.193,72.8,56.95,0.475,100.17
2026-07-07,20190208A,283.546958,46.922686,host,True,True,True,True,True,True,True,2026-07-07 21:46:35,2026-07-08 04:46:40,2026-07-07 21:46:35,2026-07-08 04:46:35,1.054,69.5,71.59,0.475,169.57
2026-07-07,20190303A,207.999417,48.120567,host,True,True,True,True,True,True,True,2026-07-07 21:46:35,2026-07-08 04:46:40,2026-07-07 21:46:35,2026-07-07 23:51:35,1.268,99.49,52.08,0.486,104.7
2026-07-07,20190417A,294.77425,59.326861,host,True,True,True,True,True,True,True,2026-07-07 21:46:35,2026-07-08 04:46:40,2026-07-07 22:06:35,2026-07-08 04:46:35,1.165,82.1,59.17,0.474,-171.44
2026-07-07,20190711A,329.419,-80.358,host,False,False,True,True,True,False,False,2026-07-07 21:46:35,2026-07-08 04:46:40,,,,,,0.475,
2026-07-07,20191106C,199.580125,42.999714,host,True,True,True,True,True,True,True,2026-07-07 21:46:35,2026-07-08 04:46:40,2026-07-07 21:46:35,2026-07-07 23:16:35,1.293,103.16,50.65,0.487,95.48
2026-07-07,20200120E,149.477973,68.816879,host,True,False,True,True,True,False,False,2026-07-07 21:46:35,2026-07-08 04:46:40,,,,,,0.475,
2026-07-07,20200223B,8.2695,28.831278,host,True,True,False,True,True,False,False,2026-07-07 21:46:35,2026-07-08 04:46:40,,,,,,0.475,
2026-07-07,20201124A,77.014488,26.060536,host,True,False,True,True,True,False,False,2026-07-07 21:46:35,2026-07-08 04:46:40,,,,,,0.475,
2026-07-07,20220912A,347.270174,48.706618,host,True,True,True,True,True,True,True,2026-07-07 21:46:35,2026-07-08 04:46:40,2026-07-08 01:26:35,2026-07-08 04:46:35,1.18,89.2,57.96,0.466,-116.92
2026-07-07,20240114A,321.915979,4.329343,host,True,True,True,True,True,True,True,2026-07-07 21:46:35,2026-07-08 04:46:40,2026-07-08 00:41:35,2026-07-08 04:46:35,1.122,43.48,62.99,0.468,-23.83
2026-07-07,20240209A,289.85036,86.0609,host,True,False,True,True,True,False,False,2026-07-07 21:46:35,2026-07-08 04:46:40,,,,,,0.475,
2026-07-07,20251229A,310.346792,16.024039,host,True,True,True,True,True,True,True,2026-07-07 21:46:35,2026-07-08 04:46:40,2026-07-07 23:31:35,2026-07-08 01:51:35,1.181,44.9,57.85,0.477,-60.95
