obs_date,frb,ra_deg,dec_deg,coord_semantics,gate1_mechanical_pass,gate2_airmass_pass,gate3_moon_pass,gate4_dark_pass,gate5_dome_pass,duration_pass,rigorous_science_pass,obs_window_start_utc,obs_window_end_utc,best_start_utc,best_end_utc,min_airmass,min_moon_sep_deg,max_target_alt_deg,moon_illumination_frac,parallactic_angle_deg
2026-06-26,20171020A,333.8531,-19.5853,host,True,False,True,True,True,False,False,2026-06-26 21:47:56,2026-06-27 04:41:08,,,,,,0.922,
2026-06-26,20180924B,326.105236,-40.900253,host,False,False,True,True,True,False,False,2026-06-26 21:47:56,2026-06-27 04:41:08,,,,,,0.922,
2026-06-26,20190102C,322.415209,-79.475758,host,False,False,True,True,True,False,False,2026-06-26 21:47:56,2026-06-27 04:41:08,,,,,,0.922,
2026-06-26,20190608B,334.020406,-7.898868,host,True,True,True,True,True,True,True,2026-06-26 21:47:56,2026-06-27 04:41:08,2026-06-27 02:57:56,2026-06-27 04:37:56,1.331,58.12,48.7,0.927,-26.53
2026-06-26,20190714A,183.979525,-13.021079,host,True,False,True,True,True,False,False,2026-06-26 21:47:56,2026-06-27 04:41:08,,,,,,0.922,
2026-06-26,20191001A,323.352187,-54.747748,host,False,False,True,True,True,False,False,2026-06-26 21:47:56,2026-06-27 04:41:08,,,,,,0.922,
2026-06-26,20200906A,53.496,-14.083,host,True,False,True,True,True,False,False,2026-06-26 21:47:56,2026-06-27 04:41:08,,,,,,0.922,
2026-06-26,20210320C,204.458854,-16.122552,host,True,False,True,True,True,False,False,2026-06-26 21:47:56,2026-06-27 04:41:08,,,,,,0.922,
2026-06-26,20210410D,326.086,-79.318,host,False,False,True,True,True,False,False,2026-06-26 21:47:56,2026-06-27 04:41:08,,,,,,0.922,
2026-06-26,20210807D,299.2214,-0.7624,host,True,True,True,True,True,True,True,2026-06-26 21:47:56,2026-06-27 04:41:08,2026-06-27 00:12:56,2026-06-27 04:37:56,1.153,32.35,60.13,0.924,-8.63
2026-06-26,20211127I,199.808,-18.838,host,True,False,True,True,True,False,False,2026-06-26 21:47:56,2026-06-27 04:41:08,,,,,,0.922,
2026-06-26,20211203C,204.56526,-31.379107,host,True,False,True,True,True,False,False,2026-06-26 21:47:56,2026-06-27 04:41:08,,,,,,0.922,
2026-06-26,20211212A,157.351,1.361,host,True,False,True,True,True,False,False,2026-06-26 21:47:56,2026-06-27 04:41:08,,,,,,0.922,
2026-06-26,20220207C,310.197679,72.882658,host,True,True,True,True,True,True,True,2026-06-26 21:47:56,2026-06-27 04:41:08,2026-06-27 01:07:56,2026-06-27 04:37:56,1.402,99.03,45.49,0.925,-167.94
2026-06-26,20220307B,350.875,72.192,host,True,True,True,True,True,True,True,2026-06-26 21:47:56,2026-06-27 04:41:08,2026-06-27 03:42:56,2026-06-27 04:37:56,1.454,107.87,43.45,0.928,-142.45
2026-06-26,20220310F,134.721,73.491,host,True,False,True,True,True,False,False,2026-06-26 21:47:56,2026-06-27 04:41:08,,,,,,0.922,
2026-06-26,20220319D,32.177917,71.03525,host,True,False,True,True,True,False,False,2026-06-26 21:47:56,2026-06-27 04:41:08,,,,,,0.922,
2026-06-26,20220509G,282.674806,70.242726,host,True,True,True,True,True,True,True,2026-06-26 21:47:56,2026-06-27 04:41:08,2026-06-26 22:47:56,2026-06-27 04:32:56,1.335,93.74,48.49,0.923,179.51
2026-06-26,20220825A,311.982,72.585,host,True,True,True,True,True,True,True,2026-06-26 21:47:56,2026-06-27 04:41:08,2026-06-27 01:12:56,2026-06-27 04:37:56,1.396,99.07,45.74,0.925,-167.21
2026-06-26,20220912A,347.270174,48.706618,host,True,True,True,True,True,True,True,2026-06-26 21:47:56,2026-06-27 04:41:08,2026-06-27 02:12:56,2026-06-27 04:37:56,1.226,96.28,54.65,0.926,-110.58
2026-06-26,20220914A,282.058507,73.336282,host,True,True,True,True,True,True,True,2026-06-26 21:47:56,2026-06-27 04:41:08,2026-06-26 23:22:56,2026-06-27 03:57:56,1.405,96.79,45.39,0.923,178.77
2026-06-26,20220920A,240.256794,70.918007,host,True,True,True,True,True,True,True,2026-06-26 21:47:56,2026-06-27 04:41:08,2026-06-26 21:47:56,2026-06-27 01:37:56,1.36,97.4,47.31,0.919,163.5
2026-06-26,20221012A,280.801417,70.524175,host,True,True,True,True,True,True,True,2026-06-26 21:47:56,2026-06-27 04:41:08,2026-06-26 22:42:56,2026-06-27 04:22:56,1.341,93.96,48.21,0.923,-179.66
2026-06-26,20181112A,327.348458,-52.970944,signal,False,False,True,True,True,False,False,2026-06-26 21:47:56,2026-06-27 04:41:08,,,,,,0.922,
2026-06-26,20190611B,320.742887,-79.397286,host,False,False,True,True,True,False,False,2026-06-26 21:47:56,2026-06-27 04:41:08,,,,,,0.922,
2026-06-26,20190711A,329.419,-80.358,host,False,False,True,True,True,False,False,2026-06-26 21:47:56,2026-06-27 04:41:08,,,,,,0.922,
2026-06-26,20191228A,344.430542,-29.594111,signal,True,False,True,True,True,False,False,2026-06-26 21:47:56,2026-06-27 04:41:08,,,,,,0.922,
2026-06-26,20200430A,229.706377,12.376607,host,True,True,True,True,True,True,True,2026-06-26 21:47:56,2026-06-27 04:41:08,2026-06-26 22:42:56,2026-06-27 01:22:56,1.164,57.1,59.2,0.919,53.75
2026-06-26,20200627A,326.695833,-39.484722,signal,False,False,True,True,True,False,False,2026-06-26 21:47:56,2026-06-27 04:41:08,,,,,,0.922,
