obs_date,frb,ra_deg,dec_deg,coord_semantics,gate1_mechanical_pass,gate2_airmass_pass,gate3_moon_pass,gate4_dark_pass,gate5_dome_pass,duration_pass,rigorous_science_pass,obs_window_start_utc,obs_window_end_utc,best_start_utc,best_end_utc,min_airmass,min_moon_sep_deg,max_target_alt_deg,moon_illumination_frac,parallactic_angle_deg
2026-07-14,20180814A,65.733375,73.661306,host,True,False,True,True,True,False,False,2026-07-14 21:43:48,2026-07-15 04:51:21,,,,,,0.007,
2026-07-14,20180916B,29.501167,65.714722,host,True,True,True,True,True,True,True,2026-07-14 21:43:48,2026-07-15 04:51:21,2026-07-15 04:18:48,2026-07-15 04:48:48,1.457,111.89,43.35,0.01,-119.66
2026-07-14,20181030A,158.594,73.763767,host,True,False,True,True,True,False,False,2026-07-14 21:43:48,2026-07-15 04:51:21,,,,,,0.007,
2026-07-14,20190110C,249.318458,41.443389,host,True,True,True,True,True,True,True,2026-07-14 21:43:48,2026-07-15 04:51:21,2026-07-14 23:23:48,2026-07-15 02:08:48,1.192,75.31,57.0,0.006,100.23
2026-07-14,20190208A,283.546958,46.922686,host,True,True,True,True,True,True,True,2026-07-14 21:43:48,2026-07-15 04:51:21,2026-07-14 21:43:48,2026-07-15 04:23:48,1.058,69.17,70.95,0.007,159.69
2026-07-14,20190303A,207.999417,48.120567,host,True,True,True,True,True,True,True,2026-07-14 21:43:48,2026-07-15 04:51:21,2026-07-14 21:43:48,2026-07-14 23:23:48,1.296,103.16,50.49,0.005,102.41
2026-07-14,20190417A,294.77425,59.326861,host,True,True,True,True,True,True,True,2026-07-14 21:43:48,2026-07-15 04:51:21,2026-07-14 21:43:48,2026-07-15 04:48:48,1.162,80.96,59.37,0.007,-179.94
2026-07-14,20190711A,329.419,-80.358,host,False,False,True,True,True,False,False,2026-07-14 21:43:48,2026-07-15 04:51:21,,,,,,0.007,
2026-07-14,20191106C,199.580125,42.999714,host,True,True,True,True,True,True,True,2026-07-14 21:43:48,2026-07-15 04:51:21,2026-07-14 21:43:48,2026-07-14 22:48:48,1.347,107.45,47.95,0.005,92.74
2026-07-14,20200120E,149.477973,68.816879,host,True,False,True,True,True,False,False,2026-07-14 21:43:48,2026-07-15 04:51:21,,,,,,0.007,
2026-07-14,20200223B,8.2695,28.831278,host,True,True,True,True,True,True,True,2026-07-14 21:43:48,2026-07-15 04:51:21,2026-07-15 02:33:48,2026-07-15 04:48:48,1.189,87.62,57.27,0.009,-80.92
2026-07-14,20201124A,77.014488,26.060536,host,True,False,True,True,True,False,False,2026-07-14 21:43:48,2026-07-15 04:51:21,,,,,,0.007,
2026-07-14,20220912A,347.270174,48.706618,host,True,True,True,True,True,True,True,2026-07-14 21:43:48,2026-07-15 04:51:21,2026-07-15 00:58:48,2026-07-15 04:48:48,1.154,84.91,60.08,0.008,-121.7
2026-07-14,20240114A,321.915979,4.329343,host,True,True,True,True,True,True,True,2026-07-14 21:43:48,2026-07-15 04:51:21,2026-07-15 00:13:48,2026-07-15 04:48:48,1.11,37.81,64.32,0.008,-17.13
2026-07-14,20240209A,289.85036,86.0609,host,True,False,True,True,True,False,False,2026-07-14 21:43:48,2026-07-15 04:51:21,,,,,,0.007,
2026-07-14,20251229A,310.346792,16.024039,host,True,True,True,True,True,True,True,2026-07-14 21:43:48,2026-07-15 04:51:21,2026-07-14 23:03:48,2026-07-15 01:23:48,1.182,41.03,57.79,0.006,-60.98
