obs_date,frb,ra_deg,dec_deg,coord_semantics,gate1_mechanical_pass,gate2_airmass_pass,gate3_moon_pass,gate4_dark_pass,gate5_dome_pass,duration_pass,rigorous_science_pass,obs_window_start_utc,obs_window_end_utc,best_start_utc,best_end_utc,min_airmass,min_moon_sep_deg,max_target_alt_deg,moon_illumination_frac,parallactic_angle_deg
2026-08-03,20180814A,65.733375,73.661306,host,True,False,True,True,True,False,False,2026-08-03 21:28:31,2026-08-04 05:07:07,,,,,,0.719,
2026-08-03,20180916B,29.501167,65.714722,host,True,True,True,True,True,True,True,2026-08-03 21:28:31,2026-08-04 05:07:07,2026-08-04 02:58:31,2026-08-04 05:03:31,1.36,100.1,47.35,0.708,-133.76
2026-08-03,20181030A,158.594,73.763767,host,True,False,True,True,True,False,False,2026-08-03 21:28:31,2026-08-04 05:07:07,,,,,,0.719,
2026-08-03,20190110C,249.318458,41.443389,host,True,True,True,True,True,True,True,2026-08-03 21:28:31,2026-08-04 05:07:07,2026-08-03 22:03:31,2026-08-04 00:48:31,1.188,83.54,57.3,0.727,100.59
2026-08-03,20190208A,283.546958,46.922686,host,True,True,True,True,True,True,True,2026-08-03 21:28:31,2026-08-04 05:07:07,2026-08-03 21:28:31,2026-08-04 03:08:31,1.078,69.79,68.12,0.723,140.32
2026-08-03,20190303A,207.999417,48.120567,host,True,True,True,True,True,True,True,2026-08-03 21:28:31,2026-08-04 05:07:07,2026-08-03 21:28:31,2026-08-03 22:03:31,1.415,113.17,44.97,0.733,95.25
2026-08-03,20190417A,294.77425,59.326861,host,True,True,True,True,True,True,True,2026-08-03 21:28:31,2026-08-04 05:07:07,2026-08-03 21:28:31,2026-08-04 03:38:31,1.168,78.26,58.86,0.722,165.77
2026-08-03,20190711A,329.419,-80.358,host,False,False,True,True,True,False,False,2026-08-03 21:28:31,2026-08-04 05:07:07,,,,,,0.719,
2026-08-03,20191106C,199.580125,42.999714,host,True,True,True,True,True,False,False,2026-08-03 21:28:31,2026-08-04 05:07:07,,,,,,0.719,
2026-08-03,20200120E,149.477973,68.816879,host,True,False,True,True,True,False,False,2026-08-03 21:28:31,2026-08-04 05:07:07,,,,,,0.719,
2026-08-03,20200223B,8.2695,28.831278,host,True,True,False,True,True,False,False,2026-08-03 21:28:31,2026-08-04 05:07:07,,,,,,0.719,
2026-08-03,20201124A,77.014488,26.060536,host,True,False,True,True,True,False,False,2026-08-03 21:28:31,2026-08-04 05:07:07,,,,,,0.719,
2026-08-03,20220912A,347.270174,48.706618,host,True,True,True,True,True,True,True,2026-08-03 21:28:31,2026-08-04 05:07:07,2026-08-03 23:43:31,2026-08-04 05:03:31,1.094,72.53,66.09,0.715,-141.41
2026-08-03,20240114A,321.915979,4.329343,host,True,True,True,True,True,True,True,2026-08-03 21:28:31,2026-08-04 05:07:07,2026-08-03 22:58:31,2026-08-04 04:43:31,1.097,23.19,65.67,0.717,2.62
2026-08-03,20240209A,289.85036,86.0609,host,True,False,True,True,True,False,False,2026-08-03 21:28:31,2026-08-04 05:07:07,,,,,,0.719,
2026-08-03,20251229A,310.346792,16.024039,host,True,True,True,True,True,True,True,2026-08-03 21:28:31,2026-08-04 05:07:07,2026-08-03 21:43:31,2026-08-04 00:03:31,1.186,33.6,57.44,0.729,-61.17
