obs_date,frb,ra_deg,dec_deg,coord_semantics,gate1_mechanical_pass,gate2_airmass_pass,gate3_moon_pass,gate4_dark_pass,gate5_dome_pass,duration_pass,rigorous_science_pass,obs_window_start_utc,obs_window_end_utc,best_start_utc,best_end_utc,min_airmass,min_moon_sep_deg,max_target_alt_deg,moon_illumination_frac,parallactic_angle_deg
2026-08-01,20180814A,65.733375,73.661306,host,True,False,True,True,True,False,False,2026-08-01 21:30:26,2026-08-02 05:05:30,,,,,,0.885,
2026-08-01,20180916B,29.501167,65.714722,host,True,True,True,True,True,True,True,2026-08-01 21:30:26,2026-08-02 05:05:30,2026-08-02 03:10:26,2026-08-02 05:05:26,1.361,101.34,47.28,0.876,-133.47
2026-08-01,20181030A,158.594,73.763767,host,True,False,True,True,True,False,False,2026-08-01 21:30:26,2026-08-02 05:05:30,,,,,,0.885,
2026-08-01,20190110C,249.318458,41.443389,host,True,True,True,True,True,True,True,2026-08-01 21:30:26,2026-08-02 05:05:30,2026-08-01 22:15:26,2026-08-02 00:55:26,1.186,82.67,57.47,0.889,100.8
2026-08-01,20190208A,283.546958,46.922686,host,True,True,True,True,True,True,True,2026-08-01 21:30:26,2026-08-02 05:05:30,2026-08-01 21:30:26,2026-08-02 03:15:26,1.077,69.62,68.22,0.887,140.8
2026-08-01,20190303A,207.999417,48.120567,host,True,True,True,True,True,True,True,2026-08-01 21:30:26,2026-08-02 05:05:30,2026-08-01 21:30:26,2026-08-01 22:10:26,1.391,112.24,45.96,0.894,96.45
2026-08-01,20190417A,294.77425,59.326861,host,True,True,True,True,True,True,True,2026-08-01 21:30:26,2026-08-02 05:05:30,2026-08-01 21:30:26,2026-08-02 03:45:26,1.168,78.49,58.89,0.886,166.16
2026-08-01,20190711A,329.419,-80.358,host,False,False,True,True,True,False,False,2026-08-01 21:30:26,2026-08-02 05:05:30,,,,,,0.885,
2026-08-01,20191106C,199.580125,42.999714,host,True,True,True,True,True,False,False,2026-08-01 21:30:26,2026-08-02 05:05:30,,,,,,0.885,
2026-08-01,20200120E,149.477973,68.816879,host,True,False,True,True,True,False,False,2026-08-01 21:30:26,2026-08-02 05:05:30,,,,,,0.885,
2026-08-01,20200223B,8.2695,28.831278,host,True,True,True,True,True,True,True,2026-08-01 21:30:26,2026-08-02 05:05:30,2026-08-02 01:25:26,2026-08-02 03:40:26,1.182,71.85,57.79,0.881,-81.08
2026-08-01,20201124A,77.014488,26.060536,host,True,False,True,True,True,False,False,2026-08-01 21:30:26,2026-08-02 05:05:30,,,,,,0.885,
2026-08-01,20220912A,347.270174,48.706618,host,True,True,True,True,True,True,True,2026-08-01 21:30:26,2026-08-02 05:05:30,2026-08-01 23:50:26,2026-08-02 05:05:26,1.095,73.74,66.0,0.881,-140.96
2026-08-01,20240114A,321.915979,4.329343,host,True,True,False,True,True,False,False,2026-08-01 21:30:26,2026-08-02 05:05:30,,,,,,0.885,
2026-08-01,20240209A,289.85036,86.0609,host,True,False,True,True,True,False,False,2026-08-01 21:30:26,2026-08-02 05:05:30,,,,,,0.885,
2026-08-01,20251229A,310.346792,16.024039,host,True,True,True,True,True,True,True,2026-08-01 21:30:26,2026-08-02 05:05:30,2026-08-01 21:50:26,2026-08-02 00:15:26,1.175,34.0,58.3,0.891,-60.69
