obs_date,frb,ra_deg,dec_deg,coord_semantics,gate1_mechanical_pass,gate2_airmass_pass,gate3_moon_pass,gate4_dark_pass,gate5_dome_pass,duration_pass,rigorous_science_pass,obs_window_start_utc,obs_window_end_utc,best_start_utc,best_end_utc,min_airmass,min_moon_sep_deg,max_target_alt_deg,moon_illumination_frac,parallactic_angle_deg
2026-07-02,20171020A,333.8531,-19.5853,host,True,False,False,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20180924B,326.105236,-40.900253,host,False,False,False,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20190102C,322.415209,-79.475758,host,False,False,True,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20190608B,334.020406,-7.898868,host,True,True,False,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20190714A,183.979525,-13.021079,host,True,False,True,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20191001A,323.352187,-54.747748,host,False,False,True,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20200906A,53.496,-14.083,host,True,False,True,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20210320C,204.458854,-16.122552,host,True,False,True,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20210410D,326.086,-79.318,host,False,False,True,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20210807D,299.2214,-0.7624,host,True,True,False,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20211127I,199.808,-18.838,host,True,False,True,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20211203C,204.56526,-31.379107,host,True,False,True,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20211212A,157.351,1.361,host,True,False,True,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20220207C,310.197679,72.882658,host,True,True,True,True,True,True,True,2026-07-02 21:47:40,2026-07-03 04:43:50,2026-07-03 00:42:40,2026-07-03 04:42:40,1.398,97.77,45.66,0.912,-172.12
2026-07-02,20220307B,350.875,72.192,host,True,True,True,True,True,True,True,2026-07-02 21:47:40,2026-07-03 04:43:50,2026-07-03 03:17:40,2026-07-03 04:42:40,1.439,105.75,44.04,0.909,-146.43
2026-07-02,20220310F,134.721,73.491,host,True,False,True,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20220319D,32.177917,71.03525,host,True,False,True,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20220509G,282.674806,70.242726,host,True,True,True,True,True,True,True,2026-07-02 21:47:40,2026-07-03 04:43:50,2026-07-02 22:27:40,2026-07-03 04:07:40,1.335,93.25,48.49,0.915,-179.94
2026-07-02,20220825A,311.982,72.585,host,True,True,True,True,True,True,True,2026-07-02 21:47:40,2026-07-03 04:43:50,2026-07-03 00:47:40,2026-07-03 04:42:40,1.392,97.75,45.93,0.912,-171.41
2026-07-02,20220912A,347.270174,48.706618,host,True,True,True,True,True,True,True,2026-07-02 21:47:40,2026-07-03 04:43:50,2026-07-03 01:47:40,2026-07-03 04:42:40,1.197,92.4,56.68,0.911,-114.34
2026-07-02,20220914A,282.058507,73.336282,host,True,True,True,True,True,True,True,2026-07-02 21:47:40,2026-07-03 04:43:50,2026-07-02 22:57:40,2026-07-03 03:32:40,1.405,96.34,45.39,0.915,179.29
2026-07-02,20220920A,240.256794,70.918007,host,True,True,True,True,True,True,True,2026-07-02 21:47:40,2026-07-03 04:43:50,2026-07-02 21:47:40,2026-07-03 01:17:40,1.368,98.24,46.96,0.919,159.23
2026-07-02,20221012A,280.801417,70.524175,host,True,True,True,True,True,True,True,2026-07-02 21:47:40,2026-07-03 04:43:50,2026-07-02 22:22:40,2026-07-03 03:57:40,1.341,93.53,48.21,0.916,179.25
2026-07-02,20181112A,327.348458,-52.970944,signal,False,False,True,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20190611B,320.742887,-79.397286,host,False,False,True,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20190711A,329.419,-80.358,host,False,False,True,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20191228A,344.430542,-29.594111,signal,True,False,False,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20200430A,229.706377,12.376607,host,True,True,True,True,True,True,True,2026-07-02 21:47:40,2026-07-03 04:43:50,2026-07-02 22:22:40,2026-07-03 00:57:40,1.172,61.89,58.55,0.919,54.36
2026-07-02,20200627A,326.695833,-39.484722,signal,False,False,False,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20210117A,339.979208,-16.151444,signal,True,True,False,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20210214G,6.93,-5.832222,signal,True,True,True,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20210407E,78.650958,27.05825,signal,True,False,True,True,True,False,False,2026-07-02 21:47:40,2026-07-03 04:43:50,,,,,,0.916,
2026-07-02,20210809C,271.157083,1.328889,signal,True,True,True,True,True,True,True,2026-07-02 21:47:40,2026-07-03 04:43:50,2026-07-02 21:47:40,2026-07-03 03:17:40,1.127,26.38,62.57,0.917,0.36
