obs_date,frb,ra_deg,dec_deg,coord_semantics,gate1_mechanical_pass,gate2_airmass_pass,gate3_moon_pass,gate4_dark_pass,gate5_dome_pass,duration_pass,rigorous_science_pass,obs_window_start_utc,obs_window_end_utc,best_start_utc,best_end_utc,min_airmass,min_moon_sep_deg,max_target_alt_deg,moon_illumination_frac,parallactic_angle_deg
2026-07-13,20180814A,65.733375,73.661306,host,True,False,True,True,True,False,False,2026-07-13 21:44:17,2026-07-14 04:50:38,,,,,,0.003,
2026-07-13,20180916B,29.501167,65.714722,host,True,True,True,True,True,True,True,2026-07-13 21:44:17,2026-07-14 04:50:38,2026-07-14 04:24:17,2026-07-14 04:49:17,1.453,112.42,43.49,0.002,-120.1
2026-07-13,20181030A,158.594,73.763767,host,True,False,True,True,True,False,False,2026-07-13 21:44:17,2026-07-14 04:50:38,,,,,,0.003,
2026-07-13,20190110C,249.318458,41.443389,host,True,True,True,True,True,True,True,2026-07-13 21:44:17,2026-07-14 04:50:38,2026-07-13 23:29:17,2026-07-14 02:09:17,1.184,74.94,57.64,0.003,100.99
2026-07-13,20190208A,283.546958,46.922686,host,True,True,True,True,True,True,True,2026-07-13 21:44:17,2026-07-14 04:50:38,2026-07-13 21:44:17,2026-07-14 04:29:17,1.059,69.2,70.85,0.003,158.68
2026-07-13,20190303A,207.999417,48.120567,host,True,True,True,True,True,True,True,2026-07-13 21:44:17,2026-07-14 04:50:38,2026-07-13 21:44:17,2026-07-13 23:29:17,1.301,102.65,50.24,0.004,102.05
2026-07-13,20190417A,294.77425,59.326861,host,True,True,True,True,True,True,True,2026-07-13 21:44:17,2026-07-14 04:50:38,2026-07-13 21:44:17,2026-07-14 04:49:17,1.162,81.11,59.36,0.003,-178.45
2026-07-13,20190711A,329.419,-80.358,host,False,False,True,True,True,False,False,2026-07-13 21:44:17,2026-07-14 04:50:38,,,,,,0.003,
2026-07-13,20191106C,199.580125,42.999714,host,True,True,True,True,True,True,True,2026-07-13 21:44:17,2026-07-14 04:50:38,2026-07-13 21:44:17,2026-07-13 22:54:17,1.334,106.85,48.58,0.004,93.37
2026-07-13,20200120E,149.477973,68.816879,host,True,False,True,True,True,False,False,2026-07-13 21:44:17,2026-07-14 04:50:38,,,,,,0.003,
2026-07-13,20200223B,8.2695,28.831278,host,True,True,True,True,True,True,True,2026-07-13 21:44:17,2026-07-14 04:50:38,2026-07-14 02:39:17,2026-07-14 04:49:17,1.199,88.46,56.52,0.002,-80.69
2026-07-13,20201124A,77.014488,26.060536,host,True,False,True,True,True,False,False,2026-07-13 21:44:17,2026-07-14 04:50:38,,,,,,0.003,
2026-07-13,20220912A,347.270174,48.706618,host,True,True,True,True,True,True,True,2026-07-13 21:44:17,2026-07-14 04:50:38,2026-07-14 01:04:17,2026-07-14 04:49:17,1.151,85.51,60.3,0.002,-122.24
2026-07-13,20240114A,321.915979,4.329343,host,True,True,True,True,True,True,True,2026-07-13 21:44:17,2026-07-14 04:50:38,2026-07-14 00:19:17,2026-07-14 04:49:17,1.112,38.6,64.04,0.002,-18.76
2026-07-13,20240209A,289.85036,86.0609,host,True,False,True,True,True,False,False,2026-07-13 21:44:17,2026-07-14 04:50:38,,,,,,0.003,
2026-07-13,20251229A,310.346792,16.024039,host,True,True,True,True,True,True,True,2026-07-13 21:44:17,2026-07-14 04:50:38,2026-07-13 23:04:17,2026-07-14 01:29:17,1.178,41.54,58.12,0.003,-60.8
