obs_date,frb,ra_deg,dec_deg,coord_semantics,gate1_mechanical_pass,gate2_airmass_pass,gate3_moon_pass,gate4_dark_pass,gate5_dome_pass,duration_pass,rigorous_science_pass,obs_window_start_utc,obs_window_end_utc,best_start_utc,best_end_utc,min_airmass,min_moon_sep_deg,max_target_alt_deg,moon_illumination_frac,parallactic_angle_deg
2026-07-12,20180814A,65.733375,73.661306,host,True,False,True,True,True,False,False,2026-07-12 21:44:45,2026-07-13 04:49:56,,,,,,0.029,
2026-07-12,20180916B,29.501167,65.714722,host,True,True,True,True,True,False,False,2026-07-12 21:44:45,2026-07-13 04:49:56,,,,,,0.029,
2026-07-12,20181030A,158.594,73.763767,host,True,False,True,True,True,False,False,2026-07-12 21:44:45,2026-07-13 04:49:56,,,,,,0.029,
2026-07-12,20190110C,249.318458,41.443389,host,True,True,True,True,True,True,True,2026-07-12 21:44:45,2026-07-13 04:49:56,2026-07-12 23:29:45,2026-07-13 02:14:45,1.188,74.58,57.35,0.03,100.65
2026-07-12,20190208A,283.546958,46.922686,host,True,True,True,True,True,True,True,2026-07-12 21:44:45,2026-07-13 04:49:56,2026-07-12 21:44:45,2026-07-13 04:34:45,1.057,69.23,71.05,0.029,160.94
2026-07-12,20190303A,207.999417,48.120567,host,True,True,True,True,True,True,True,2026-07-12 21:44:45,2026-07-13 04:49:56,2026-07-12 21:44:45,2026-07-12 23:29:45,1.29,102.13,50.81,0.034,102.85
2026-07-12,20190417A,294.77425,59.326861,host,True,True,True,True,True,True,True,2026-07-12 21:44:45,2026-07-13 04:49:56,2026-07-12 21:49:45,2026-07-13 04:49:45,1.162,81.27,59.34,0.029,-176.95
2026-07-12,20190711A,329.419,-80.358,host,False,False,True,True,True,False,False,2026-07-12 21:44:45,2026-07-13 04:49:56,,,,,,0.029,
2026-07-12,20191106C,199.580125,42.999714,host,True,True,True,True,True,True,True,2026-07-12 21:44:45,2026-07-13 04:49:56,2026-07-12 21:44:45,2026-07-12 22:59:45,1.339,106.25,48.3,0.034,93.09
2026-07-12,20200120E,149.477973,68.816879,host,True,False,True,True,True,False,False,2026-07-12 21:44:45,2026-07-13 04:49:56,,,,,,0.029,
2026-07-12,20200223B,8.2695,28.831278,host,True,True,True,True,True,True,True,2026-07-12 21:44:45,2026-07-13 04:49:56,2026-07-13 02:39:45,2026-07-13 04:49:45,1.209,89.31,55.77,0.025,-80.46
2026-07-12,20201124A,77.014488,26.060536,host,True,False,False,True,True,False,False,2026-07-12 21:44:45,2026-07-13 04:49:56,,,,,,0.029,
2026-07-12,20220912A,347.270174,48.706618,host,True,True,True,True,True,True,True,2026-07-12 21:44:45,2026-07-13 04:49:56,2026-07-13 01:09:45,2026-07-13 04:49:45,1.157,86.12,59.81,0.026,-121.05
2026-07-12,20240114A,321.915979,4.329343,host,True,True,True,True,True,True,True,2026-07-12 21:44:45,2026-07-13 04:49:56,2026-07-13 00:24:45,2026-07-13 04:49:45,1.111,39.39,64.17,0.027,-18.04
2026-07-12,20240209A,289.85036,86.0609,host,True,False,True,True,True,False,False,2026-07-12 21:44:45,2026-07-13 04:49:56,,,,,,0.029,
2026-07-12,20251229A,310.346792,16.024039,host,True,True,True,True,True,True,True,2026-07-12 21:44:45,2026-07-13 04:49:56,2026-07-12 23:09:45,2026-07-13 01:29:45,1.187,42.07,57.39,0.031,-61.2
