obs_date,frb,ra_deg,dec_deg,coord_semantics,gate1_mechanical_pass,gate2_airmass_pass,gate3_moon_pass,gate4_dark_pass,gate5_dome_pass,duration_pass,rigorous_science_pass,obs_window_start_utc,obs_window_end_utc,best_start_utc,best_end_utc,min_airmass,min_moon_sep_deg,max_target_alt_deg,moon_illumination_frac,parallactic_angle_deg
2026-07-17,20180814A,65.733375,73.661306,host,True,False,True,True,True,False,False,2026-07-17 21:42:09,2026-07-18 04:53:34,,,,,,0.173,
2026-07-17,20180916B,29.501167,65.714722,host,True,True,True,True,True,True,True,2026-07-17 21:42:09,2026-07-18 04:53:34,2026-07-18 04:07:09,2026-07-18 04:52:09,1.433,110.28,44.25,0.185,-122.51
2026-07-17,20181030A,158.594,73.763767,host,True,False,True,True,True,False,False,2026-07-17 21:42:09,2026-07-18 04:53:34,,,,,,0.173,
2026-07-17,20190110C,249.318458,41.443389,host,True,True,True,True,True,True,True,2026-07-17 21:42:09,2026-07-18 04:53:34,2026-07-17 23:12:09,2026-07-18 01:57:09,1.193,76.44,56.97,0.171,100.2
2026-07-17,20190208A,283.546958,46.922686,host,True,True,True,True,True,True,True,2026-07-17 21:42:09,2026-07-18 04:53:34,2026-07-17 21:42:09,2026-07-18 04:12:09,1.06,69.12,70.62,0.172,156.4
2026-07-17,20190303A,207.999417,48.120567,host,True,True,True,True,True,True,True,2026-07-17 21:42:09,2026-07-18 04:53:34,2026-07-17 21:42:09,2026-07-17 23:12:09,1.312,104.7,49.65,0.164,101.24
2026-07-17,20190417A,294.77425,59.326861,host,True,True,True,True,True,True,True,2026-07-17 21:42:09,2026-07-18 04:53:34,2026-07-17 21:42:09,2026-07-18 04:47:09,1.163,80.51,59.33,0.173,175.68
2026-07-17,20190711A,329.419,-80.358,host,False,False,True,True,True,False,False,2026-07-17 21:42:09,2026-07-18 04:53:34,,,,,,0.173,
2026-07-17,20191106C,199.580125,42.999714,host,True,True,True,True,True,True,True,2026-07-17 21:42:09,2026-07-18 04:53:34,2026-07-17 21:42:09,2026-07-17 22:37:09,1.367,109.25,47.0,0.163,91.82
2026-07-17,20200120E,149.477973,68.816879,host,True,False,True,True,True,False,False,2026-07-17 21:42:09,2026-07-18 04:53:34,,,,,,0.173,
2026-07-17,20200223B,8.2695,28.831278,host,True,True,True,True,True,True,True,2026-07-17 21:42:09,2026-07-18 04:53:34,2026-07-18 02:22:09,2026-07-18 04:37:09,1.188,85.09,57.3,0.181,-80.93
2026-07-17,20201124A,77.014488,26.060536,host,True,False,True,True,True,False,False,2026-07-17 21:42:09,2026-07-18 04:53:34,,,,,,0.173,
2026-07-17,20220912A,347.270174,48.706618,host,True,True,True,True,True,True,True,2026-07-17 21:42:09,2026-07-18 04:53:34,2026-07-18 00:47:09,2026-07-18 04:52:09,1.138,83.09,61.48,0.179,-125.29
2026-07-17,20240114A,321.915979,4.329343,host,True,True,True,True,True,True,True,2026-07-17 21:42:09,2026-07-18 04:53:34,2026-07-18 00:02:09,2026-07-18 04:52:09,1.106,35.47,64.69,0.177,-14.63
2026-07-17,20240209A,289.85036,86.0609,host,True,False,True,True,True,False,False,2026-07-17 21:42:09,2026-07-18 04:53:34,,,,,,0.173,
2026-07-17,20251229A,310.346792,16.024039,host,True,True,True,True,True,True,True,2026-07-17 21:42:09,2026-07-18 04:53:34,2026-07-17 22:52:09,2026-07-18 01:12:09,1.181,39.55,57.82,0.169,-60.97
