obs_date,frb,ra_deg,dec_deg,coord_semantics,gate1_mechanical_pass,gate2_airmass_pass,gate3_moon_pass,gate4_dark_pass,gate5_dome_pass,duration_pass,rigorous_science_pass,obs_window_start_utc,obs_window_end_utc,best_start_utc,best_end_utc,min_airmass,min_moon_sep_deg,max_target_alt_deg,moon_illumination_frac,parallactic_angle_deg
2026-07-18,20180814A,65.733375,73.661306,host,True,False,True,True,True,False,False,2026-07-18 21:41:33,2026-07-19 04:54:20,,,,,,0.263,
2026-07-18,20180916B,29.501167,65.714722,host,True,True,True,True,True,True,True,2026-07-18 21:41:33,2026-07-19 04:54:20,2026-07-19 04:01:33,2026-07-19 04:51:33,1.437,109.73,44.1,0.276,-122.03
2026-07-18,20181030A,158.594,73.763767,host,True,False,True,True,True,False,False,2026-07-18 21:41:33,2026-07-19 04:54:20,,,,,,0.263,
2026-07-18,20190110C,249.318458,41.443389,host,True,True,True,True,True,True,True,2026-07-18 21:41:33,2026-07-19 04:54:20,2026-07-18 23:06:33,2026-07-19 01:51:33,1.189,76.83,57.28,0.26,100.56
2026-07-18,20190208A,283.546958,46.922686,host,True,True,True,True,True,True,True,2026-07-18 21:41:33,2026-07-19 04:54:20,2026-07-18 21:41:33,2026-07-19 04:06:33,1.062,69.11,70.39,0.262,154.33
2026-07-18,20190303A,207.999417,48.120567,host,True,True,True,True,True,True,True,2026-07-18 21:41:33,2026-07-19 04:54:20,2026-07-18 21:41:33,2026-07-18 23:06:33,1.323,105.21,49.1,0.252,100.5
2026-07-18,20190417A,294.77425,59.326861,host,True,True,True,True,True,True,True,2026-07-18 21:41:33,2026-07-19 04:54:20,2026-07-18 21:41:33,2026-07-19 04:41:33,1.162,80.36,59.34,0.263,176.4
2026-07-18,20190711A,329.419,-80.358,host,False,False,True,True,True,False,False,2026-07-18 21:41:33,2026-07-19 04:54:20,,,,,,0.263,
2026-07-18,20191106C,199.580125,42.999714,host,True,True,True,True,True,True,True,2026-07-18 21:41:33,2026-07-19 04:54:20,2026-07-18 21:41:33,2026-07-18 22:31:33,1.36,109.84,47.31,0.251,92.12
2026-07-18,20200120E,149.477973,68.816879,host,True,False,True,True,True,False,False,2026-07-18 21:41:33,2026-07-19 04:54:20,,,,,,0.263,
2026-07-18,20200223B,8.2695,28.831278,host,True,True,True,True,True,True,True,2026-07-18 21:41:33,2026-07-19 04:54:20,2026-07-19 02:16:33,2026-07-19 04:31:33,1.193,84.23,56.94,0.272,-80.82
2026-07-18,20201124A,77.014488,26.060536,host,True,False,True,True,True,False,False,2026-07-18 21:41:33,2026-07-19 04:54:20,,,,,,0.263,
2026-07-18,20220912A,347.270174,48.706618,host,True,True,True,True,True,True,True,2026-07-18 21:41:33,2026-07-19 04:54:20,2026-07-19 00:46:33,2026-07-19 04:51:33,1.133,82.48,61.92,0.269,-126.52
2026-07-18,20240114A,321.915979,4.329343,host,True,True,True,True,True,True,True,2026-07-18 21:41:33,2026-07-19 04:54:20,2026-07-19 00:01:33,2026-07-19 04:51:33,1.104,34.69,64.9,0.268,-12.98
2026-07-18,20240209A,289.85036,86.0609,host,True,False,True,True,True,False,False,2026-07-18 21:41:33,2026-07-19 04:54:20,,,,,,0.263,
2026-07-18,20251229A,310.346792,16.024039,host,True,True,True,True,True,True,True,2026-07-18 21:41:33,2026-07-19 04:54:20,2026-07-18 22:46:33,2026-07-19 01:06:33,1.186,39.08,57.47,0.258,-61.16
