obs_date,frb,ra_deg,dec_deg,coord_semantics,gate1_mechanical_pass,gate2_airmass_pass,gate3_moon_pass,gate4_dark_pass,gate5_dome_pass,duration_pass,rigorous_science_pass,obs_window_start_utc,obs_window_end_utc,best_start_utc,best_end_utc,min_airmass,min_moon_sep_deg,max_target_alt_deg,moon_illumination_frac,parallactic_angle_deg
2026-07-08,20180814A,65.733375,73.661306,host,True,False,True,True,True,False,False,2026-07-08 21:46:17,2026-07-09 04:47:17,,,,,,0.365,
2026-07-08,20180916B,29.501167,65.714722,host,True,True,True,True,True,False,False,2026-07-08 21:46:17,2026-07-09 04:47:17,,,,,,0.365,
2026-07-08,20181030A,158.594,73.763767,host,True,False,True,True,True,False,False,2026-07-08 21:46:17,2026-07-09 04:47:17,,,,,,0.365,
2026-07-08,20190110C,249.318458,41.443389,host,True,True,True,True,True,True,True,2026-07-08 21:46:17,2026-07-09 04:47:17,2026-07-08 23:46:17,2026-07-09 02:31:17,1.19,73.15,57.2,0.365,100.47
2026-07-08,20190208A,283.546958,46.922686,host,True,True,True,True,True,True,True,2026-07-08 21:46:17,2026-07-09 04:47:17,2026-07-08 21:46:17,2026-07-09 04:46:17,1.055,69.44,71.47,0.365,167.08
2026-07-08,20190303A,207.999417,48.120567,host,True,True,True,True,True,True,True,2026-07-08 21:46:17,2026-07-09 04:47:17,2026-07-08 21:46:17,2026-07-08 23:46:17,1.264,100.03,52.3,0.376,105.03
2026-07-08,20190417A,294.77425,59.326861,host,True,True,True,True,True,True,True,2026-07-08 21:46:17,2026-07-09 04:47:17,2026-07-08 22:06:17,2026-07-09 04:46:17,1.164,81.93,59.24,0.364,-172.99
2026-07-08,20190711A,329.419,-80.358,host,False,False,True,True,True,False,False,2026-07-08 21:46:17,2026-07-09 04:47:17,,,,,,0.365,
2026-07-08,20191106C,199.580125,42.999714,host,True,True,True,True,True,True,True,2026-07-08 21:46:17,2026-07-09 04:47:17,2026-07-08 21:46:17,2026-07-08 23:11:17,1.306,103.79,49.99,0.377,94.79
2026-07-08,20200120E,149.477973,68.816879,host,True,False,True,True,True,False,False,2026-07-08 21:46:17,2026-07-09 04:47:17,,,,,,0.365,
2026-07-08,20200223B,8.2695,28.831278,host,True,True,False,True,True,False,False,2026-07-08 21:46:17,2026-07-09 04:47:17,,,,,,0.365,
2026-07-08,20201124A,77.014488,26.060536,host,True,False,True,True,True,False,False,2026-07-08 21:46:17,2026-07-09 04:47:17,,,,,,0.365,
2026-07-08,20220912A,347.270174,48.706618,host,True,True,True,True,True,True,True,2026-07-08 21:46:17,2026-07-09 04:47:17,2026-07-09 01:21:17,2026-07-09 04:46:17,1.173,88.57,58.49,0.356,-118.05
2026-07-08,20240114A,321.915979,4.329343,host,True,True,True,True,True,True,True,2026-07-08 21:46:17,2026-07-09 04:47:17,2026-07-09 00:41:17,2026-07-09 04:46:17,1.119,42.65,63.35,0.358,-22.25
2026-07-08,20240209A,289.85036,86.0609,host,True,False,True,True,True,False,False,2026-07-08 21:46:17,2026-07-09 04:47:17,,,,,,0.365,
2026-07-08,20251229A,310.346792,16.024039,host,True,True,True,True,True,True,True,2026-07-08 21:46:17,2026-07-09 04:47:17,2026-07-08 23:26:17,2026-07-09 01:46:17,1.185,44.31,57.56,0.368,-61.11
