obs_date,frb,ra_deg,dec_deg,coord_semantics,gate1_mechanical_pass,gate2_airmass_pass,gate3_moon_pass,gate4_dark_pass,gate5_dome_pass,duration_pass,rigorous_science_pass,obs_window_start_utc,obs_window_end_utc,best_start_utc,best_end_utc,min_airmass,min_moon_sep_deg,max_target_alt_deg,moon_illumination_frac,parallactic_angle_deg
2026-06-27,20171020A,333.8531,-19.5853,host,True,False,True,True,True,False,False,2026-06-27 21:47:58,2026-06-28 04:41:32,,,,,,0.964,
2026-06-27,20180924B,326.105236,-40.900253,host,False,False,True,True,True,False,False,2026-06-27 21:47:58,2026-06-28 04:41:32,,,,,,0.964,
2026-06-27,20190102C,322.415209,-79.475758,host,False,False,True,True,True,False,False,2026-06-27 21:47:58,2026-06-28 04:41:32,,,,,,0.964,
2026-06-27,20190608B,334.020406,-7.898868,host,True,True,True,True,True,True,True,2026-06-27 21:47:58,2026-06-28 04:41:32,2026-06-28 02:57:58,2026-06-28 04:37:58,1.322,57.15,49.14,0.968,-25.38
2026-06-27,20190714A,183.979525,-13.021079,host,True,False,True,True,True,False,False,2026-06-27 21:47:58,2026-06-28 04:41:32,,,,,,0.964,
2026-06-27,20191001A,323.352187,-54.747748,host,False,False,True,True,True,False,False,2026-06-27 21:47:58,2026-06-28 04:41:32,,,,,,0.964,
2026-06-27,20200906A,53.496,-14.083,host,True,False,True,True,True,False,False,2026-06-27 21:47:58,2026-06-28 04:41:32,,,,,,0.964,
2026-06-27,20210320C,204.458854,-16.122552,host,True,False,True,True,True,False,False,2026-06-27 21:47:58,2026-06-28 04:41:32,,,,,,0.964,
2026-06-27,20210410D,326.086,-79.318,host,False,False,True,True,True,False,False,2026-06-27 21:47:58,2026-06-28 04:41:32,,,,,,0.964,
2026-06-27,20210807D,299.2214,-0.7624,host,True,True,True,True,True,True,True,2026-06-27 21:47:58,2026-06-28 04:41:32,2026-06-28 00:07:58,2026-06-28 04:37:58,1.154,31.6,60.08,0.966,-9.08
2026-06-27,20211127I,199.808,-18.838,host,True,False,True,True,True,False,False,2026-06-27 21:47:58,2026-06-28 04:41:32,,,,,,0.964,
2026-06-27,20211203C,204.56526,-31.379107,host,True,False,True,True,True,False,False,2026-06-27 21:47:58,2026-06-28 04:41:32,,,,,,0.964,
2026-06-27,20211212A,157.351,1.361,host,True,False,True,True,True,False,False,2026-06-27 21:47:58,2026-06-28 04:41:32,,,,,,0.964,
2026-06-27,20220207C,310.197679,72.882658,host,True,True,True,True,True,True,True,2026-06-27 21:47:58,2026-06-28 04:41:32,2026-06-28 01:02:58,2026-06-28 04:37:58,1.401,98.83,45.55,0.967,-169.18
2026-06-27,20220307B,350.875,72.192,host,True,True,True,True,True,True,True,2026-06-27 21:47:58,2026-06-28 04:41:32,2026-06-28 03:37:58,2026-06-28 04:37:58,1.455,107.53,43.4,0.968,-142.14
2026-06-27,20220310F,134.721,73.491,host,True,False,True,True,True,False,False,2026-06-27 21:47:58,2026-06-28 04:41:32,,,,,,0.964,
2026-06-27,20220319D,32.177917,71.03525,host,True,False,True,True,True,False,False,2026-06-27 21:47:58,2026-06-28 04:41:32,,,,,,0.964,
2026-06-27,20220509G,282.674806,70.242726,host,True,True,True,True,True,True,True,2026-06-27 21:47:58,2026-06-28 04:41:32,2026-06-27 22:42:58,2026-06-28 04:27:58,1.335,93.66,48.49,0.965,179.85
2026-06-27,20220825A,311.982,72.585,host,True,True,True,True,True,True,True,2026-06-27 21:47:58,2026-06-28 04:41:32,2026-06-28 01:07:58,2026-06-28 04:37:58,1.397,98.86,45.73,0.967,-166.88
2026-06-27,20220912A,347.270174,48.706618,host,True,True,True,True,True,True,True,2026-06-27 21:47:58,2026-06-28 04:41:32,2026-06-28 02:07:58,2026-06-28 04:37:58,1.229,95.63,54.48,0.967,-110.3
2026-06-27,20220914A,282.058507,73.336282,host,True,True,True,True,True,True,True,2026-06-27 21:47:58,2026-06-28 04:41:32,2026-06-27 23:17:58,2026-06-28 03:52:58,1.405,96.72,45.39,0.965,179.09
2026-06-27,20220920A,240.256794,70.918007,host,True,True,True,True,True,True,True,2026-06-27 21:47:58,2026-06-28 04:41:32,2026-06-27 21:47:58,2026-06-28 01:32:58,1.363,97.54,47.22,0.962,162.22
2026-06-27,20221012A,280.801417,70.524175,host,True,True,True,True,True,True,True,2026-06-27 21:47:58,2026-06-28 04:41:32,2026-06-27 22:37:58,2026-06-28 04:17:58,1.341,93.89,48.21,0.965,-179.31
2026-06-27,20181112A,327.348458,-52.970944,signal,False,False,True,True,True,False,False,2026-06-27 21:47:58,2026-06-28 04:41:32,,,,,,0.964,
2026-06-27,20190611B,320.742887,-79.397286,host,False,False,True,True,True,False,False,2026-06-27 21:47:58,2026-06-28 04:41:32,,,,,,0.964,
2026-06-27,20190711A,329.419,-80.358,host,False,False,True,True,True,False,False,2026-06-27 21:47:58,2026-06-28 04:41:32,,,,,,0.964,
